num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_les,edad_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc
6348,14,12,1,18,5,2,1,44,7,1,1,11,9999,3
2543,8,5,5,19,1,1,1,44,7,1,3,2,1990,1
2821,26,5,2,19,16,2,1,44,7,1,5,99,2006,1
4974,11,9,5,20,15,1,1,44,7,1,4,1,9999,1
472,26,1,1,21,19,2,1,44,7,1,1,5,9999,2
2063,11,4,6,21,1,1,1,44,7,1,1,2,9999,1
6562,20,12,7,21,4,2,1,44,7,1,1,2,1990,1
3170,17,6,3,21,1,2,1,44,7,1,7,7,9999,1
1795,3,4,5,22,20,2,1,44,7,1,1,2,1989,1
4799,27,8,4,22,18,2,1,44,7,1,11,2,2007,1
1938,10,4,5,0,12,2,2,44,7,1,3,1,9999,4
6143,29,11,7,1,9,2,2,44,7,1,3,2,9999,4
2011,11,4,6,6,22,2,2,44,7,1,7,1,9999,3
2681,17,5,7,8,14,2,2,44,7,1,5,99,9999,2
6058,25,11,3,9,1,1,2,44,7,1,14,1,2006,3
1566,19,3,4,10,13,2,2,44,7,1,3,9,1994,1
1310,7,3,6,11,4,2,2,44,7,1,3,2,1998,1
863,14,2,6,13,1,1,2,44,7,1,1,1,1996,1
1037,22,2,7,13,16,2,2,44,7,1,5,7,1992,3
1852,6,4,1,13,1,1,2,44,7,1,7,3,1990,1
4855,1,9,2,14,14,1,2,44,7,1,3,9,1983,1
6515,19,12,6,14,1,2,2,44,7,1,7,2,1983,4
6519,19,12,6,14,1,2,2,44,7,1,7,2,1983,4
6526,19,12,6,14,1,2,2,44,7,1,7,2,1983,4
401,22,1,4,14,22,2,2,44,7,1,9,99,9999,1
3966,6,8,4,15,2,2,2,44,7,1,7,2,1993,1
4323,6,8,4,15,2,2,2,44,7,1,7,2,1993,1
4459,6,8,4,15,2,2,2,44,7,1,7,2,1993,1
5307,1,10,4,15,15,2,2,44,7,1,9,6,2004,3
5312,1,10,4,15,15,2,2,44,7,1,9,6,2004,3
5314,1,10,4,15,15,2,2,44,7,1,9,6,2004,3
5705,26,10,1,16,9,1,2,44,7,1,1,10,1999,2
3027,11,6,4,17,20,2,2,44,7,1,3,99,9999,3
6079,25,11,3,17,7,2,2,44,7,1,3,2,9999,1
6083,25,11,3,17,7,2,2,44,7,1,3,2,9999,1
2036,11,4,6,17,8,2,2,44,7,1,3,8,1973,1
1378,11,3,3,18,2,2,2,44,7,1,9,3,2008,1
5747,30,10,5,20,7,2,2,44,7,1,9,6,2008,2
316,16,1,5,22,18,2,2,44,7,1,1,99,9999,1
4795,27,8,4,23,16,2,2,44,7,1,1,6,1985,2
2548,9,5,6,999,1,2,1,45,8,1,9,2,9999,2
6692,28,12,1,0,20,2,1,45,8,1,3,99,9999,1
3056,11,6,4,3,13,2,1,45,8,1,7,99,9999,2
2866,31,5,7,4,1,1,1,45,8,1,4,4,9999,2
916,17,2,2,5,10,2,1,45,8,1,3,1,1986,1
6685,28,12,1,5,22,2,1,45,8,1,5,2,9999,1
5271,29,9,2,6,7,2,1,45,8,1,3,6,1993,4
2915,3,6,3,7,1,1,1,45,8,1,7,99,9999,1
4119,16,8,7,8,1,1,1,45,8,1,3,5,2005,1
4612,16,8,7,8,1,1,1,45,8,1,3,5,2005,1
6365,15,12,2,8,7,2,1,45,8,1,9,2,9999,1
5238,28,9,1,8,13,2,1,45,8,1,9,3,2006,1
4742,24,8,1,9,21,2,1,45,8,1,3,4,1997,3
6300,11,12,5,10,10,2,1,45,8,1,6,2,1997,1
3136,15,6,1,10,2,2,1,45,8,1,7,2,1995,1
2147,18,4,6,11,1,1,1,45,8,1,1,4,9999,1
532,30,1,5,13,1,2,1,45,8,1,1,11,2001,1
942,18,2,3,13,18,2,1,45,8,1,9,99,9999,1
4068,12,8,3,14,9,1,1,45,8,1,1,7,2003,1
4561,12,8,3,14,9,1,1,45,8,1,1,7,2003,1
4848,1,9,2,14,11,2,1,45,8,1,4,3,2007,1
4849,1,9,2,14,11,2,1,45,8,1,4,3,2007,1
6461,17,12,4,14,1,2,1,45,8,1,7,2,9999,1
1868,7,4,2,15,2,2,1,45,8,1,1,6,1993,1
1347,8,3,7,15,4,2,1,45,8,1,3,2,1987,3
5015,13,9,7,15,16,2,1,45,8,1,5,2,9999,3
3123,15,6,1,15,5,2,1,45,8,1,6,1,9999,1
3962,6,8,4,15,2,2,1,45,8,1,6,99,9999,1
4319,6,8,4,15,2,2,1,45,8,1,6,99,9999,1
4455,6,8,4,15,2,2,1,45,8,1,6,99,9999,1
2066,11,4,6,16,16,2,1,45,8,1,4,99,9999,1
2597,12,5,2,16,8,2,1,45,8,1,5,2,2007,1
5448,12,10,1,16,10,2,1,45,8,1,12,7,1988,3
5947,17,11,2,17,1,1,1,45,8,1,1,2,9999,1
1275,4,3,3,17,12,2,1,45,8,1,1,9,1981,1
2035,11,4,6,17,8,2,1,45,8,1,3,8,1973,1
973,20,2,5,17,16,1,1,45,8,1,9,1,9999,1
974,20,2,5,17,16,1,1,45,8,1,9,1,9999,1
5519,16,10,5,18,2,2,1,45,8,1,2,3,2000,4
4924,7,9,1,18,16,2,1,45,8,1,2,11,9999,2
5120,21,9,1,18,18,2,1,45,8,1,3,99,9999,3
2421,2,5,6,18,21,2,1,45,8,1,4,9,9999,1
1162,28,2,6,18,1,2,1,45,8,1,5,99,9999,1
1580,20,3,5,18,16,2,1,45,8,1,9,2,2008,1
1376,11,3,3,18,2,2,1,45,8,1,9,3,2008,1
1269,4,3,3,19,16,2,1,45,8,1,1,9,9999,1
2272,23,4,4,19,5,2,1,45,8,1,4,9,2007,1
3281,23,6,2,20,17,2,1,45,8,1,1,99,9999,3
5275,29,9,2,20,3,2,1,45,8,1,1,99,9999,2
2601,12,5,2,20,2,2,1,45,8,1,3,2,1997,1
5585,18,10,7,20,10,2,1,45,8,1,10,1,9999,1
1603,22,3,7,21,1,1,1,45,8,1,1,14,9999,1
4172,19,8,3,21,10,2,1,45,8,1,4,1,2007,1
4665,19,8,3,21,10,2,1,45,8,1,4,1,2007,1
5647,21,10,3,21,1,1,1,45,8,1,4,2,1999,1
771,8,2,7,23,18,2,1,45,8,1,2,6,1992,1
5869,8,11,7,0,21,2,2,45,8,1,3,1,9999,2
6351,14,12,1,2,10,2,2,45,8,1,3,10,9999,3
3202,19,6,5,5,4,2,2,45,8,1,7,3,9999,3
2203,19,4,7,6,13,2,2,45,8,1,3,1,1988,1
2432,3,5,7,7,1,1,2,45,8,1,7,99,9999,2
6094,26,11,4,7,14,2,2,45,8,1,12,99,1981,3
442,25,1,7,8,5,2,2,45,8,1,1,2,1999,3
3783,27,7,1,8,16,2,2,45,8,1,9,2,2009,3
3837,30,7,4,8,14,2,2,45,8,1,9,99,2008,1
4940,8,9,2,9,9,2,2,45,8,1,7,11,1982,3
5164,24,9,4,9,3,2,2,45,8,1,7,99,9999,1
3388,1,7,3,10,10,2,2,45,8,1,1,2,1988,1
122,7,1,3,11,19,2,2,45,8,1,4,99,9999,1
3294,23,6,2,12,7,2,2,45,8,1,5,2,2002,1
1662,25,3,3,13,15,2,2,45,8,1,3,2,1987,2
687,5,2,4,13,1,2,2,45,8,1,7,7,9999,1
6528,19,12,6,14,1,2,2,45,8,1,7,2,1983,4
3390,1,7,3,14,4,1,2,45,8,1,10,99,9999,3
1388,12,3,4,15,9,1,2,45,8,1,1,4,2002,1
3892,2,8,7,15,9,2,2,45,8,1,3,6,9999,2
4249,2,8,7,15,9,2,2,45,8,1,3,6,9999,2
4385,2,8,7,15,9,2,2,45,8,1,3,6,9999,2
1393,12,3,4,15,12,2,2,45,8,1,3,9,1990,1
3967,6,8,4,15,2,2,2,45,8,1,7,2,1993,1
4324,6,8,4,15,2,2,2,45,8,1,7,2,1993,1
4460,6,8,4,15,2,2,2,45,8,1,7,2,1993,1
5011,13,9,7,16,8,2,2,45,8,1,2,99,9999,4
4840,31,8,1,16,5,2,2,45,8,1,3,2,1996,1
5358,4,10,7,16,6,1,2,45,8,1,9,5,9999,1
5454,12,10,1,16,10,2,2,45,8,1,12,7,1988,3
1516,17,3,2,17,10,2,2,45,8,1,3,5,9999,3
3033,11,6,4,17,20,2,2,45,8,1,3,99,9999,3
6084,25,11,3,17,7,2,2,45,8,1,3,2,9999,1
1584,20,3,5,18,16,2,2,45,8,1,9,2,2008,1
5048,16,9,3,19,16,2,2,45,8,1,3,4,1995,4
5324,2,10,5,19,1,2,2,45,8,1,7,6,1995,3
2835,28,5,4,20,1,1,2,45,8,1,4,5,9999,1
432,24,1,6,21,10,2,2,45,8,1,2,99,9999,2
1247,3,3,2,22,17,2,2,45,8,1,7,2,9999,3
1257,3,3,2,22,17,2,2,45,8,1,7,2,9999,3
3569,13,7,1,0,1,1,1,46,8,1,1,2,2005,1
6633,24,12,4,0,13,2,1,46,8,1,4,99,9999,2
5038,15,9,2,2,1,1,1,46,8,1,11,2,9999,1
3112,14,6,7,4,10,2,1,46,8,1,4,99,9999,1
6308,12,12,6,4,1,1,1,46,8,1,10,99,9999,1
3004,9,6,2,5,18,2,1,46,8,1,4,99,9999,1
639,4,2,3,5,6,2,1,46,8,1,7,6,1991,2
642,4,2,3,5,6,2,1,46,8,1,7,6,1991,2
3501,9,7,4,6,1,2,1,46,8,1,7,6,9999,3
5106,19,9,6,6,6,2,1,46,8,1,11,2,9999,4
6762,31,12,4,7,1,1,1,46,8,1,1,2,1997,1
1506,16,3,1,7,1,1,1,46,8,1,4,3,9999,1
3401,3,7,5,7,1,1,1,46,8,1,4,3,2004,1
417,23,1,5,7,10,1,1,46,8,1,9,3,2007,1
5084,18,9,5,8,10,2,1,46,8,1,7,7,2009,3
236,13,1,2,8,21,2,1,46,8,1,9,99,9999,3
239,13,1,2,8,21,2,1,46,8,1,9,99,9999,3
5156,24,9,4,9,3,2,1,46,8,1,7,99,9999,1
3845,1,8,6,10,1,1,1,46,8,1,1,11,2001,1
4202,1,8,6,10,1,1,1,46,8,1,1,11,2001,1
4338,1,8,6,10,1,1,1,46,8,1,1,11,2001,1
4187,20,8,4,10,9,2,1,46,8,1,3,11,1986,1
4681,20,8,4,10,9,2,1,46,8,1,3,11,1986,1
6178,1,12,2,10,4,2,1,46,8,1,11,99,2001,1
3479,7,7,2,12,4,2,1,46,8,1,3,5,1982,2
1304,7,3,6,12,2,2,1,46,8,1,3,11,1983,1
1450,14,3,6,12,1,1,1,46,8,1,5,1,9999,4
596,1,2,7,12,14,2,1,46,8,1,9,2,2006,1
2529,7,5,4,13,19,2,1,46,8,1,3,11,2009,1
3604,14,7,2,13,11,2,1,46,8,1,4,5,2008,4
5533,17,10,6,13,5,2,1,46,8,1,4,4,2006,1
4013,7,8,5,15,17,2,1,46,8,1,5,99,9999,1
4506,7,8,5,15,17,2,1,46,8,1,5,99,9999,1
4839,31,8,1,16,5,2,1,46,8,1,3,2,1996,1
6724,28,12,1,16,1,2,1,46,8,1,7,7,9999,3
2598,12,5,2,16,8,2,1,46,8,1,9,2,9999,1
2846,28,5,4,17,10,2,1,46,8,1,1,1,9999,1
5406,10,10,6,17,5,2,1,46,8,1,4,2,9999,1
2555,9,5,6,17,14,2,1,46,8,1,5,6,9999,3
2082,12,4,7,18,5,2,1,46,8,1,2,10,9999,1
2323,26,4,7,19,13,2,1,46,8,1,2,3,2007,1
4701,22,8,6,19,1,1,1,46,8,1,3,1,1984,1
817,11,2,3,20,14,2,1,46,8,1,3,4,1984,1
5700,25,10,7,20,16,2,1,46,8,1,4,2,2005,1
2030,11,4,6,21,6,2,1,46,8,1,2,6,1992,2
6657,26,12,6,22,5,2,1,46,8,1,3,5,9999,1
6569,21,12,1,22,9,1,1,46,8,1,4,3,9999,1
3237,20,6,6,22,4,2,1,46,8,1,7,2,9999,1
2002,11,4,6,6,22,2,2,46,8,1,7,1,9999,3
576,1,2,7,12,6,2,2,46,8,1,3,99,9999,3
597,1,2,7,12,14,2,2,46,8,1,9,2,2006,1
5719,28,10,3,14,17,1,2,46,8,1,2,2,2001,1
3359,30,6,2,15,1,1,2,46,8,1,11,99,9999,1
6735,28,12,1,16,1,2,2,46,8,1,7,7,9999,3
5031,15,9,2,17,4,2,2,46,8,1,1,5,2002,1
3367,30,6,2,17,12,2,2,46,8,1,3,1,9999,3
5745,30,10,5,18,14,2,2,46,8,1,11,99,9999,2
5750,30,10,5,20,7,2,2,46,8,1,9,6,2008,2
1216,2,3,1,22,1,2,2,46,8,1,1,2,9999,4
2352,27,4,1,0,19,2,1,47,8,1,1,3,9999,3
1073,23,2,1,0,1,1,1,47,8,1,1,3,2000,1
1237,2,3,1,0,17,2,1,47,8,1,1,99,9999,1
3431,4,7,6,0,8,1,1,47,8,1,3,3,1984,1
2952,6,6,6,1,1,1,1,47,8,1,4,5,9999,4
353,18,1,7,5,12,2,1,47,8,1,2,2,1991,1
2239,21,4,2,5,2,2,1,47,8,1,7,99,9999,3
643,4,2,3,5,6,2,1,47,8,1,7,6,1991,2
445,25,1,7,8,9,1,1,47,8,1,3,11,2005,1
4705,22,8,6,8,1,1,1,47,8,1,4,1,9999,1
5222,28,9,1,8,1,1,1,47,8,1,4,5,9999,1
275,14,1,3,10,4,2,1,47,8,1,7,2,1989,1
2997,8,6,1,11,3,2,1,47,8,1,6,99,9999,3
1105,24,2,2,11,18,2,1,47,8,1,7,2,9999,1
888,15,2,7,13,1,2,1,47,8,1,3,4,9999,2
6674,27,12,7,16,1,1,1,47,8,1,1,2,2006,1
4809,28,8,5,16,12,2,1,47,8,1,1,9,9999,1
5451,12,10,1,16,10,2,1,47,8,1,12,7,1988,3
1515,17,3,2,17,10,2,1,47,8,1,3,5,9999,3
2782,24,5,7,17,11,1,1,47,8,1,4,99,9999,2
6349,14,12,1,18,5,2,1,47,8,1,1,11,9999,3
2822,26,5,2,19,16,2,1,47,8,1,2,4,1987,1
2958,6,6,6,19,1,1,1,47,8,1,2,5,2003,1
1546,18,3,3,19,1,1,1,47,8,1,3,99,9999,1
2636,16,5,6,19,10,2,1,47,8,1,4,99,9999,2
5188,25,9,5,19,9,2,1,47,8,1,4,5,2007,1
6022,23,11,1,22,22,2,1,47,8,1,6,11,1993,4
1250,3,3,2,22,17,2,1,47,8,1,7,2,9999,3
2368,29,4,3,5,9,2,2,47,8,1,3,3,1989,1
3445,5,7,7,6,1,1,2,47,8,1,2,99,9999,1
3035,11,6,4,9,6,2,2,47,8,1,4,5,9999,4
1245,3,3,2,10,9,2,2,47,8,1,5,2,1998,1
3138,15,6,1,10,2,2,2,47,8,1,7,2,1995,1
5425,11,10,7,15,1,1,2,47,8,1,9,2,9999,4
6675,27,12,7,16,1,1,2,47,8,1,1,2,2006,1
5456,12,10,1,16,10,2,2,47,8,1,12,7,1988,3
6346,14,12,1,18,5,2,2,47,8,1,1,11,9999,3
979,21,2,6,19,20,2,2,47,8,1,4,1,1995,1
5682,24,10,6,20,5,1,2,47,8,1,4,1,9999,1
3167,17,6,3,21,1,2,2,47,8,1,7,7,9999,1
6635,24,12,4,0,8,2,1,48,8,1,3,2,9999,2
2470,4,5,1,2,1,1,1,48,8,1,1,1,1998,2
2222,20,4,1,3,1,2,1,48,8,1,2,4,9999,1
3111,14,6,7,4,10,2,1,48,8,1,4,99,9999,1
2249,21,4,2,5,2,2,1,48,8,1,7,99,9999,3
5210,26,9,6,6,13,2,1,48,8,1,3,4,9999,4
5479,13,10,2,6,10,2,1,48,8,1,12,2,9999,1
5480,13,10,2,6,10,2,1,48,8,1,12,2,9999,1
2946,5,6,5,7,16,2,1,48,8,1,9,3,9999,1
517,29,1,4,8,1,1,1,48,8,1,2,2,2006,1
2291,24,4,5,8,5,2,1,48,8,1,6,2,9999,1
1327,8,3,7,8,22,1,1,48,8,1,7,9,9999,4
5483,13,10,2,8,16,2,1,48,8,1,9,2,9999,3
249,13,1,2,8,21,2,1,48,8,1,9,99,9999,3
5880,8,11,7,9,14,2,1,48,8,1,3,2,9999,4
1654,25,3,3,9,12,2,1,48,8,1,3,3,9999,4
1953,11,4,6,9,1,2,1,48,8,1,3,99,9999,3
5800,3,11,2,9,5,2,1,48,8,1,4,1,9999,4
1246,3,3,2,10,9,2,1,48,8,1,3,2,1987,1
4792,27,8,4,11,22,2,1,48,8,1,1,11,1998,1
4170,19,8,3,12,22,2,1,48,8,1,2,5,1990,3
4663,19,8,3,12,22,2,1,48,8,1,2,5,1990,3
4835,31,8,1,13,1,2,1,48,8,1,4,1,2007,2
78,3,1,6,13,16,2,1,48,8,1,4,13,2007,1
4030,8,8,6,14,7,2,1,48,8,1,1,9,9999,4
4523,8,8,6,14,7,2,1,48,8,1,1,9,9999,4
877,14,2,6,15,8,2,1,48,8,1,1,3,9999,1
5416,10,10,6,15,17,2,1,48,8,1,9,99,9999,3
4147,17,8,1,16,7,2,1,48,8,1,2,9,9999,4
4640,17,8,1,16,7,2,1,48,8,1,2,9,9999,4
4947,8,9,2,16,13,2,1,48,8,1,4,3,2009,2
5931,17,11,2,16,1,1,1,48,8,1,4,3,9999,1
6723,28,12,1,16,1,2,1,48,8,1,7,7,9999,3
2810,25,5,1,17,6,2,1,48,8,1,3,3,9999,3
5706,26,10,1,17,1,1,1,48,8,1,12,1,9999,1
1395,12,3,4,18,13,2,1,48,8,1,3,99,9999,3
1380,11,3,3,19,13,2,1,48,8,1,3,1,2003,3
1268,4,3,3,20,9,2,1,48,8,1,4,99,9999,1
3547,11,7,6,21,5,2,1,48,8,1,3,2,1999,3
2084,12,4,7,21,5,2,1,48,8,1,3,2,9999,1
3248,20,6,6,22,4,2,1,48,8,1,7,2,9999,1
5095,18,9,5,23,19,2,1,48,8,1,3,2,1999,1
3732,24,7,5,23,6,1,1,48,8,1,4,1,9999,1
612,2,2,1,4,2,2,2,48,8,1,9,99,2005,3
636,4,2,3,5,6,2,2,48,8,1,7,6,1991,2
4802,28,8,5,6,1,1,2,48,8,1,1,5,1990,1
2683,17,5,7,8,14,2,2,48,8,1,5,99,9999,2
245,13,1,2,8,21,2,2,48,8,1,9,99,9999,3
3158,16,6,2,9,14,2,2,48,8,1,7,99,9999,3
4837,31,8,1,9,20,2,2,48,8,1,9,4,2008,1
5678,23,10,5,12,7,2,2,48,8,1,9,1,9999,1
5468,13,10,2,13,5,2,2,48,8,1,2,4,9999,2
989,21,2,6,13,13,1,2,48,8,1,3,2,9999,2
712,5,2,4,13,1,2,2,48,8,1,7,7,9999,1
5256,29,9,2,14,8,2,2,48,8,1,3,1,9999,2
2850,29,5,5,14,21,2,2,48,8,1,9,2,2009,1
3310,24,6,4,15,19,2,2,48,8,1,1,4,1999,1
3749,25,7,6,15,18,2,2,48,8,1,3,99,9999,2
4810,28,8,5,16,12,2,2,48,8,1,1,9,9999,1
2326,26,4,7,17,14,2,2,48,8,1,3,5,1987,4
5593,18,10,7,18,13,2,2,48,8,1,7,6,1995,3
4046,10,8,1,19,1,1,2,48,8,1,3,14,2008,1
4539,10,8,1,19,1,1,2,48,8,1,3,14,2008,1
2865,31,5,7,0,1,1,1,49,8,1,1,99,9999,1
1875,7,4,2,3,4,2,1,49,8,1,1,1,1995,3
3060,11,6,4,3,13,2,1,49,8,1,7,99,9999,2
3666,18,7,6,5,1,2,1,49,8,1,2,2,2005,1
5806,3,11,2,5,2,2,1,49,8,1,7,2,1985,1
1364,10,3,2,6,3,2,1,49,8,1,2,2,1987,1
6261,8,12,2,6,10,2,1,49,8,1,12,7,1991,1
5235,28,9,1,8,13,2,1,49,8,1,9,3,2006,1
4190,20,8,4,10,9,2,1,49,8,1,3,11,1986,1
4684,20,8,4,10,9,2,1,49,8,1,3,11,1986,1
3330,27,6,6,10,13,2,1,49,8,1,4,99,2004,1
5101,19,9,6,11,17,2,1,49,8,1,3,2,1984,1
5076,18,9,5,11,10,2,1,49,8,1,3,4,2008,1
293,15,1,4,12,4,2,1,49,8,1,7,7,9999,4
5470,13,10,2,13,5,2,1,49,8,1,2,4,9999,2
3697,21,7,2,13,5,2,1,49,8,1,4,1,2004,1
1046,22,2,7,13,16,2,1,49,8,1,5,7,1992,3
6159,30,11,1,14,5,2,1,49,8,1,11,4,9999,1
4851,1,9,2,15,12,2,1,49,8,1,3,1,1993,2
165,10,1,6,15,3,2,1,49,8,1,3,1,1985,1
3975,6,8,4,15,2,2,1,49,8,1,7,2,1993,1
4332,6,8,4,15,2,2,1,49,8,1,7,2,1993,1
4468,6,8,4,15,2,2,1,49,8,1,7,2,1993,1
322,17,1,6,16,1,1,1,49,8,1,1,2,2002,1
32,1,1,4,16,11,2,1,49,8,1,3,1,1986,3
2939,5,6,5,18,12,2,1,49,8,1,1,6,1995,1
1646,25,3,3,18,5,2,1,49,8,1,4,1,2007,1
2088,12,4,7,18,2,2,1,49,8,1,12,1,1993,1
5464,12,10,1,19,17,2,1,49,8,1,4,99,9999,2
550,31,1,6,19,17,2,1,49,8,1,4,99,9999,1
5326,2,10,5,19,1,2,1,49,8,1,7,6,1995,3
6068,25,11,3,19,4,2,1,49,8,1,7,99,9999,1
756,8,2,7,21,22,2,1,49,8,1,3,2,1992,3
3101,14,6,7,21,2,2,1,49,8,1,3,99,9999,1
946,19,2,4,22,1,1,1,49,8,1,4,5,2003,1
1623,23,3,1,3,1,1,2,49,8,1,7,2,9999,4
3313,24,6,4,5,6,2,2,49,8,1,3,2,9999,1
5741,30,10,5,5,9,1,2,49,8,1,3,99,9999,1
3517,9,7,4,6,1,2,2,49,8,1,7,6,9999,3
5476,13,10,2,6,10,2,2,49,8,1,12,2,9999,1
6163,30,11,1,7,7,2,2,49,8,1,8,4,2007,1
6169,1,12,2,8,1,1,2,49,8,1,14,1,9999,3
4035,9,8,7,9,1,1,2,49,8,1,4,3,9999,1
4528,9,8,7,9,1,1,2,49,8,1,4,3,9999,1
3157,16,6,2,9,14,2,2,49,8,1,7,99,9999,3
4057,11,8,2,10,1,1,2,49,8,1,1,5,2000,2
4550,11,8,2,10,1,1,2,49,8,1,1,5,2000,2
5675,23,10,5,12,7,2,2,49,8,1,9,1,9999,1
1854,7,4,2,13,1,1,2,49,8,1,4,1,2008,1
696,5,2,4,13,1,2,2,49,8,1,7,7,9999,1
1879,8,4,3,15,5,2,2,49,8,1,1,5,2001,3
1880,8,4,3,15,5,2,2,49,8,1,1,5,2001,3
2427,2,5,6,16,2,2,2,49,8,1,1,5,9999,1
6278,9,12,3,16,20,2,2,49,8,1,1,99,9999,1
5461,12,10,1,16,10,2,2,49,8,1,12,7,1988,3
6599,22,12,2,17,9,2,2,49,8,1,7,1,1984,2
4006,7,8,5,19,12,2,2,49,8,1,1,6,1994,1
4499,7,8,5,19,12,2,2,49,8,1,1,6,1994,1
2879,31,5,7,19,5,2,2,49,8,1,3,3,9999,3
3617,16,7,4,0,11,2,1,50,8,1,3,2,9999,2
5854,6,11,5,0,4,2,1,50,8,1,3,5,9999,2
3428,4,7,6,0,8,1,1,50,8,1,3,3,1984,1
537,30,1,5,2,1,1,1,50,8,1,1,99,1990,1
4768,24,8,1,5,3,2,1,50,8,1,4,99,9999,4
2251,21,4,2,5,2,2,1,50,8,1,7,99,9999,3
2306,26,4,7,6,1,2,1,50,8,1,2,5,9999,3
6332,13,12,7,6,10,2,1,50,8,1,3,4,1989,2
6194,2,12,3,7,7,2,1,50,8,1,1,99,1983,1
3472,6,7,1,7,3,2,1,50,8,1,3,4,1989,2
1019,21,2,6,7,1,2,1,50,8,1,7,99,9999,1
2910,3,6,3,7,1,1,1,50,8,1,7,99,9999,1
3851,1,8,6,7,21,2,1,50,8,1,9,1,1986,3
4208,1,8,6,7,21,2,1,50,8,1,9,1,1986,3
4344,1,8,6,7,21,2,1,50,8,1,9,1,1986,3
4706,22,8,6,8,1,1,1,50,8,1,1,11,2001,1
6336,13,12,7,9,12,2,1,50,8,1,3,5,9999,99
5937,17,11,2,9,2,2,1,50,8,1,3,9,9999,1
3162,16,6,2,9,14,2,1,50,8,1,7,99,9999,3
6057,24,11,2,10,9,2,1,50,8,1,2,4,1993,1
5485,13,10,2,10,22,2,1,50,8,1,12,1,9999,2
3403,3,7,5,11,6,2,1,50,8,1,1,99,9999,2
2392,1,5,5,12,13,2,1,50,8,1,3,2,1994,1
1371,11,3,3,13,1,1,1,50,8,1,1,4,9999,1
4731,23,8,7,13,4,2,1,50,8,1,3,6,1978,3
5334,3,10,6,13,5,2,1,50,8,1,3,6,9999,3
2443,3,5,7,13,6,2,1,50,8,1,4,99,9999,1
1038,22,2,7,13,16,2,1,50,8,1,5,7,1992,3
4727,23,8,7,13,16,2,1,50,8,1,5,2,2003,1
4868,2,9,3,14,14,2,1,50,8,1,3,7,1982,3
4876,2,9,3,14,14,2,1,50,8,1,3,7,1982,3
3976,6,8,4,15,2,2,1,50,8,1,7,2,1993,1
4333,6,8,4,15,2,2,1,50,8,1,7,2,1993,1
4469,6,8,4,15,2,2,1,50,8,1,7,2,1993,1
3593,14,7,2,15,1,1,1,50,8,1,9,4,9999,1
6277,9,12,3,16,20,2,1,50,8,1,1,99,9999,1
5550,17,10,6,16,9,2,1,50,8,1,3,1,1997,3
6725,28,12,1,16,1,2,1,50,8,1,7,7,9999,3
6557,20,12,7,17,18,2,1,50,8,1,3,9,9999,1
145,9,1,5,17,9,2,1,50,8,1,4,5,9999,1
4,1,1,4,18,22,2,1,50,8,1,1,2,9999,1
3539,11,7,6,18,1,1,1,50,8,1,1,2,1998,1
1125,26,2,4,18,4,2,1,50,8,1,3,3,9999,3
536,30,1,5,19,1,1,1,50,8,1,4,3,9999,1
1796,4,4,6,20,1,1,1,50,8,1,4,5,9999,1
5584,18,10,7,20,10,2,1,50,8,1,10,1,9999,1
2837,28,5,4,21,10,2,1,50,8,1,3,7,1984,1
3426,4,7,6,0,8,1,2,50,8,1,3,3,1984,1
3427,4,7,6,0,8,1,2,50,8,1,3,3,1984,1
3074,11,6,4,3,13,2,2,50,8,1,7,99,9999,2
2256,21,4,2,5,2,2,2,50,8,1,7,99,9999,3
422,23,1,5,5,11,2,2,50,8,1,9,1,2006,1
6131,29,11,7,6,1,1,2,50,8,1,1,9,9999,2
1016,21,2,6,7,1,2,2,50,8,1,7,99,9999,1
1020,21,2,6,7,1,2,2,50,8,1,7,99,9999,1
1021,21,2,6,7,1,2,2,50,8,1,7,99,9999,1
6095,26,11,4,7,14,2,2,50,8,1,12,99,1981,3
3009,10,6,3,8,3,2,2,50,8,1,1,2,9999,1
2456,3,5,7,8,13,1,2,50,8,1,3,4,1994,1
2214,19,4,7,9,7,2,2,50,8,1,1,6,1993,1
3147,16,6,2,9,14,2,2,50,8,1,7,99,9999,3
3137,15,6,1,10,2,2,2,50,8,1,7,2,1995,1
6649,25,12,5,10,18,2,2,50,8,1,8,5,9999,3
5293,1,10,4,11,5,2,2,50,8,1,4,6,9999,1
3292,23,6,2,12,7,2,2,50,8,1,5,2,2002,1
3230,20,6,6,12,21,1,2,50,8,1,9,8,1992,1
688,5,2,4,13,1,2,2,50,8,1,7,7,9999,1
708,5,2,4,13,1,2,2,50,8,1,7,7,9999,1
3714,22,7,3,14,4,2,2,50,8,1,3,3,9999,3
4880,2,9,3,14,14,2,2,50,8,1,3,7,1982,3
4772,25,8,2,15,1,1,2,50,8,1,2,2,9999,1
5369,6,10,2,15,10,2,2,50,8,1,7,2,9999,4
1350,8,3,7,16,3,2,2,50,8,1,2,99,9999,1
5058,16,9,3,16,14,2,2,50,8,1,3,2,9999,3
6732,28,12,1,16,1,2,2,50,8,1,7,7,9999,3
2790,24,5,7,16,12,2,2,50,8,1,9,2,2000,1
2500,5,5,2,16,1,2,2,50,8,1,9,99,9999,1
4710,22,8,6,17,9,2,2,50,8,1,1,4,1994,1
5673,23,10,5,19,4,2,2,50,8,1,3,1,9999,1
