núm_corre,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
6096,11,12,4,0,1,1,1,115,1,4,1,21,1,3,3,5,1,4,24,1,9999,6,3
6097,11,12,4,22,4,3,1,110,2,99,1,39,1,6,6,8,2,1,21,2,1999,3,1
6098,11,12,4,22,4,3,1,110,2,99,1,37,1,6,6,8,1,10,5,2,2005,4,1
6099,11,12,4,20,4,3,16,1604,2,99,2,36,1,6,6,8,9,4,41,5,2016,5,3
6100,11,12,4,21,4,3,7,706,2,99,1,999,9,16,12,18,1,3,99,5,9999,6,3
6101,11,13,5,19,4,3,1,101,1,1,1,32,1,5,5,7,9,3,13,1,2005,4,1
6102,11,13,5,19,4,3,1,101,1,1,1,34,1,5,5,7,1,4,21,1,2015,5,1
6103,11,13,5,23,4,3,1,101,1,1,1,27,1,4,4,6,1,4,42,6,9999,6,1
6104,11,13,5,23,4,3,1,101,1,1,1,43,1,7,7,9,1,4,21,1,9999,6,1
6105,11,13,5,15,3,2,1,101,1,1,1,999,9,16,12,18,9,4,42,5,2015,5,1
6106,11,13,5,15,3,2,1,101,1,1,1,24,1,3,3,5,9,1,38,1,2007,4,1
6107,11,13,5,20,4,3,1,102,2,99,1,37,1,6,6,8,9,1,20,2,2012,5,2
6108,11,13,5,0,1,1,1,101,1,10,9,999,9,16,12,18,9,99,99,99,9999,6,1
6109,11,13,5,0,1,1,1,101,1,10,1,35,1,6,6,8,9,4,99,1,9999,6,1
6110,11,13,5,14,3,2,1,115,1,4,9,999,9,16,12,18,9,2,99,99,9999,6,1
6111,11,13,5,14,3,2,1,115,1,4,1,22,1,3,3,5,9,4,2,5,9999,6,1
6112,11,13,5,22,4,3,1,108,1,4,1,61,1,11,11,13,9,6,15,4,9999,6,1
6113,11,13,5,22,4,3,1,108,1,4,1,24,1,3,3,5,9,1,44,2,9999,6,1
6114,11,13,5,8,2,1,19,1906,2,99,1,32,1,5,5,7,9,5,23,2,1995,3,1
6115,11,13,5,8,2,1,19,1906,2,99,1,18,1,2,2,4,9,4,42,5,9999,6,1
6116,11,13,5,21,4,3,19,1905,2,99,1,16,2,2,2,4,9,4,42,1,9999,6,3
6117,11,13,5,1,1,1,5,502,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6118,11,13,5,1,1,1,5,502,2,99,1,18,1,2,2,4,9,4,99,99,9999,6,1
6119,11,13,5,23,4,3,6,601,2,99,1,25,1,4,4,6,2,3,44,2,9999,6,2
6120,11,13,5,23,4,3,6,601,2,99,1,57,1,10,10,12,1,2,34,9,9999,6,2
6121,11,13,5,22,4,3,9,901,1,2,1,33,1,5,5,7,2,2,26,4,1986,2,1
6122,11,13,5,22,4,3,9,901,1,2,1,999,9,16,12,18,2,1,99,1,1998,3,1
6123,11,13,5,10,2,1,16,1601,1,1,1,49,1,8,8,10,9,5,19,2,1992,3,1
6124,11,13,5,10,2,1,16,1601,1,1,1,40,1,7,7,9,9,12,30,2,1997,3,1
6125,11,13,5,18,4,3,15,1501,2,99,9,999,9,16,12,18,9,2,99,99,9999,6,1
6126,11,13,5,18,4,3,15,1501,2,99,1,27,1,4,4,6,9,4,99,99,9999,6,1
6127,11,13,5,2,1,1,2,201,2,99,1,42,1,7,7,9,1,2,23,2,2004,4,1
6128,11,13,5,2,1,1,2,201,2,99,1,37,1,6,6,8,1,6,15,4,1996,3,1
6129,11,13,5,14,3,2,2,201,2,99,9,999,9,16,12,18,9,5,99,99,9999,6,1
6130,11,13,5,14,3,2,2,201,2,99,1,20,1,3,3,5,1,4,2,3,9999,6,1
6131,11,13,5,13,3,2,17,1707,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6132,11,13,5,13,3,2,17,1703,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6133,11,13,5,13,3,2,17,1703,2,99,2,19,1,2,2,4,9,14,99,99,9999,6,1
6134,11,13,5,16,3,2,14,1401,2,99,9,999,9,16,12,18,9,12,22,2,1993,3,2
6135,11,13,5,23,4,3,4,416,2,99,1,27,1,4,4,6,2,4,21,1,9999,6,3
6136,11,13,5,10,2,1,3,312,2,99,1,43,1,7,7,9,9,5,34,2,9999,6,1
6137,11,13,5,10,2,1,3,312,2,99,1,28,1,4,4,6,9,4,2,5,2016,5,1
6138,11,13,5,22,4,3,3,301,2,99,1,26,1,4,4,6,9,1,99,3,9999,6,2
6139,11,13,5,22,4,3,3,301,2,99,9,999,9,16,12,18,9,12,99,99,9999,6,2
6140,11,14,6,1,1,1,1,107,2,99,1,29,1,4,4,6,1,4,21,1,9999,6,3
6141,11,14,6,23,4,3,1,101,1,6,1,999,9,16,12,18,2,1,17,99,1995,3,1
6142,11,14,6,23,4,3,1,101,1,6,1,58,1,10,10,12,1,2,20,3,2005,4,1
6143,11,14,6,2,1,1,1,101,1,6,9,999,9,16,12,18,9,1,21,4,9999,6,1
6144,11,14,6,2,1,1,1,101,1,6,1,999,9,16,12,18,9,4,99,99,9999,6,1
6145,11,14,6,8,2,1,1,101,1,13,2,34,1,5,5,7,9,2,20,4,2014,5,1
6146,11,14,6,8,2,1,1,101,1,13,1,21,1,3,3,5,9,4,40,1,2013,5,1
6147,11,14,6,5,1,1,1,101,1,12,1,25,1,4,4,6,1,4,16,1,9999,6,2
6148,11,14,6,19,4,3,1,101,1,12,1,41,1,7,7,9,9,2,34,4,2002,4,1
6149,11,14,6,19,4,3,1,101,1,12,1,35,1,6,6,8,9,5,33,1,9999,6,1
6150,11,14,6,22,4,3,1,115,1,3,1,26,1,4,4,6,9,4,20,1,9999,6,3
6151,11,14,6,10,2,1,1,110,2,99,9,999,9,16,12,18,9,3,44,6,9999,6,2
6152,11,14,6,19,4,3,20,2007,2,99,1,25,1,4,4,6,2,4,61,1,2006,4,1
6153,11,14,6,19,4,3,20,2007,2,99,1,40,1,7,7,9,9,1,44,3,9999,6,1
6154,11,14,6,22,4,3,19,1901,2,99,9,999,9,16,12,18,9,2,23,9,9999,6,2
6155,11,14,6,21,4,3,19,1904,2,99,1,37,1,6,6,8,9,4,99,99,9999,6,3
6156,11,14,6,18,4,3,5,507,2,99,1,21,1,3,3,5,2,4,2,1,9999,6,1
6157,11,14,6,18,4,3,5,507,2,99,9,999,9,16,12,18,1,3,99,99,9999,6,1
6158,11,14,6,23,4,3,5,501,2,99,1,59,1,10,10,12,9,6,22,2,2012,5,1
6159,11,14,6,23,4,3,5,501,2,99,1,25,1,4,4,6,9,1,32,99,2001,4,1
6160,11,14,6,23,4,3,10,1001,2,99,1,22,1,3,3,5,2,4,2,5,9999,6,1
6161,11,14,6,23,4,3,10,1001,2,99,9,999,9,16,12,18,9,5,99,5,9999,6,1
6162,11,14,6,23,4,3,9,917,2,99,1,25,1,4,4,6,2,1,44,2,1991,3,1
6163,11,14,6,23,4,3,9,917,2,99,1,23,1,3,3,5,1,3,44,2,1985,2,1
6164,11,14,6,23,4,3,18,1803,2,99,1,55,1,10,10,12,2,5,19,2,2006,4,1
6165,11,14,6,23,4,3,18,1803,2,99,1,50,1,9,9,11,1,9,5,2,2003,4,1
6166,11,14,6,5,1,1,18,1801,2,99,1,27,1,4,4,6,9,4,42,3,9999,6,1
6167,11,14,6,5,1,1,18,1801,2,99,1,23,1,3,3,5,9,2,99,1,9999,6,1
6168,11,14,6,12,3,2,14,1420,2,99,1,25,1,4,4,6,9,14,99,1,9999,6,1
6169,11,14,6,12,3,2,14,1420,2,99,1,999,9,16,12,18,9,4,21,3,2015,5,1
6170,11,14,6,11,2,1,7,706,2,99,1,28,1,4,4,6,9,2,13,1,2002,4,1
6171,11,14,6,11,2,1,7,706,2,99,1,28,1,4,4,6,9,3,32,5,2005,4,1
6172,11,14,6,23,4,3,4,415,2,99,1,24,1,3,3,5,2,1,5,99,1999,3,1
6173,11,14,6,23,4,3,4,415,2,99,1,25,1,4,4,6,1,3,44,1,1985,2,1
6174,11,14,6,23,4,3,4,415,2,99,1,45,1,8,8,10,1,3,44,1,9999,6,1
6175,11,14,6,18,4,3,3,312,2,99,1,45,1,8,8,10,2,1,44,5,1993,3,1
6176,11,14,6,18,4,3,3,312,2,99,1,46,1,8,8,10,1,2,21,4,2008,4,1
6177,11,14,6,19,4,3,3,301,2,99,1,48,1,8,8,10,1,12,22,1,1995,3,2
6178,11,15,7,17,3,2,1,101,1,6,1,25,1,4,4,6,2,3,37,1,2000,4,1
6179,11,15,7,17,3,2,1,101,1,6,1,30,1,5,5,7,1,1,20,4,2004,4,1
6180,11,15,7,11,2,1,1,101,1,7,9,999,9,16,12,18,9,99,99,99,9999,6,1
6181,11,15,7,11,2,1,1,101,1,7,1,18,1,2,2,4,9,4,99,99,9999,6,1
6182,11,15,7,18,4,3,1,108,1,4,1,31,1,5,5,7,9,1,99,99,9999,6,1
6183,11,15,7,2,1,1,22,2201,2,99,1,21,1,3,3,5,2,1,30,99,9999,6,1
6184,11,15,7,2,1,1,22,2201,2,99,1,23,1,3,3,5,1,3,44,5,9999,6,1
6185,11,15,7,16,3,2,5,502,2,99,2,41,1,7,7,9,1,1,20,9,2007,4,1
6186,11,15,7,16,3,2,5,502,2,99,1,63,1,11,11,13,1,3,34,2,2002,4,1
6187,11,15,7,16,3,2,5,502,2,99,9,999,9,16,12,18,9,6,15,2,9999,6,1
6188,11,15,7,8,2,1,5,501,2,99,1,35,1,6,6,8,9,1,20,2,2004,4,1
6189,11,15,7,8,2,1,5,501,2,99,1,19,1,2,2,4,9,4,99,2,9999,6,1
6190,11,15,7,20,4,3,5,511,2,99,1,27,1,4,4,6,2,1,37,4,1988,2,1
6191,11,15,7,20,4,3,5,511,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,1
6192,11,15,7,5,1,1,5,501,2,99,1,25,1,4,4,6,9,4,42,99,9999,6,1
6193,11,15,7,22,4,3,11,1101,2,99,1,31,1,5,5,7,1,1,44,2,1989,2,1
6194,11,15,7,22,4,3,11,1101,2,99,1,40,1,7,7,9,1,12,13,6,1983,2,1
6195,11,15,7,9,2,1,9,901,2,99,1,52,1,9,9,11,9,99,99,6,9999,6,1
6196,11,15,7,9,2,1,9,901,2,99,1,32,1,5,5,7,9,3,23,99,1998,3,1
6197,11,15,7,9,2,1,9,901,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6198,11,15,7,19,4,3,12,1201,1,4,1,32,1,5,5,7,1,1,44,9,1997,3,1
6199,11,15,7,19,4,3,12,1201,1,4,9,999,9,16,12,18,9,1,44,99,1993,3,1
6200,11,15,7,8,2,1,12,1216,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6201,11,15,7,8,2,1,12,1216,2,99,1,22,1,3,3,5,9,4,99,99,9999,6,1
6202,11,15,7,19,4,3,13,1306,2,99,1,27,1,4,4,6,1,5,23,2,1983,2,1
6203,11,15,7,19,4,3,13,1306,2,99,9,999,9,16,12,18,9,3,99,99,9999,6,1
6204,11,15,7,16,3,2,13,1327,2,99,1,999,9,16,12,18,9,3,44,2,9999,6,3
6205,11,15,7,14,3,2,2,203,2,99,1,74,1,13,11,15,1,2,44,6,2006,4,1
6206,11,15,7,14,3,2,2,203,2,99,1,58,1,10,10,12,1,4,4,1,2014,5,1
6207,11,15,7,11,2,1,14,1409,2,99,1,29,1,4,4,6,1,3,32,4,1992,3,3
6208,11,15,7,6,2,1,4,406,2,99,1,24,1,3,3,5,1,2,42,6,1998,3,4
6209,11,15,7,15,3,2,3,313,2,99,1,20,1,3,3,5,1,4,24,99,9999,6,1
6210,11,15,7,15,3,2,3,313,2,99,1,20,1,3,3,5,2,1,37,4,9999,6,1
6211,11,15,7,8,2,1,3,309,2,99,1,25,1,4,4,6,9,3,44,1,9999,6,4
6212,11,16,1,4,1,1,1,101,1,13,1,30,1,5,5,7,1,9,44,3,2016,5,2
6213,11,16,1,4,1,1,1,101,1,13,9,999,9,16,12,18,9,9,34,2,9999,6,2
6214,11,16,1,8,2,1,1,101,2,15,1,27,1,4,4,6,9,4,37,3,9999,6,3
6215,11,16,1,8,2,1,1,101,2,12,2,35,1,6,6,8,1,1,21,4,2006,4,1
6216,11,16,1,8,2,1,1,101,2,12,1,49,1,8,8,10,1,4,24,5,2011,5,1
6217,11,16,1,17,3,2,20,2007,1,99,1,37,1,6,6,8,2,4,2,1,9999,6,1
6218,11,16,1,17,3,2,20,2007,1,99,1,46,1,8,8,10,9,4,2,1,2016,5,1
6219,11,16,1,18,4,3,19,1903,1,12,1,37,1,6,6,8,9,3,32,4,9999,6,1
6220,11,16,1,18,4,3,19,1903,1,12,1,999,9,16,12,18,9,3,44,2,9999,6,1
6221,11,16,1,10,2,1,19,1908,1,99,1,22,1,3,3,5,9,3,99,99,9999,6,1
6222,11,16,1,10,2,1,19,1908,1,99,1,999,9,16,12,18,9,2,21,4,2009,4,1
6223,11,16,1,21,4,3,19,1909,1,99,1,52,1,9,9,11,2,4,99,1,2006,4,1
6224,11,16,1,21,4,3,19,1909,1,99,9,999,9,16,12,18,9,3,44,99,9999,6,1
6225,11,16,1,10,2,1,6,605,1,99,1,41,1,7,7,9,9,5,33,4,9999,6,3
6226,11,16,1,17,3,2,11,1103,2,99,1,29,1,4,4,6,1,3,32,3,2006,4,1
6227,11,16,1,17,3,2,11,1103,2,99,1,46,1,8,8,10,1,2,54,3,2008,4,1
6228,11,16,1,22,4,3,17,1712,2,99,1,19,1,2,2,4,9,4,99,99,9999,6,1
6229,11,16,1,22,4,3,17,1712,2,99,1,999,9,16,12,18,9,12,99,99,9999,6,1
6230,11,16,1,17,3,2,14,1401,2,99,1,25,1,4,4,6,2,2,32,3,9999,6,1
6231,11,16,1,17,3,2,14,1401,2,99,1,25,1,4,4,6,1,3,44,5,9999,6,1
6232,11,16,1,7,2,1,3,302,2,99,1,999,9,16,12,18,9,4,99,99,9999,6,3
6233,11,17,2,18,4,3,1,101,1,1,1,22,1,3,3,5,9,4,21,5,2015,5,1
6234,11,17,2,18,4,3,1,101,1,1,1,32,1,5,5,7,9,4,14,5,2015,5,1
6235,11,17,2,0,1,1,1,101,1,11,1,27,1,4,4,6,2,4,2,3,9999,6,2
6236,11,17,2,9,2,1,19,1901,2,99,1,53,1,9,9,11,1,6,99,3,9999,6,1
6237,11,17,2,9,2,1,19,1901,2,99,1,21,1,3,3,5,1,4,21,5,9999,6,1
6238,11,17,2,19,4,3,5,501,2,99,1,35,1,6,6,8,9,3,23,2,1987,2,1
6239,11,17,2,19,4,3,5,501,2,99,9,999,9,16,12,18,9,1,20,1,1987,2,1
6240,11,17,2,10,2,1,6,601,2,99,1,41,1,7,7,9,1,5,33,4,2009,4,2
6241,11,17,2,5,1,1,6,601,2,99,9,999,9,16,12,18,9,99,99,99,9999,6,1
6242,11,17,2,5,1,1,6,601,2,99,1,38,1,6,6,8,9,4,99,99,9999,6,1
6243,11,17,2,16,3,2,16,1604,2,99,1,23,1,3,3,5,9,3,44,4,9999,6,1
6244,11,17,2,16,3,2,16,1604,2,99,9,999,9,16,12,18,9,99,99,1,9999,6,1
6245,11,17,2,20,4,3,15,1502,2,99,1,21,1,3,3,5,2,3,44,5,1996,3,1
6246,11,17,2,20,4,3,15,1502,2,99,9,999,9,16,12,18,9,4,40,5,9999,6,1
6247,11,17,2,20,4,3,15,1502,2,99,9,999,9,16,12,18,9,4,21,99,9999,6,1
6248,11,17,2,1,1,1,17,1712,2,99,9,999,9,16,12,18,9,12,99,99,9999,6,1
6249,11,17,2,1,1,1,17,1712,2,99,1,50,1,9,9,11,9,4,99,99,9999,6,1
6250,11,17,2,11,2,1,3,312,2,99,1,36,1,6,6,8,1,1,44,3,9999,6,1
6251,11,17,2,11,2,1,3,312,2,99,1,21,1,3,3,5,1,4,2,1,9999,6,1
6252,11,17,2,20,4,3,3,301,2,99,1,36,1,6,6,8,1,12,22,1,9999,6,1
6253,11,17,2,20,4,3,3,301,2,99,1,41,1,7,7,9,2,14,2,4,9999,6,1
6254,11,18,3,4,1,1,1,101,1,12,1,35,1,6,6,8,9,1,32,5,1991,3,2
6255,11,18,3,2,1,1,1,108,1,6,1,22,1,3,3,5,1,1,99,5,1999,3,1
6256,11,18,3,2,1,1,1,108,1,6,1,21,1,3,3,5,1,4,2,5,9999,6,1
6257,11,18,3,15,3,2,5,501,1,1,1,42,1,7,7,9,9,2,21,6,2004,4,1
6258,11,18,3,15,3,2,5,501,1,1,1,32,1,5,5,7,9,4,61,5,2013,5,1
6259,11,18,3,20,4,3,5,501,2,99,1,28,1,4,4,6,9,6,15,2,1997,3,1
6260,11,18,3,20,4,3,5,501,2,99,1,66,1,12,11,14,2,3,99,99,9999,6,1
6261,11,18,3,18,4,3,5,506,2,99,2,13,2,1,1,3,9,4,99,99,9999,6,1
6262,11,18,3,18,4,3,5,506,2,99,9,999,9,16,12,18,9,12,99,99,9999,6,1
6263,11,18,3,15,3,2,6,611,2,99,1,42,1,7,7,9,9,1,32,1,9999,6,1
6264,11,18,3,15,3,2,6,611,2,99,1,50,1,9,9,11,9,5,22,99,9999,6,1
6265,11,18,3,20,4,3,18,1801,2,99,1,27,1,4,4,6,1,3,37,1,9999,6,1
6266,11,18,3,20,4,3,18,1801,2,99,9,999,9,16,12,18,9,6,15,8,9999,6,1
6267,11,18,3,19,4,3,18,1801,2,99,9,999,9,16,12,18,9,3,44,6,1993,3,1
6268,11,18,3,19,4,3,18,1801,2,99,1,27,1,4,4,6,9,3,34,2,9999,6,1
6269,11,18,3,19,4,3,18,1801,2,99,1,46,1,8,8,10,9,6,13,14,2000,4,1
6270,11,18,3,6,2,1,14,1421,2,99,1,999,9,16,12,18,9,5,19,7,9999,6,1
6271,11,18,3,6,2,1,14,1421,2,99,1,999,9,16,12,18,9,5,33,2,9999,6,1
6272,11,19,4,15,3,2,1,103,2,99,1,68,1,12,11,14,9,3,44,6,9999,6,3
6273,11,19,4,10,2,1,1,103,2,99,1,47,1,8,8,10,9,1,44,4,9999,6,2
6274,11,19,4,1,1,1,20,2010,2,99,1,28,1,4,4,6,1,6,29,14,1999,3,3
6275,11,19,4,16,3,2,20,2001,1,2,1,24,1,3,3,5,1,4,99,99,9999,6,1
6276,11,19,4,16,3,2,20,2001,1,2,1,25,1,4,4,6,1,4,99,99,9999,6,1
6277,11,19,4,3,1,1,5,504,2,99,1,38,1,6,6,8,1,1,34,11,9999,6,2
6278,11,19,4,7,2,1,9,901,1,3,1,25,1,4,4,6,9,2,44,3,9999,6,1
6279,11,19,4,7,2,1,9,901,1,3,1,40,1,7,7,9,9,4,41,3,9999,6,1
6280,11,19,4,12,3,2,9,920,2,99,1,23,1,3,3,5,1,4,21,3,9999,6,3
6281,11,19,4,16,3,2,12,1213,2,99,1,26,1,4,4,6,2,3,44,2,1987,2,2
6282,11,19,4,8,2,1,8,804,2,99,1,20,1,3,3,5,1,99,99,2,9999,6,2
6283,11,19,4,18,4,3,8,802,2,99,1,58,1,10,10,12,2,3,99,3,9999,6,1
6284,11,19,4,18,4,3,8,802,2,99,1,999,9,16,12,18,1,1,99,4,9999,6,1
6285,11,19,4,10,2,1,15,1503,2,99,1,33,1,5,5,7,1,14,99,99,9999,6,1
6286,11,19,4,10,2,1,15,1503,2,99,2,52,1,9,9,11,1,3,44,99,9999,6,1
6287,11,19,4,11,2,1,18,1803,2,99,1,33,1,5,5,7,9,1,37,2,2000,4,1
6288,11,19,4,11,2,1,18,1803,2,99,1,31,1,5,5,7,1,6,15,1,2005,4,1
6289,11,20,5,21,4,3,1,101,1,17,1,34,1,5,5,7,2,4,24,5,9999,6,4
6290,11,20,5,6,2,1,1,102,2,99,1,22,1,3,3,5,9,4,2,5,9999,6,2
6291,11,20,5,19,4,3,1,101,1,12,1,28,1,4,4,6,9,4,24,1,2013,5,1
6292,11,20,5,19,4,3,1,101,1,12,9,999,9,16,12,18,9,99,99,99,9999,6,1
6293,11,20,5,14,3,2,5,513,2,99,1,28,1,4,4,6,1,4,42,3,9999,6,1
6294,11,20,5,14,3,2,5,513,2,99,1,41,1,7,7,9,1,4,2,5,2007,4,1
6295,11,20,5,18,4,3,6,608,2,99,2,36,1,6,6,8,2,2,32,5,2002,4,1
6296,11,20,5,18,4,3,6,608,2,99,9,999,9,16,12,18,9,2,44,2,1999,3,1
6297,11,20,5,18,4,3,6,608,2,99,9,999,9,16,12,18,9,2,21,6,1999,3,1
6298,11,20,5,19,4,3,8,805,2,99,1,40,1,7,7,9,9,2,44,5,9999,6,2
6299,11,20,5,18,4,3,16,1601,2,99,1,32,1,5,5,7,9,4,99,99,9999,6,4
6300,11,20,5,23,4,3,2,203,2,99,2,999,9,16,12,18,9,4,99,99,9999,6,1
6301,11,20,5,23,4,3,2,203,2,99,1,47,1,8,8,10,9,1,20,2,2005,4,1
6302,11,20,5,17,3,2,18,1801,2,99,2,30,1,5,5,7,9,1,44,2,2001,4,1
6303,11,20,5,17,3,2,18,1801,2,99,1,28,1,4,4,6,9,1,37,11,1998,3,1
6304,11,20,5,9,2,1,18,1801,2,99,1,43,1,7,7,9,9,4,99,99,9999,6,4
6305,11,20,5,21,4,3,18,1801,2,99,1,27,1,4,4,6,9,4,99,99,9999,6,4
6306,11,20,5,21,4,3,17,1711,2,99,1,23,1,3,3,5,9,4,99,99,9999,6,2
6307,11,20,5,5,1,1,4,411,2,99,1,61,1,11,11,13,9,3,44,6,2007,4,4
6308,11,20,5,20,4,3,4,410,2,99,1,24,1,3,3,5,1,3,44,2,1994,3,1
6309,11,20,5,20,4,3,4,410,2,99,2,26,1,4,4,6,1,1,46,3,2002,4,1
6310,11,21,6,12,3,2,1,101,1,13,1,23,1,3,3,5,1,99,99,99,9999,6,2
6311,11,21,6,9,2,1,1,101,1,7,1,23,1,3,3,5,2,1,38,4,9999,6,2
6312,11,21,6,0,1,1,1,101,1,12,1,999,9,16,12,18,9,4,99,99,9999,6,2
6313,11,21,6,21,4,3,1,108,1,4,1,36,1,6,6,8,9,4,42,4,9999,6,2
6314,11,21,6,5,1,1,5,509,2,99,1,20,1,3,3,5,9,4,21,4,9999,6,2
6315,11,21,6,2,1,1,10,1001,1,2,1,38,1,6,6,8,2,1,21,4,9999,6,2
6316,11,21,6,2,1,1,10,1001,1,2,1,18,1,2,2,4,2,9,34,4,9999,6,2
6317,11,21,6,17,3,2,11,1104,2,99,1,50,1,9,9,11,1,1,21,11,9999,6,1
6318,11,21,6,17,3,2,11,1104,2,99,1,24,1,3,3,5,1,5,5,2,1996,3,1
6319,11,21,6,21,4,3,12,1201,1,4,1,22,1,3,3,5,1,4,21,1,9999,6,1
6320,11,21,6,21,4,3,12,1201,1,4,1,35,1,6,6,8,1,1,44,2,2009,4,1
6321,11,21,6,23,4,3,13,1301,2,99,1,33,1,5,5,7,9,1,44,2,1986,2,1
6322,11,21,6,23,4,3,13,1301,2,99,1,16,2,2,2,4,9,4,21,99,9999,6,1
6323,11,21,6,18,4,3,15,1501,2,99,1,31,1,5,5,7,1,1,99,6,1999,3,1
6324,11,21,6,18,4,3,15,1501,2,99,1,24,1,3,3,5,2,4,42,3,9999,6,1
6325,11,21,6,13,3,2,18,1803,2,99,1,27,1,4,4,6,2,4,99,99,9999,6,3
6326,11,21,6,13,3,2,17,1707,2,99,1,999,9,16,12,18,1,3,44,3,9999,6,3
6327,11,21,6,14,3,2,7,704,2,99,1,27,1,4,4,6,1,9,44,2,9999,6,4
6328,11,21,6,14,3,2,4,415,2,99,1,48,1,8,8,10,1,3,99,99,9999,6,1
6329,11,21,6,14,3,2,4,415,2,99,1,24,1,3,3,5,1,1,34,4,9999,6,1
6330,11,22,7,3,1,1,1,101,1,1,1,30,1,5,5,7,9,1,20,2,2012,5,1
6331,11,22,7,3,1,1,1,101,1,1,1,38,1,6,6,8,9,1,44,1,2000,4,1
6332,11,22,7,17,3,2,1,101,1,11,1,31,1,5,5,7,2,3,44,3,9999,6,1
6333,11,22,7,17,3,2,1,101,1,11,1,43,1,7,7,9,1,1,38,1,9999,6,1
6334,11,22,7,17,3,2,1,101,1,11,1,48,1,8,8,10,1,3,13,4,2010,5,1
6335,11,22,7,23,4,3,1,115,1,12,1,35,1,6,6,8,2,1,44,6,9999,6,1
6336,11,22,7,23,4,3,1,115,1,12,1,28,1,4,4,6,1,11,42,2,9999,6,1
6337,11,22,7,2,1,1,1,115,1,4,1,39,1,6,6,8,1,1,44,4,9999,6,1
6338,11,22,7,2,1,1,1,115,1,4,1,28,1,4,4,6,1,6,22,9,9999,6,1
6339,11,22,7,11,2,1,1,108,2,7,1,52,1,9,9,11,9,3,13,6,9999,6,1
6340,11,22,7,11,2,1,1,108,2,7,1,42,1,7,7,9,9,1,26,11,9999,6,1
6341,11,22,7,23,4,3,5,510,2,99,1,24,1,3,3,5,9,4,2,3,9999,6,1
6342,11,22,7,23,4,3,5,510,2,99,1,26,1,4,4,6,9,3,44,5,9999,6,1
6343,11,22,7,2,1,1,5,501,2,99,1,68,1,12,11,14,9,3,44,10,9999,6,1
6344,11,22,7,2,1,1,5,501,2,99,1,22,1,3,3,5,9,4,40,99,9999,6,1
6345,11,22,7,0,1,1,6,601,2,99,1,29,1,4,4,6,9,6,99,99,9999,6,1
6346,11,22,7,0,1,1,6,601,2,99,1,22,1,3,3,5,9,4,21,1,9999,6,1
6347,11,22,7,17,3,2,10,1001,2,99,1,78,1,14,11,16,9,14,2,1,9999,6,1
6348,11,22,7,17,3,2,10,1001,2,99,9,999,9,16,12,18,9,3,37,5,9999,6,1
6349,11,22,7,16,3,2,12,1201,2,99,1,38,1,6,6,8,9,2,44,2,9999,6,2
6350,11,22,7,16,3,2,12,1201,2,99,9,999,9,16,12,18,9,1,13,3,1996,3,2
6351,11,22,7,14,3,2,13,1306,2,99,9,999,9,16,12,18,9,99,99,9,9999,6,1
6352,11,22,7,16,3,2,16,1613,2,99,1,23,1,3,3,5,1,3,44,4,2014,5,1
6353,11,22,7,16,3,2,16,1613,2,99,1,27,1,4,4,6,9,4,21,1,9999,6,1
6354,11,22,7,23,4,3,15,1504,2,99,1,27,1,4,4,6,9,4,21,1,9999,6,2
6355,11,22,7,5,1,1,18,1801,2,99,1,40,1,7,7,9,9,4,2,1,9999,6,2
6356,11,22,7,16,3,2,17,1701,2,99,1,20,1,3,3,5,9,4,2,99,9999,6,1
6357,11,22,7,16,3,2,17,1701,2,99,1,20,1,3,3,5,9,4,99,99,9999,6,1
6358,11,22,7,11,2,1,3,308,2,99,1,54,1,9,9,11,9,2,13,2,2015,5,1
6359,11,22,7,11,2,1,3,308,2,99,1,28,1,4,4,6,9,4,42,4,2015,5,1
6360,11,22,7,16,3,2,3,304,2,99,1,38,1,6,6,8,1,3,44,1,1986,2,1
6361,11,22,7,16,3,2,3,304,2,99,1,43,1,7,7,9,1,1,20,3,1995,3,1
6362,11,23,1,12,3,2,1,101,1,12,1,21,1,3,3,5,1,4,42,5,9999,6,1
6363,11,23,1,12,3,2,1,101,1,12,1,54,1,9,9,11,1,3,44,9,1990,3,1
6364,11,23,1,1,1,1,14,1406,1,99,1,25,1,4,4,6,2,4,42,1,9999,6,3
6365,11,23,1,12,3,2,1,102,1,5,9,999,9,16,12,18,9,4,99,5,9999,6,1
6366,11,23,1,22,4,3,1,108,1,2,1,44,1,7,7,9,1,5,19,2,2001,4,1
6367,11,23,1,15,3,2,13,1319,2,99,1,47,1,8,8,10,9,8,42,14,2014,5,1
6368,11,24,2,19,4,3,1,101,1,6,2,67,1,12,11,14,1,1,20,3,2007,4,1
6369,11,24,2,19,4,3,1,101,1,6,2,28,1,4,4,6,1,4,14,2,2014,5,1
