num_hecho,dia_ocu,mes_ocu,año_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc
2581,5,9,9,6,18,10,2,1,30,1,1,1,3,2009,1
467,13,2,9,5,19,1,1,1,30,1,1,1,4,9999,1
1012,2,4,9,4,0,1,1,2,30,1,1,1,4,9999,1
1195,19,4,9,7,14,9,2,1,30,1,1,1,4,9999,1
1650,8,6,9,1,12,1,1,1,30,1,1,1,99,9999,1
2892,15,10,9,4,15,11,2,1,30,1,1,1,3,9999,1
2181,6,8,9,4,20,9,1,1,30,1,1,1,6,1992,2
2251,6,8,9,4,20,9,1,1,30,1,1,1,6,1992,2
2321,6,8,9,4,20,9,1,1,30,1,1,1,6,1992,2
3264,2,12,9,3,14,14,2,1,30,1,1,1,5,1994,3
660,28,2,9,6,11,19,2,2,30,1,1,1,99,9999,3
639,26,2,9,4,23,4,2,1,30,1,1,2,11,9999,1
773,8,3,9,7,15,15,2,1,30,1,1,3,4,1987,1
1410,10,5,9,7,13,1,1,1,30,1,1,3,3,1987,1
1763,21,6,9,7,0,21,2,1,30,1,1,3,2,1991,1
1713,15,6,9,1,14,12,2,1,30,1,1,3,6,1993,1
3066,2,11,9,1,18,20,2,2,30,1,1,3,4,2002,1
2356,10,8,9,1,9,22,2,1,30,1,1,3,5,2007,1
3173,19,11,9,4,11,1,1,1,30,1,1,3,5,2007,1
1087,9,4,9,4,18,18,2,1,30,1,1,3,3,9999,1
3092,5,11,9,4,20,9,2,1,30,1,1,3,4,9999,1
1484,17,5,9,7,12,16,2,1,30,1,1,3,99,1980,2
1450,14,5,9,4,14,1,1,1,30,1,1,3,4,9999,2
2687,18,9,9,5,6,1,1,1,30,1,1,3,5,9999,2
201,18,1,9,7,12,3,2,1,30,1,1,3,2,1986,3
3112,8,11,9,7,0,1,1,1,30,1,1,3,5,2008,3
1585,31,5,9,7,9,17,2,1,30,1,1,4,3,2004,1
2157,3,8,9,1,17,16,2,1,30,1,1,4,1,2004,1
2227,3,8,9,1,17,16,2,1,30,1,1,4,1,2004,1
2297,3,8,9,1,17,16,2,1,30,1,1,4,1,2004,1
3308,8,12,9,2,6,15,2,2,30,1,1,4,2,2004,1
2850,9,10,9,5,14,14,2,1,30,1,1,4,1,2006,1
15,1,1,9,4,11,11,2,1,30,1,1,4,5,2008,1
977,29,3,9,7,19,1,1,1,30,1,1,4,2,2008,1
1877,4,7,9,6,0,15,1,1,30,1,1,4,1,2008,1
101,10,1,9,6,19,1,1,1,30,1,1,4,3,9999,1
240,24,1,9,6,18,21,2,1,30,1,1,4,99,9999,1
589,22,2,9,7,12,15,2,1,30,1,1,4,99,9999,1
659,28,2,9,6,18,1,1,1,30,1,1,4,5,9999,1
1593,1,7,9,1,19,17,2,1,30,1,1,4,99,9999,1
1614,4,6,9,4,10,5,2,1,30,1,1,4,5,9999,1
138,14,1,9,3,5,1,1,1,30,1,1,4,99,9999,2
301,30,1,9,5,21,10,2,1,30,1,1,4,2,9999,2
315,31,1,9,6,19,3,2,1,30,1,1,4,99,9999,4
543,18,2,9,3,17,14,2,1,30,1,1,4,99,9999,4
1804,26,6,9,5,7,9,1,1,30,1,1,5,2,2004,1
104,11,1,9,7,20,1,2,1,30,1,1,5,2,2006,1
710,3,3,9,2,15,10,1,1,30,1,1,5,2,2007,1
3417,21,12,9,1,11,1,1,1,30,1,1,6,3,1989,1
1968,14,7,9,2,5,1,1,1,30,1,1,6,99,1992,1
430,8,2,9,7,23,18,2,1,30,1,1,6,2,2000,1
2983,23,10,9,5,12,7,2,1,30,1,1,6,99,9999,1
912,23,3,9,1,3,1,1,1,30,1,1,7,2,9999,4
360,3,2,9,2,9,1,1,1,30,1,1,9,2,2007,1
1470,16,5,9,6,15,13,2,1,30,1,1,9,99,9999,1
1387,8,5,9,5,16,1,1,1,30,1,1,11,2,2007,1
668,1,3,9,7,14,1,1,1,30,1,1,12,1,9999,1
743,7,3,9,6,18,1,1,1,30,1,1,12,1,9999,1
286,27,1,9,2,9,1,1,1,30,1,1,12,1,1989,2
3055,1,11,9,7,22,19,2,1,31,1,9,1,2,2000,1
3477,26,12,9,6,22,5,2,1,31,1,9,1,2,9999,1
2935,18,10,9,7,22,16,2,1,31,1,9,1,5,2000,2
1109,11,4,9,6,12,16,2,1,31,1,9,1,2,9999,4
602,22,2,9,7,6,10,1,1,31,1,9,3,11,1987,1
3121,8,11,9,7,16,17,2,1,31,1,9,3,1,1990,1
2341,8,8,9,6,21,20,2,1,31,1,9,3,99,9999,2
3231,27,11,9,5,19,12,2,1,31,1,9,3,99,9999,2
2970,22,10,9,4,6,17,2,2,31,1,9,3,99,2005,3
2804,3,10,9,6,13,5,2,1,31,1,9,3,6,9999,3
1885,5,7,9,7,9,1,1,2,31,1,9,4,4,2004,1
2466,22,8,9,6,8,10,2,2,31,1,9,4,7,2008,1
1720,16,6,9,2,8,1,1,1,31,1,9,4,5,9999,1
2696,18,9,9,5,20,18,2,1,31,1,9,4,99,9999,1
2985,24,10,9,6,11,1,1,1,31,1,9,4,1,9999,1
1504,19,5,9,2,1,19,2,1,31,1,9,4,1,2008,2
778,8,3,9,7,1,2,2,1,31,1,9,4,99,9999,2
854,16,3,9,1,21,22,2,1,31,1,9,4,7,9999,2
2714,21,9,9,1,22,6,2,1,31,1,9,4,99,9999,4
2426,18,8,9,2,14,22,2,1,31,1,9,5,2,1982,1
1426,11,5,9,1,15,3,2,1,31,1,9,5,3,9999,1
1052,6,4,9,1,8,16,2,1,31,1,9,5,99,9999,4
2743,26,9,9,6,19,19,2,1,31,1,9,6,2,1984,1
1002,31,3,9,2,7,16,2,1,31,1,9,6,1,1986,1
1392,8,5,9,5,22,12,2,1,31,1,9,6,1,1997,1
2184,6,8,9,4,15,2,2,1,31,1,9,7,2,1993,1
2254,6,8,9,4,15,2,2,1,31,1,9,7,2,1993,1
2324,6,8,9,4,15,2,2,1,31,1,9,7,2,1993,1
3285,6,12,9,7,12,1,2,1,31,1,9,7,2,9999,1
2523,27,8,9,4,22,18,2,1,31,1,9,11,2,2007,1
723,4,3,9,3,0,4,2,1,31,1,9,14,1,9999,3
1362,6,5,9,3,19,1,1,1,31,1,2,1,2,1980,1
3286,6,12,9,7,0,22,2,1,31,1,2,1,2,1992,1
920,23,3,9,1,0,4,2,1,31,1,2,1,4,1995,1
1882,5,7,9,7,2,1,1,1,31,1,2,1,5,1998,1
86,10,1,9,6,21,1,2,1,31,1,2,1,4,9999,1
1049,6,4,9,1,0,1,1,1,31,1,2,1,1,9999,1
3163,18,11,9,3,18,19,2,1,31,1,2,1,8,9999,1
176,17,1,9,6,3,1,1,1,31,1,2,1,4,9999,2
1860,2,7,9,4,15,9,1,1,31,1,2,2,6,1995,1
516,15,2,9,7,0,12,2,1,31,1,2,3,2,1984,1
1696,14,6,9,7,1,1,1,1,31,1,2,3,2,1984,1
2165,4,8,9,2,20,9,1,1,31,1,2,3,2,1984,1
2235,4,8,9,2,20,9,1,1,31,1,2,3,2,1984,1
2305,4,8,9,2,20,9,1,1,31,1,2,3,2,1984,1
2048,24,7,9,5,18,10,2,1,31,1,2,3,3,1987,1
2482,23,8,9,7,19,16,2,1,31,1,2,3,9,9999,1
265,25,1,9,7,22,1,1,1,31,1,2,3,99,9999,2
1215,20,4,9,1,18,5,2,1,31,1,2,4,5,9999,3
1389,8,5,9,5,22,6,2,1,31,1,2,5,2,2008,1
952,27,3,9,5,20,20,2,1,31,1,2,8,2,1999,1
257,25,1,9,7,21,5,2,1,31,1,2,11,1,1979,1
1210,19,4,9,7,9,7,2,1,31,1,2,12,7,1986,1
3389,19,12,9,6,1,1,1,1,31,1,1,1,8,1994,1
3168,19,11,9,4,7,17,2,1,31,1,1,1,6,1995,1
893,21,3,9,6,23,1,1,1,31,1,1,1,6,1996,1
2015,20,7,9,1,14,1,1,2,31,1,1,1,4,1998,1
2057,25,7,9,6,23,18,2,2,31,1,1,1,4,2008,1
1666,10,6,9,3,0,5,2,1,31,1,1,1,5,9999,1
736,6,3,9,5,6,5,2,1,31,1,1,1,3,1993,2
922,24,3,9,2,15,10,2,1,31,1,1,1,6,1995,2
1724,17,6,9,3,14,19,2,1,31,1,1,1,5,2000,2
376,4,2,9,3,16,18,2,1,31,1,1,1,99,9999,2
2367,12,8,9,3,2,20,1,1,31,1,1,2,3,2004,1
811,12,3,9,4,15,12,2,1,31,1,1,3,9,1990,1
2445,20,8,9,4,20,11,2,1,31,1,1,3,5,9999,1
1107,11,4,9,6,10,10,2,1,31,1,1,3,3,9999,2
1707,14,6,9,7,9,13,2,1,31,1,1,3,3,1979,3
2765,28,9,9,1,9,13,2,1,31,1,1,3,9,1984,4
3077,3,11,9,2,16,21,1,1,31,1,1,4,3,2007,1
166,16,1,9,5,20,19,2,1,31,1,1,4,99,9999,1
188,17,1,9,6,20,1,1,1,31,1,1,4,3,2007,2
1900,6,7,9,1,18,5,1,1,31,1,1,4,3,9999,2
3052,31,10,9,6,20,1,2,1,31,1,1,5,99,9999,1
3430,22,12,9,2,16,5,2,1,31,1,1,5,2,9999,1
344,1,2,9,7,14,2,2,1,31,1,1,6,2,1998,1
29,2,1,9,5,17,18,2,1,31,1,1,6,99,9999,1
284,27,1,9,2,16,5,2,1,31,1,1,6,10,1989,3
3275,4,12,9,5,17,9,2,1,31,1,1,7,2,1994,1
2823,5,10,9,1,20,17,2,1,31,1,1,9,3,2007,1
1623,5,6,9,5,7,16,2,1,31,1,1,9,3,9999,1
2179,6,8,9,4,13,1,1,1,31,1,1,12,1,9999,1
2249,6,8,9,4,13,1,1,1,31,1,1,12,1,9999,1
2319,6,8,9,4,13,1,1,1,31,1,1,12,1,9999,1
3049,31,10,9,6,3,2,2,1,32,1,9,1,1,1985,1
631,26,2,9,4,15,1,1,1,32,1,9,1,4,1998,1
986,30,3,9,1,6,1,1,1,32,1,9,1,3,1998,1
1395,8,5,9,5,19,1,1,1,32,1,9,1,7,2002,1
1,1,1,9,4,12,1,1,1,32,1,9,1,4,2003,1
1405,9,5,9,6,0,1,1,1,32,1,9,1,2,2007,1
500,15,2,9,7,5,1,1,1,32,1,9,1,99,9999,1
902,22,3,9,7,21,1,1,1,32,1,9,1,9,9999,1
1151,13,4,9,1,14,11,2,1,32,1,9,1,4,9999,1
1843,30,6,9,2,16,16,1,1,32,1,9,1,10,9999,1
3424,21,12,9,1,14,16,2,1,32,1,9,1,4,9999,1
3000,25,10,9,7,6,1,1,1,32,1,9,1,6,1996,2
1383,7,5,9,4,22,5,2,1,32,1,9,1,5,9999,2
1749,20,6,9,6,14,19,2,1,32,1,9,1,2,9999,3
579,21,2,9,6,15,1,1,1,32,1,9,2,99,9999,1
897,21,3,9,6,17,12,2,1,32,1,9,3,9,9999,1
2959,21,10,9,3,19,10,2,1,32,1,9,3,99,9999,1
3128,9,11,9,1,22,2,2,1,32,1,9,3,5,1985,2
3322,10,12,9,4,7,10,1,1,32,1,9,3,9,2007,2
2039,22,7,9,3,6,3,2,1,32,1,9,3,5,2005,3
3528,31,12,9,4,16,8,2,1,32,1,9,3,3,9999,3
2712,20,9,9,7,13,12,2,1,32,1,9,3,11,9999,4
3458,24,12,9,4,14,13,2,1,32,1,9,3,1,9999,4
2775,29,9,9,2,10,1,1,1,32,1,9,4,5,1999,1
2830,6,10,9,2,0,11,2,1,32,1,9,4,3,2008,1
2143,2,8,9,7,1,4,2,2,32,1,9,4,7,9999,1
2213,2,8,9,7,1,4,2,2,32,1,9,4,7,9999,1
2283,2,8,9,7,1,4,2,2,32,1,9,4,7,9999,1
1671,11,6,9,4,9,6,2,1,32,1,9,4,5,9999,4
3367,16,12,9,3,9,1,1,1,32,1,9,5,2,2005,1
1253,24,4,9,5,17,5,2,1,32,1,9,5,7,9999,1
680,1,3,9,7,3,7,2,1,32,1,9,5,7,9999,4
2934,18,10,9,7,18,8,2,1,32,1,9,7,6,1995,3
3462,24,12,9,4,2,2,2,1,32,1,9,11,2,2009,1
2803,3,10,9,6,8,1,1,1,32,1,9,11,2,9999,1
1043,5,4,9,7,6,9,2,1,32,1,9,12,7,9999,1
853,15,3,9,7,17,1,1,1,32,1,9,12,9,9999,2
1403,9,5,9,6,4,4,2,1,32,1,9,12,2,1987,3
2766,28,9,9,1,14,7,2,1,32,1,9,14,99,9999,1
1730,17,6,9,3,19,3,2,1,32,1,2,1,4,1990,1
498,15,2,9,7,22,1,1,1,32,1,2,1,2,1994,1
764,8,3,9,7,21,19,1,1,32,1,2,1,5,1996,1
3190,22,11,9,7,22,1,1,1,32,1,2,1,9,1996,1
2116,1,8,9,6,3,1,1,1,32,1,2,1,3,2001,1
2186,1,8,9,6,3,1,1,1,32,1,2,1,3,2001,1
2256,1,8,9,6,3,1,1,1,32,1,2,1,3,2001,1
84,10,1,9,6,5,1,1,1,32,1,2,1,99,9999,1
687,1,3,9,7,0,22,1,1,32,1,2,1,2,9999,1
2772,28,9,9,1,0,15,1,1,32,1,2,1,99,9999,1
2864,11,10,9,7,0,22,2,1,32,1,2,1,6,9999,2
2651,13,9,9,7,16,1,1,1,32,1,2,1,3,2000,3
1907,7,7,9,2,10,22,2,1,32,1,2,2,2,1996,1
1759,20,6,9,6,18,12,2,1,32,1,2,2,99,9999,1
1780,23,6,9,2,13,11,2,1,32,1,2,3,99,1994,1
425,8,2,9,7,22,6,2,1,32,1,2,3,99,9999,1
523,16,2,9,1,13,3,2,1,32,1,2,3,4,9999,1
676,1,3,9,7,0,12,2,1,32,1,2,3,3,9999,1
1589,1,7,9,1,19,7,1,1,32,1,2,3,9,9999,1
1701,14,6,9,7,18,10,2,1,32,99,2,3,6,9999,1
1781,23,6,9,2,17,13,2,1,32,1,2,3,9,9999,1
2156,3,8,9,1,19,16,2,1,32,1,2,3,11,9999,1
2226,3,8,9,1,19,16,2,1,32,1,2,3,11,9999,1
2296,3,8,9,1,19,16,2,1,32,1,2,3,11,9999,1
1207,19,4,9,7,20,17,2,2,32,1,2,4,1,9999,1
1832,29,6,9,1,18,16,1,1,32,1,2,4,5,9999,1
769,8,3,9,7,17,9,1,1,32,1,2,4,1,2006,2
2847,9,10,9,5,0,11,2,1,32,1,2,4,3,2007,4
1363,6,5,9,3,15,22,2,1,32,1,2,5,2,2008,1
175,17,1,9,6,12,1,2,1,32,1,2,5,2,2005,3
3184,21,11,9,6,13,19,2,1,32,1,2,6,99,9999,1
190,18,1,9,7,21,1,1,1,32,1,2,10,99,2004,1
1035,4,4,9,6,3,17,2,1,32,1,1,1,11,1985,1
2373,12,8,9,3,15,9,2,1,32,1,1,1,3,1985,1
1677,11,6,9,4,9,1,1,1,32,1,1,1,2,1988,1
427,8,2,9,7,16,12,2,1,32,1,1,1,1,1990,1
26,2,1,9,5,0,22,2,1,32,1,1,1,4,1995,1
741,6,3,9,5,10,22,2,1,32,1,1,1,5,1999,1
44,4,1,9,7,10,1,2,1,32,1,1,1,6,2000,1
1412,10,5,9,7,9,1,2,1,32,1,1,1,11,2000,1
1258,25,4,9,6,10,1,1,2,32,1,1,1,2,2002,1
1660,9,6,9,2,16,9,1,1,32,1,1,1,4,2003,1
1557,28,5,9,4,11,1,1,2,32,1,1,1,11,2005,1
2863,11,10,9,7,15,1,1,1,32,1,1,1,2,2008,1
2085,28,7,9,2,16,5,2,1,32,1,1,1,8,9999,1
3029,30,10,9,5,23,1,1,1,32,1,1,1,11,9999,1
3065,1,11,9,7,0,3,2,1,32,1,1,1,3,9999,1
2621,10,9,9,4,17,1,1,1,32,1,1,1,2,9999,2
3028,29,10,9,4,15,1,1,2,32,1,1,2,4,2009,1
1081,8,4,9,3,23,1,1,1,32,1,1,2,99,9999,1
1477,17,5,9,7,20,5,2,1,32,1,1,3,1,1979,1
2626,11,9,9,5,20,12,2,1,32,1,1,3,2,1994,1
2911,17,10,9,6,17,21,2,1,32,1,1,3,2,2000,1
2453,21,8,9,5,15,18,2,1,32,1,1,3,4,2005,1
1658,9,6,9,2,21,1,1,1,32,1,1,3,2,2006,1
119,12,1,9,1,6,2,2,1,32,1,1,3,99,9999,1
3336,12,12,9,6, ,1,1,1,32,1,1,3,5,9999,1
261,25,1,9,7,2,13,2,1,32,1,1,3,99,2002,2
2759,28,9,9,1,16,1,1,1,32,1,1,3,4,2006,2
451,11,2,9,3,14,16,2,1,32,1,1,3,2,9999,3
3158,17,11,9,2,14,14,2,1,32,1,1,3,2,1985,4
3197,22,11,9,7,14,10,1,1,32,1,1,4,1,2006,1
1432,12,5,9,2,9,5,2,1,32,1,1,4,1,9999,1
3228,26,11,9,4,0,16,2,1,32,1,1,4,3,9999,2
495,14,2,9,6,19,17,2,1,32,1,1,5,2,1993,1
1445,13,5,9,3,10,10,2,1,32,1,1,5,2,9999,4
2078,27,7,9,1,18,1,2,1,32,1,1,6,5,1993,1
446,11,2,9,3,13,1,1,1,32,1,1,6,3,1994,1
3063,1,11,9,7,14,2,2,1,32,1,1,6,7,1995,1
825,13,3,9,5,18,5,2,1,32,1,1,6,2,1999,1
2527,28,8,9,5,13,5,2,1,32,1,1,6,6,9999,1
1219,20,4,9,1,8,3,2,1,32,1,1,7,3,1986,1
1606,3,6,9,3,7,1,1,1,32,1,1,7,99,9999,1
2828,6,10,9,2,15,10,2,1,32,1,1,7,2,9999,4
1808,27,6,9,6,1,1,2,1,32,1,1,8,6,9999,3
3234,28,11,9,6,20,1,1,1,32,1,1,9,3,1997,1
220,21,1,9,3,6,4,2,1,32,1,1,9,1,2006,1
3200,22,11,9,7,18,15,2,1,32,1,1,9,6,2008,1
2778,29,9,9,2,15,10,2,1,32,1,1,9,6,9999,4
2738,26,9,9,6,17,1,1,1,32,1,1,11,4,2007,1
1569,30,5,9,6,2,1,1,1,32,1,1,11,2,2008,1
3334,12,12,9,6, ,1,2,1,32,1,1,99,2,2008,1
251,24,1,9,6,22,5,2,1,32,1,1,99,99,9999,3
3375,17,12,9,4,0,21,2,1,33,1,9,1,2,1995,1
3454,24,12,9,4,17,19,2,1,33,1,9,1,2,2000,1
3281,5,12,9,6,20,3,2,2,33,1,9,1,2,2007,1
2590,6,9,9,7,15,7,2,1,33,1,9,1,9,9999,1
2726,24,9,9,4,6,1,1,1,33,1,9,1,99,9999,1
2933,18,10,9,7,8,12,2,1,33,1,9,1,99,2008,2
3274,4,12,9,5,19,6,2,1,33,1,9,1,4,1988,3
1876,4,7,9,6,0,8,1,1,33,1,9,2,1,2000,1
2131,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
2201,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
2271,1,8,9,6,16,1,1,1,33,1,9,2,2,2003,1
2577,4,9,9,5,13,17,2,2,33,1,9,2,5,9999,2
1156,13,4,9,1,5,14,2,1,33,1,9,2,99,2009,3
2643,12,9,9,6,21,8,2,1,33,1,9,2,4,9999,4
1789,25,6,9,4,5,6,2,1,33,1,9,3,2,9999,1
850,15,3,9,7,12,11,2,1,33,1,9,3,1,9999,3
2544,30,8,9,7,9,21,2,1,33,1,9,3,1,1995,4
2841,8,10,9,4,19,22,2,1,33,1,9,4,99,9999,1
1283,27,4,9,1,17,1,1,1,33,1,9,5,3,9999,1
795,10,3,9,2,10,19,2,1,33,1,9,6,1,1991,1
2831,6,10,9,2,18,9,2,1,33,1,9,6,2,1993,1
1058,6,4,9,1,13,1,1,1,33,1,9,7,3,1990,1
2357,10,8,9,1,17,19,2,1,33,1,9,9,9,9999,1
1745,19,6,9,5,17,12,2,1,33,1,9,9,4,9999,2
2796,1,10,9,4,15,15,2,1,33,1,9,9,6,2004,3
2567,2,9,9,3,8,19,2,1,33,1,9,11,2,2004,1
1121,11,4,9,6,10,16,2,2,33,1,9,11,2,9999,2
1127,11,4,9,6,21,1,1,1,33,1,9,12,1,9999,1
3414,20,12,9,7,11,17,2,1,33,1,9,99,2,9999,3
1419,10,5,9,7,19,4,2,1,33,1,2,1,1,1987,1
1315,1,5,9,5,20,3,2,1,33,1,2,1,6,9999,1
1268,26,4,9,7,0,1,1,1,33,1,2,1,11,1988,2
3516,30,12,9,3,4,7,2,1,33,1,2,1,1,9999,2
1896,6,7,9,1,0,1,1,1,33,1,2,2,5,9999,1
1947,12,7,9,7,17,1,1,1,33,1,2,2,4,9999,1
772,8,3,9,7,13,14,1,1,33,1,2,3,2,1990,1
1286,27,4,9,1,22,10,1,2,33,1,2,3,4,1991,1
550,19,2,9,4,23,10,2,1,33,1,2,3,2,2006,1
3090,5,11,9,4,21,5,2,1,33,1,2,3,5,9999,1
95,10,1,9,6,23,14,2,1,33,1,2,4,5,9999,1
457,12,2,9,4,23,4,2,1,33,1,2,5,6,9999,1
3438,23,12,9,3,15,1,2,1,33,1,1,1,3,1998,1
1361,6,5,9,3,14,1,1,2,33,1,1,1,3,2006,1
535,18,2,9,3,22,1,1,1,33,1,1,1,4,9999,1
1057,6,4,9,1,14,1,1,1,33,1,1,1,2,9999,1
1471,16,5,9,6,22,2,2,1,33,1,1,1,4,9999,1
879,19,3,9,4,0,5,2,1,33,1,1,1,6,9999,2
960,28,3,9,6,1,1,1,1,33,1,1,1,1,9999,2
2919,17,10,9,6,21,1,2,1,33,1,1,2,6,1998,1
221,21,1,9,3,2,3,1,1,33,1,1,2,4,9999,1
1868,3,7,9,5,5,9,1,1,33,1,1,3,9,1985,1
2943,19,10,9,1,12,21,1,1,33,1,1,3,3,1987,1
1338,3,5,9,7,8,13,1,1,33,1,1,3,4,1994,1
1388,8,5,9,5,12,1,1,1,33,1,1,3,2,2006,1
1813,27,6,9,6,10,13,2,1,33,1,1,3,2,2006,1
734,5,3,9,4,11,1,1,1,33,1,1,3,5,2007,1
1849,1,6,9,3,16,1,1,1,33,1,1,3,5,9999,1
2158,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
2228,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
2298,3,8,9,1,18,16,2,1,33,1,1,3,99,9999,1
1452,14,5,9,4,14,2,2,1,33,1,1,3,4,9999,2
1679,11,6,9,4,13,1,2,1,33,1,1,3,4,2008,3
3508,29,12,9,2,11,18,2,1,33,1,1,3,2,9999,3
2801,2,10,9,5,11,12,2,1,33,1,1,4,1,2004,1
479,13,2,9,5,7,1,1,1,33,1,1,4,4,2007,1
689,2,3,9,1,11,1,1,1,33,1,1,4,99,9999,1
1529,22,5,9,5,8,11,1,1,33,1,1,4,1,9999,1
594,22,2,9,7,9,9,2,1,33,1,1,4,3,2007,4
1031,4,4,9,6,17,1,1,1,33,1,1,5,6,1991,1
471,13,2,9,5,21,10,2,1,33,1,1,5,2,1995,1
1783,23,6,9,2,12,7,2,1,33,1,1,5,4,2008,1
413,7,2,9,6,8,3,1,1,33,1,1,5,2,9999,1
262,25,1,9,7,14,13,2,1,33,1,1,5,2,9999,3
2793,1,10,9,4,19,16,2,1,33,1,1,5,8,9999,4
609,23,2,9,1,18,10,2,1,33,1,1,6,2,1995,1
400,7,2,9,6,19,5,2,1,33,1,1,6,5,9999,1
1288,27,4,9,1,20,18,2,1,33,1,1,6,2,9999,1
593,22,2,9,7,15,9,1,1,33,1,1,7,2,1997,1
2344,8,8,9,6,9,10,2,1,33,1,1,9,4,2006,1
1366,6,5,9,3,8,19,1,1,33,1,1,9,2,2007,1
1710,14,6,9,7,9,7,2,1,33,1,1,9,6,2008,1
1818,28,6,9,7,17,1,1,1,33,1,1,9,99,9999,1
3342,12,12,9,6,11,1,1,1,33,1,1,9,8,2008,3
158,16,1,9,5,9,1,2,1,33,1,1,12,7,1986,1
618,24,2,9,2,8,1,1,1,34,1,9,1,4,2002,1
2815,4,10,9,7,11,9,1,2,34,1,9,1,4,2003,1
1400,9,5,9,6,6,1,1,1,34,1,9,1,1,2002,2
1148,13,4,9,1,9,21,2,1,34,1,9,1,99,1989,4
777,8,3,9,7,11,2,2,1,34,1,9,1,2,9999,4
1157,13,4,9,1,8,2,2,1,34,1,9,1,99,9999,4
1743,19,6,9,5,20,17,2,1,34,1,9,2,9,1988,1
2398,15,8,9,6,14,1,2,1,34,1,9,2,1,9999,3
3305,7,12,9,1,10,4,2,1,34,1,9,3,2,9999,1
664,28,2,9,6,6,12,2,1,34,1,9,3,9,9999,3
900,21,3,9,6,15,18,2,1,34,1,9,3,6,9999,3
856,16,3,9,1,5,10,2,1,34,1,9,4,3,2005,1
89,10,1,9,6,6,5,2,1,34,1,9,4,99,9999,1
1245,23,4,9,4,18,6,2,1,34,1,9,4,3,9999,1
1346,4,5,9,1,8,4,2,1,34,1,9,4,1,9999,1
2989,24,10,9,6,20,10,1,2,34,1,9,4,4,9999,1
1894,5,7,9,7,0,18,2,1,34,1,9,4,99,9999,2
3180,20,11,9,5,1,18,2,1,34,1,9,4,7,9999,2
3463,24,12,9,4,22,18,2,1,34,1,9,4,2,9999,2
808,12,3,9,4,14,1,1,1,34,1,9,5,6,9999,1
1007,1,4,9,3,13,11,2,1,34,1,9,5,99,9999,1
3373,16,12,9,3,5,1,1,1,34,1,9,5,2,9999,3
2728,24,9,9,4,8,19,2,1,34,1,9,6,2,1989,1
2751,27,9,9,7,0,19,2,1,34,1,9,6,99,9999,2
3510,30,12,9,3,10,1,1,1,34,1,9,7,9,9999,1
2536,28,8,9,5,14,1,1,1,34,1,9,8,1,9999,1
237,23,1,9,5,1,9,1,1,34,1,2,1,99,1993,1
725,4,3,9,3,23,1,1,1,34,1,2,1,2,1993,1
2843,8,10,9,4,21,9,2,1,34,1,2,1,4,1998,1
1218,20,4,9,1,0,12,2,1,34,1,2,1,99,9999,1
1514,20,5,9,3,18,16,1,1,34,1,2,1,10,9999,1
2682,17,9,9,4,8,5,1,1,34,1,2,1,1,9999,1
3145,14,11,9,6,3,1,1,1,34,1,2,2,1,9999,1
3339,12,12,9,6,22,16,1,1,34,1,2,2,2,9999,1
1690,13,6,9,6,19,9,2,1,34,1,2,3,2,2000,1
2068,26,7,9,7,14,14,2,1,34,1,2,3,2,2006,1
386,5,2,9,4,20,10,2,1,34,1,2,3,99,9999,1
677,1,3,9,7,1,15,2,1,34,1,2,3,2,9999,1
1331,3,5,9,7,8,1,2,1,34,1,2,3,9,9999,3
981,29,3,9,7,20,17,1,1,34,1,2,4,2,2004,1
1306,1,5,9,5,16,5,1,1,34,1,2,4,1,9999,1
1326,2,5,9,6,17,15,2,1,34,1,2,5,2,1990,1
1418,10,5,9,7,18,13,1,1,34,1,2,5,2,2006,1
1030,4,4,9,6,22,1,1,1,34,1,2,5,99,9999,1
3043,31,10,9,6,19,5,2,1,34,1,2,9,9,9999,1
356,2,2,9,1,0,10,2,1,34,1,2,12,7,9999,2
1446,13,5,9,3,17,11,1,1,34,1,2,14,1,9999,2
3140,13,11,9,5,2,1,2,1,34,1,1,1,1,1989,1
788,9,3,9,1,14,1,1,2,34,1,1,1,2,9999,1
1645,7,6,9,7,0,1,1,1,34,1,1,1,5,9999,1
531,17,2,9,2,21,18,2,1,34,1,1,1,4,9999,2
2388,14,8,9,5,2,17,2,1,34,1,1,1,99,9999,2
234,23,1,9,5,7,10,1,1,34,1,1,2,4,2002,1
461,12,2,9,4,14,3,2,1,34,1,1,3,1,1988,1
1234,22,4,9,3,8,22,2,1,34,1,1,3,4,1988,1
3314,9,12,9,3,15,1,1,1,34,1,1,3,9,1993,1
110,11,1,9,7,14,13,2,1,34,1,1,3,3,1998,1
2355,10,8,9,1,11,1,2,2,34,1,1,3,11,2004,1
3215,24,11,9,2,12,10,2,1,34,1,1,3,5,9999,1
3235,28,11,9,6,22,1,1,1,34,1,1,3,4,9999,1
3294,6,12,9,7,13,13,2,1,34,1,1,3,4,1992,3
1160,14,4,9,2,18,13,2,1,34,1,1,3,1,9999,3
