núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,fall_les,int_o_noint
5867,12,2016,20,9,1,2101,21,2,99,1,35,1,4,53,1,9999,1,6,6,8,4,3,6,2,1
5868,12,2016,20,9,1,2101,21,2,99,1,37,1,1,27,2,1994,1,6,6,8,4,3,3,2,2
5869,12,2016,20,9,1,2101,21,2,99,1,30,1,4,53,1,9999,1,5,5,7,4,3,6,1,2
5870,12,2016,0,9,1,2205,22,2,99,1,29,1,4,67,1,9999,1,4,4,6,1,1,6,1,1
5871,12,2016,17,9,1,1301,13,1,99,2,37,1,1,69,3,9999,2,6,6,8,3,2,6,2,1
5872,12,2016,17,9,1,1301,13,1,99,2,3,2,1,69,3,9999,2,1,1,1,3,2,6,2,1
5873,12,2016,8,9,1,308,3,2,99,2,29,1,9,999,99,9999,1,4,4,6,2,1,6,1,2
5874,12,2016,23,9,1,1001,10,2,99,2,26,1,4,999,99,9999,1,4,4,6,4,3,6,1,2
5875,12,2016,23,9,1,1001,10,2,99,2,29,1,4,999,99,9999,1,4,4,6,4,3,6,2,1
5876,13,2016,21,9,2,101,1,1,17,1,20,1,4,6,3,2012,1,3,3,5,4,3,5,2,1
5877,13,2016,10,9,2,101,1,1,13,1,29,1,4,67,5,9999,1,4,4,6,2,1,6,2,1
5878,13,2016,15,9,2,106,1,1,99,1,20,1,4,76,3,2015,1,3,3,5,3,2,5,2,1
5879,13,2016,10,9,2,101,1,1,12,1,24,1,4,27,1,9999,1,3,3,5,2,1,6,2,1
5880,13,2016,9,9,2,109,1,1,99,1,27,1,4,999,99,9999,1,4,4,6,2,1,6,2,1
5881,13,2016,18,9,2,501,5,2,99,1,25,1,1,69,2,9999,3,4,4,6,4,3,6,1,2
5882,13,2016,19,9,2,1016,10,2,99,2,83,1,2,48,4,1992,1,15,11,17,4,3,3,2,1
5883,13,2016,21,9,2,1106,11,2,99,1,36,1,14,6,1,2010,2,6,6,8,4,3,5,2,1
5884,13,2016,21,9,2,1106,11,2,99,1,21,1,14,6,1,2010,2,3,3,5,4,3,5,2,1
5885,13,2016,18,9,2,1219,12,2,99,1,23,1,3,69,4,1992,1,3,3,5,4,3,3,2,1
5886,13,2016,18,9,2,1219,12,2,99,2,30,1,9,56,4,2015,1,5,5,7,4,3,5,2,1
5887,13,2016,17,9,2,1714,17,2,99,1,44,1,1,48,6,9999,1,7,7,9,3,2,6,2,1
5888,13,2016,17,9,2,1714,17,2,99,1,82,1,1,48,6,9999,1,15,11,17,3,2,6,2,1
5889,13,2016,15,9,2,701,7,2,99,1,40,1,12,999,3,9999,1,7,7,9,3,2,6,2,1
5890,13,2016,15,9,2,701,7,2,99,1,65,1,12,999,3,9999,1,12,11,14,3,2,6,2,1
5891,13,2016,15,9,2,701,7,2,99,2,50,1,12,999,3,9999,1,9,9,11,3,2,6,2,1
5892,13,2016,15,9,2,701,7,2,99,1,68,1,12,999,3,9999,1,12,11,14,3,2,6,2,1
5893,13,2016,7,9,2,401,4,2,99,2,16,2,4,58,1,9999,1,2,2,4,2,1,6,2,1
5894,13,2016,19,9,2,304,3,2,99,2,28,1,3,69,9,1997,1,4,4,6,4,3,3,2,2
5895,13,2016,19,9,2,304,3,2,99,1,9,2,3,69,9,1997,1,1,1,2,4,3,3,2,2
5896,13,2016,19,9,2,304,3,2,99,1,3,2,3,69,9,1997,1,1,1,1,4,3,3,2,2
5897,14,2016,3,9,3,101,1,1,9,2,30,1,1,48,4,2005,2,5,5,7,1,1,4,2,2
5898,14,2016,3,9,3,101,1,1,9,1,25,1,1,48,4,2005,2,4,4,6,1,1,4,2,2
5899,14,2016,11,9,3,101,1,1,7,1,27,1,4,999,99,9999,4,4,4,6,2,1,6,2,1
5900,14,2016,9,9,3,401,4,1,99,1,78,1,18,999,6,9999,1,14,11,16,2,1,6,2,1
5901,14,2016,4,9,3,2217,22,2,99,1,21,1,3,999,11,9999,1,3,3,5,1,1,6,1,2
5902,14,2016,4,9,3,2217,22,2,99,1,34,1,3,999,11,9999,1,5,5,7,1,1,6,1,2
5903,14,2016,4,9,3,2217,22,2,99,2,21,1,3,999,11,9999,1,3,3,5,1,1,6,2,1
5904,14,2016,18,9,3,1217,12,2,99,1,52,1,2,48,9,9999,2,9,9,11,4,3,6,1,2
5905,14,2016,18,9,3,1217,12,2,99,9,999,9,2,48,9,9999,2,16,12,18,4,3,6,1,2
5906,14,2016,22,9,3,101,1,1,12,1,23,1,1,56,11,2006,1,3,3,5,4,3,4,2,1
5907,14,2016,22,9,3,101,1,1,12,1,23,1,1,27,6,1989,1,3,3,5,4,3,2,2,1
5908,14,2016,20,9,3,1801,18,2,99,1,23,1,4,999,99,9999,1,3,3,5,4,3,6,2,1
5909,14,2016,20,9,3,1801,18,2,99,1,15,2,4,999,99,9999,1,2,2,4,4,3,6,2,1
5910,14,2016,21,9,3,1801,18,2,99,1,61,1,4,999,99,9999,1,11,11,13,4,3,6,2,1
5911,14,2016,21,9,3,1801,18,2,99,2,61,1,4,999,99,9999,1,11,11,13,4,3,6,2,1
5912,14,2016,22,9,3,109,1,1,99,1,18,1,4,32,1,2013,1,2,2,4,4,3,5,2,1
5913,14,2016,22,9,3,109,1,1,99,1,25,1,4,64,5,2016,1,4,4,6,4,3,5,2,1
5914,14,2016,22,9,3,109,1,1,99,1,35,1,4,27,1,9999,1,6,6,8,4,3,6,2,1
5915,14,2016,17,9,3,901,9,2,99,2,43,1,1,69,4,1993,1,7,7,9,3,2,3,2,1
5916,14,2016,17,9,3,901,9,2,99,1,46,1,1,69,4,1993,1,8,8,10,3,2,3,2,1
5917,14,2016,17,9,3,901,9,2,99,2,30,1,1,69,4,1993,1,5,5,7,3,2,3,2,1
5918,14,2016,21,9,3,1801,18,2,99,2,20,1,14,999,99,9999,1,3,3,5,4,3,6,2,1
5919,14,2016,21,9,3,1801,18,2,99,1,26,1,14,999,99,9999,1,4,4,6,4,3,6,2,1
5920,14,2016,21,9,3,1801,18,2,99,1,19,1,14,999,99,9999,1,2,2,4,4,3,6,2,1
5921,14,2016,22,9,3,1801,18,2,99,1,23,1,4,6,3,9999,1,3,3,5,4,3,6,1,2
5922,14,2016,22,9,3,1801,18,2,99,1,22,1,4,6,5,9999,1,3,3,5,4,3,6,1,2
5923,14,2016,22,9,3,1801,18,2,99,2,20,1,4,6,3,9999,1,3,3,5,4,3,6,1,2
5924,14,2016,22,9,3,1801,18,2,99,2,16,2,4,6,5,9999,1,2,2,4,4,3,6,1,2
5925,15,2016,3,9,4,101,1,1,9,1,24,1,1,27,2,9999,1,3,3,5,1,1,6,2,2
5926,15,2016,5,9,4,101,1,1,18,1,20,1,3,999,99,9999,2,3,3,5,1,1,6,1,2
5927,15,2016,20,9,4,101,1,1,13,1,24,1,2,28,4,2016,1,3,3,5,4,3,5,2,1
5928,15,2016,20,9,4,101,1,1,13,1,25,1,4,6,5,9999,1,4,4,6,4,3,6,2,1
5929,15,2016,5,9,4,101,1,1,11,1,30,1,1,73,4,9999,2,5,5,7,1,1,6,2,1
5930,15,2016,1,9,4,117,1,2,99,1,37,1,4,999,99,9999,4,6,6,8,1,1,6,2,1
5931,15,2016,1,9,4,117,1,2,99,2,36,1,4,999,99,9999,4,6,6,8,1,1,6,2,1
5932,15,2016,10,9,4,117,1,1,99,1,18,1,4,6,3,9999,1,2,2,4,2,1,6,2,1
5933,15,2016,10,9,4,117,1,1,99,2,34,1,4,6,3,9999,1,5,5,7,2,1,6,2,1
5934,15,2016,9,9,4,2205,22,2,99,1,17,2,4,999,5,9999,2,2,2,4,2,1,6,2,1
5935,15,2016,9,9,4,2205,22,2,99,1,33,1,4,999,5,9999,2,5,5,7,2,1,6,2,1
5936,15,2016,6,9,4,511,5,2,99,1,35,1,12,999,99,9999,3,6,6,8,2,1,6,2,1
5937,15,2016,6,9,4,511,5,2,99,1,29,1,12,999,99,9999,3,4,4,6,2,1,6,2,1
5938,15,2016,6,9,4,511,5,2,99,1,36,1,12,999,99,9999,3,6,6,8,2,1,6,2,1
5939,15,2016,6,9,4,511,5,2,99,2,24,1,12,999,99,9999,3,3,3,5,2,1,6,2,1
5940,15,2016,6,9,4,511,5,2,99,1,3,2,12,999,99,9999,3,1,1,1,2,1,6,2,1
5941,15,2016,6,9,4,511,5,2,99,1,60,1,12,999,99,9999,3,11,11,13,2,1,6,2,1
5942,15,2016,6,9,4,511,5,2,99,1,26,1,12,999,99,9999,3,4,4,6,2,1,6,2,1
5943,15,2016,6,9,4,501,5,2,99,1,999,1,4,6,1,9999,1,16,12,18,2,1,6,1,2
5944,15,2016,2,9,4,501,5,2,99,1,23,1,4,999,99,9999,1,3,3,5,1,1,6,2,1
5945,15,2016,2,9,4,501,5,2,99,1,29,1,4,999,99,9999,1,4,4,6,1,1,6,2,1
5946,15,2016,23,9,4,602,6,2,99,2,45,1,3,69,1,9999,1,8,8,10,4,3,6,2,1
5947,15,2016,23,9,4,602,6,2,99,2,9,2,3,69,1,9999,1,1,1,2,4,3,6,2,1
5948,15,2016,18,9,4,1107,11,2,99,1,56,1,4,999,99,9999,1,10,10,12,4,3,6,1,2
5949,15,2016,17,9,4,1602,16,2,99,1,26,1,4,6,3,9999,2,4,4,6,3,2,6,2,1
5950,15,2016,17,9,4,1602,16,2,99,1,17,2,4,6,3,9999,2,2,2,4,3,2,6,2,2
5951,15,2016,3,9,4,109,1,1,99,1,42,1,1,48,3,9999,1,7,7,9,1,1,6,2,1
5952,15,2016,3,9,4,109,1,1,99,1,31,1,1,48,3,9999,1,5,5,7,1,1,6,2,1
5953,16,2016,5,9,5,101,1,1,1,1,32,1,4,32,5,9999,1,5,5,7,1,1,6,2,1
5954,16,2016,5,9,5,101,1,1,1,2,28,1,4,32,5,9999,1,4,4,6,1,1,6,2,1
5955,16,2016,14,9,5,101,1,1,1,1,26,1,4,999,5,9999,1,4,4,6,3,2,6,2,1
5956,16,2016,19,9,5,101,1,1,1,1,45,1,4,32,1,2010,1,8,8,10,4,3,5,2,1
5957,16,2016,19,9,5,101,1,1,1,2,38,1,4,32,1,2010,1,6,6,8,4,3,5,2,1
5958,16,2016,7,9,5,101,1,1,5,1,26,1,4,27,5,9999,1,4,4,6,2,1,6,2,1
5959,16,2016,4,9,5,101,1,1,12,1,23,1,4,6,3,9999,4,3,3,5,1,1,6,2,1
5960,16,2016,4,9,5,101,1,1,12,1,30,1,4,6,3,9999,4,5,5,7,1,1,6,1,2
5961,16,2016,18,9,5,2007,20,2,99,1,35,1,4,67,2,9999,4,6,6,8,4,3,6,2,1
5962,16,2016,18,9,5,501,5,1,99,1,21,1,4,18,5,2016,1,3,3,5,4,3,5,2,1
5963,16,2016,18,9,5,501,5,1,99,1,20,1,4,18,5,2016,1,3,3,5,4,3,5,2,1
5964,16,2016,13,9,5,511,5,2,99,1,25,1,3,31,4,9999,1,4,4,6,3,2,6,2,1
5965,16,2016,19,9,5,501,5,2,99,1,999,1,4,999,99,9999,4,16,12,18,4,3,6,2,1
5966,16,2016,19,9,5,501,5,2,99,1,19,1,4,999,99,9999,4,2,2,4,4,3,6,2,1
5967,16,2016,19,9,5,501,5,2,99,1,20,1,4,999,99,9999,4,3,3,5,4,3,6,1,2
5968,16,2016,12,9,5,504,5,2,99,1,42,1,4,18,5,9999,4,7,7,9,3,2,6,2,1
5969,16,2016,13,9,5,1108,11,2,99,1,50,1,4,54,5,9999,1,9,9,11,3,2,6,2,1
5970,16,2016,20,9,5,1103,11,2,99,1,33,1,4,27,1,9999,1,5,5,7,4,3,6,1,2
5971,16,2016,1,9,5,920,9,2,99,2,7,2,4,67,7,2003,1,1,1,2,1,1,4,2,2
5972,16,2016,1,9,5,920,9,2,99,1,33,1,3,69,5,9999,1,5,5,7,1,1,6,2,1
5973,16,2016,18,9,5,201,2,2,99,1,32,1,4,67,3,2007,1,5,5,7,4,3,4,2,1
5974,16,2016,20,9,5,1804,18,2,99,1,32,1,4,6,99,9999,1,5,5,7,4,3,6,1,2
5975,16,2016,9,9,5,719,7,2,99,1,42,1,3,69,2,9999,1,7,7,9,2,1,6,2,1
5976,16,2016,9,9,5,719,7,2,99,1,55,1,3,69,2,9999,1,10,10,12,2,1,6,2,1
5977,16,2016,9,9,5,719,7,2,99,1,70,1,3,69,2,9999,1,13,11,15,2,1,6,2,2
5978,16,2016,18,9,5,704,7,2,99,1,21,1,4,76,3,9999,1,3,3,5,4,3,6,2,2
5979,17,2016,2,9,6,108,1,2,99,1,26,1,1,27,1,9999,2,4,4,6,1,1,6,2,1
5980,17,2016,21,9,6,501,5,1,99,1,33,1,4,5,99,9999,2,5,5,7,4,3,6,2,2
5981,17,2016,15,9,6,501,5,1,99,1,70,1,4,27,4,2006,1,13,11,15,3,2,4,2,2
5982,17,2016,16,9,6,506,5,2,99,1,27,1,4,6,3,9999,1,4,4,6,3,2,6,2,1
5983,17,2016,16,9,6,506,5,2,99,1,21,1,4,6,1,9999,1,3,3,5,3,2,6,2,1
5984,17,2016,16,9,6,506,5,2,99,1,50,1,4,6,3,9999,1,9,9,11,3,2,6,2,1
5985,17,2016,16,9,6,506,5,2,99,2,18,1,4,6,1,9999,1,2,2,4,3,2,6,2,1
5986,17,2016,18,9,6,1001,10,1,99,1,43,1,4,3,1,9999,1,7,7,9,4,3,6,2,1
5987,17,2016,17,9,6,1002,10,2,99,1,35,1,1,69,4,9999,4,6,6,8,3,2,6,2,1
5988,17,2016,17,9,6,1002,10,2,99,1,23,1,1,69,4,9999,4,3,3,5,3,2,6,1,2
5989,17,2016,17,9,6,1002,10,2,99,1,29,1,1,69,4,9999,4,4,4,6,3,2,6,1,2
5990,17,2016,6,9,6,1109,11,2,99,1,29,1,9,69,2,2007,1,4,4,6,2,1,4,1,2
5991,17,2016,6,9,6,1109,11,2,99,1,50,1,9,69,2,2007,1,9,9,11,2,1,4,2,1
5992,17,2016,6,9,6,1109,11,2,99,1,22,1,9,69,2,2007,1,3,3,5,2,1,4,2,1
5993,17,2016,6,9,6,1109,11,2,99,1,19,1,9,69,2,2007,1,2,2,4,2,1,4,2,1
5994,17,2016,6,9,6,1109,11,2,99,1,26,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
5995,17,2016,6,9,6,1109,11,2,99,1,19,1,9,69,2,2007,1,2,2,4,2,1,4,2,1
5996,17,2016,6,9,6,1109,11,2,99,1,25,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
5997,17,2016,6,9,6,1109,11,2,99,1,26,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
5998,17,2016,6,9,6,1109,11,2,99,1,43,1,9,69,2,2007,1,7,7,9,2,1,4,2,1
5999,17,2016,6,9,6,1109,11,2,99,1,25,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
6000,17,2016,6,9,6,1109,11,2,99,1,26,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
6001,17,2016,6,9,6,1109,11,2,99,1,43,1,9,69,2,2007,1,7,7,9,2,1,4,2,1
6002,17,2016,6,9,6,1109,11,2,99,1,26,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
6003,17,2016,6,9,6,1109,11,2,99,1,29,1,9,69,2,2007,1,4,4,6,2,1,4,2,1
6004,17,2016,14,9,6,1611,16,2,99,1,23,1,14,6,7,2015,1,3,3,5,3,2,5,2,2
6005,17,2016,14,9,6,1611,16,2,99,2,38,1,14,6,7,2015,1,6,6,8,3,2,5,2,1
6006,17,2016,14,9,6,1611,16,2,99,1,13,2,14,6,7,2015,1,1,1,3,3,2,5,2,1
6007,17,2016,22,9,6,1501,15,1,99,1,23,1,4,6,1,2016,4,3,3,5,4,3,5,2,1
6008,17,2016,20,9,6,207,2,1,99,1,45,1,3,69,4,9999,4,8,8,10,4,3,6,2,1
6009,17,2016,14,9,6,303,3,2,99,1,36,1,5,26,2,2008,2,6,6,8,3,2,4,2,1
6010,17,2016,18,9,6,1704,17,2,99,1,45,1,4,999,99,9999,1,8,8,10,4,3,6,1,2
6011,17,2016,21,9,6,101,1,1,7,1,36,1,1,69,1,9999,1,6,6,8,4,3,6,1,2
6012,17,2016,16,9,6,117,1,1,99,2,30,1,4,6,7,9999,1,5,5,7,3,2,6,2,1
6013,17,2016,20,9,6,115,1,2,99,2,22,1,4,67,5,2016,1,3,3,5,4,3,5,1,2
6014,17,2016,0,9,6,901,9,1,99,2,47,1,4,999,5,9999,1,8,8,10,1,1,6,1,2
6015,17,2016,0,9,6,901,9,1,99,2,17,2,4,999,5,9999,1,2,2,4,1,1,6,2,1
6016,17,2016,0,9,6,901,9,1,99,1,11,2,4,999,5,9999,1,1,1,3,1,1,6,2,1
6017,17,2016,15,9,6,1802,18,2,99,1,26,1,3,69,2,9999,1,4,4,6,3,2,6,2,1
6018,17,2016,15,9,6,1802,18,2,99,2,25,1,3,69,2,9999,1,4,4,6,3,2,6,2,1
6019,17,2016,15,9,6,1802,18,2,99,2,23,1,3,69,2,9999,1,3,3,5,3,2,6,2,1
6020,17,2016,21,9,6,501,5,2,99,1,40,1,4,18,99,9999,4,7,7,9,4,3,6,1,2
6021,18,2016,21,9,7,101,1,1,6,1,39,1,4,100,1,9999,4,6,6,8,4,3,6,2,1
