,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_pil,edad_pil,g_edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,zona_ocu
2284,3420,21,12,1,17,5,2,1,40,1,9,1,4,9999,1,2009,99
2285,3237,28,11,6,4,2,2,1,40,1,9,1,6,1994,2,2009,99
2286,801,11,3,3,16,1,1,1,40,1,9,2,11,1985,1,2009,99
2287,1282,26,4,7,22,5,2,1,40,1,9,2,4,9999,4,2009,99
2288,1959,13,7,1,15,5,2,1,40,1,9,3,5,1990,1,2009,99
2289,1540,23,5,6,21,5,1,1,40,1,9,3,5,2000,1,2009,99
2290,1001,31,3,2,2,13,2,1,40,1,9,3,4,9999,2,2009,99
2291,3127,9,11,1,20,13,2,1,40,1,9,3,3,9999,2,2009,99
2292,2038,22,7,3,14,4,2,1,40,1,9,3,3,9999,3,2009,99
2293,2363,11,8,2,15,17,2,1,40,1,9,3,1,9999,3,2009,99
2294,1094,10,4,5,23,1,1,1,40,1,9,4,1,9999,1,2009,99
2295,2829,6,10,2,14,10,2,1,40,1,9,4,1,9999,1,2009,99
2296,695,2,3,1,20,6,1,1,40,1,9,4,99,9999,2,2009,99
2297,1196,19,4,7,13,3,2,1,40,1,9,4,1,9999,2,2009,99
2298,2114,31,7,5,19,18,2,1,40,1,9,4,3,9999,2,2009,99
2299,3272,4,12,5,0,5,2,1,40,1,9,4,3,9999,4,2009,99
2300,2809,3,10,6,2,15,2,1,40,1,9,5,2,9999,3,2009,99
2301,786,9,3,1,13,1,1,1,40,1,9,12,1,1983,3,2009,99
2302,2889,14,10,3,16,11,2,1,40,1,9,14,1,2009,1,2009,99
2303,1887,5,7,7,0,1,1,1,40,1,2,1,8,1988,1,2009,99
2304,245,24,1,6,13,9,1,1,40,1,2,1,10,9999,1,2009,99
2305,522,16,2,1,13,1,1,1,40,1,2,1,9,9999,4,2009,99
2306,3292,6,12,7,0,11,2,1,40,1,2,2,6,9999,1,2009,99
2307,1036,4,4,6,23,7,2,1,40,1,2,3,11,1984,1,2009,99
2308,283,27,1,2,16,3,2,1,40,1,2,3,99,9999,1,2009,99
2309,1478,17,5,7,21,5,2,1,40,1,1,1,11,1995,1,2009,99
2310,3507,29,12,2,7,16,2,2,40,1,1,1,8,1997,1,2009,99
2311,36,3,1,6,7,11,2,1,40,1,1,1,2,2001,1,2009,99
2312,1542,23,5,6,5,1,1,1,40,1,1,1,4,9999,1,2009,99
2313,1612,4,6,4,16,1,1,1,40,1,1,2,2,2008,1,2009,99
2314,39,3,1,6,18,17,2,1,40,1,1,2,2,9999,1,2009,99
2315,1883,5,7,7,6,1,1,1,40,1,1,2,99,9999,1,2009,99
2316,1256,24,4,5,15,9,2,1,40,1,1,2,10,2006,3,2009,99
2317,752,7,3,6,12,2,2,1,40,1,1,3,11,1983,1,2009,99
2318,2075,27,7,1,15,4,2,1,40,1,1,3,8,1984,1,2009,99
2319,959,27,3,5,20,4,2,1,40,1,1,3,1,1986,1,2009,99
2320,3287,6,12,7,13,22,1,1,40,1,1,3,2,1986,1,2009,99
2321,1716,15,6,1,11,19,2,1,40,1,1,3,1,1989,1,2009,99
2322,722,4,3,3,15,16,1,1,40,1,1,3,2,1994,1,2009,99
2323,1758,20,6,6,16,9,1,1,40,1,1,3,99,1994,1,2009,99
2324,1926,9,7,4,17,1,2,1,40,1,1,3,1,2009,1,2009,99
2325,2917,17,10,6,16,9,2,1,40,1,1,3,1,1997,3,2009,99
2326,980,29,3,7,9,16,2,1,40,1,1,3,8,9999,4,2009,99
2327,398,7,2,6,14,1,1,1,40,1,1,4,2,2006,1,2009,99
2328,2019,20,7,1,20,21,1,1,40,1,1,4,1,9999,1,2009,99
2329,318,31,1,6,15,19,2,1,40,1,1,4,99,9999,4,2009,99
2330,394,6,2,5,20,16,2,1,40,1,1,5,99,1984,1,2009,99
2331,1194,19,4,7,6,1,1,1,40,1,1,5,2,2006,1,2009,99
2332,2669,15,9,2,20,18,1,1,40,1,1,6,8,1995,1,2009,99
2333,896,21,3,6,5,5,2,1,40,1,1,6,3,9999,1,2009,99
2334,3080,3,11,2,5,2,2,1,40,1,1,7,2,1985,1,2009,99
2335,113,11,1,7,9,10,2,1,40,1,1,7,2,1992,1,2009,99
2336,2639,12,9,6,21,17,2,1,40,1,1,7,8,2004,1,2009,99
2337,829,13,3,5,15,6,2,1,40,1,1,9,99,2009,1,2009,99
2338,1683,13,6,6,19,1,1,1,40,1,1,12,1,1994,1,2009,99
2339,3136,12,11,4,8,1,1,1,40,1,1,12,99,9999,1,2009,99
2340,2097,30,7,4,17,1,1,1,40,1,1,99,99,9999,1,2009,99
2341,3067,2,11,1,18,9,1,1,41,1,9,1,4,1992,1,2009,99
2342,3057,1,11,7,13,5,2,1,41,1,9,1,3,2004,1,2009,99
2343,1225,21,4,2,0,10,2,1,41,1,9,1,4,9999,1,2009,99
2344,1440,13,5,3,9,3,2,1,41,1,9,1,11,9999,1,2009,99
2345,2515,27,8,4,19,19,2,1,41,1,9,2,2,2004,1,2009,99
2346,2009,18,7,6,12,9,2,1,41,1,9,3,3,1986,1,2009,99
2347,1006,1,4,3,19,10,2,1,41,1,9,3,1,1998,1,2009,99
2348,698,2,3,1,19,9,1,1,41,1,9,3,1,9999,2,2009,99
2349,1345,4,5,1,16,17,2,1,41,1,9,3,2,9999,3,2009,99
2350,3182,21,11,6,18,1,1,1,41,1,9,4,1,2008,1,2009,99
2351,2123,1,8,6,17,3,2,1,41,1,9,4,1,9999,1,2009,99
2352,2193,1,8,6,17,3,2,1,41,1,9,4,1,9999,1,2009,99
2353,2263,1,8,6,17,3,2,1,41,1,9,4,1,9999,1,2009,99
2354,2516,27,8,4,21,19,2,1,41,1,9,4,1,1990,2,2009,99
2355,2811,3,10,6,13,4,2,1,41,1,9,5,2,9999,1,2009,99
2356,2795,1,10,4,0,18,2,1,41,1,9,7,2,1999,1,2009,99
2357,3518,31,12,4,8,1,1,1,41,1,2,1,1,1990,1,2009,99
2358,779,8,3,7,22,17,2,1,41,1,2,1,2,1994,1,2009,99
2359,2464,22,8,6,18,1,1,1,41,1,2,1,5,1996,1,2009,99
2360,3105,7,11,6,22,1,1,1,41,1,2,1,4,2002,1,2009,99
2361,3148,15,11,7,19,2,2,1,41,1,2,1,6,9999,1,2009,99
2362,1928,10,7,5,21,1,1,1,41,1,2,2,2,9999,3,2009,99
2363,3084,4,11,3,3,21,2,1,41,1,2,3,6,1994,1,2009,99
2364,1975,15,7,3,18,21,2,1,41,1,2,3,6,1997,1,2009,99
2365,2011,19,7,7,18,21,2,1,41,1,2,3,6,1997,1,2009,99
2366,1691,13,6,6,17,13,2,1,41,1,2,3,3,9999,1,2009,99
2367,1524,22,5,5,18,1,2,1,41,1,2,3,4,1988,2,2009,99
2368,489,14,2,6,19,10,2,1,41,1,2,3,9,1991,3,2009,99
2369,2975,23,10,5,18,21,1,1,41,1,2,4,5,2000,1,2009,99
2370,1424,11,5,1,18,10,2,1,41,1,2,6,3,9999,1,2009,99
2371,3418,21,12,1,16,19,2,1,41,1,2,6,2,9999,2,2009,99
2372,3502,28,12,1,16,1,2,1,41,1,2,7,7,9999,3,2009,99
2373,656,27,2,5,19,14,2,1,41,1,2,9,2,2007,1,2009,99
2374,1898,6,7,1,7,1,1,1,41,1,1,1,14,1978,1,2009,99
2375,2071,27,7,1,15,6,2,1,41,1,1,1,5,1995,1,2009,99
2376,8,1,1,4,23,5,1,1,41,1,1,1,9,2000,1,2009,99
2377,1533,23,5,6,13,1,1,1,41,1,1,1,1,2001,1,2009,99
2378,56,5,1,1,13,3,2,1,41,1,1,1,99,2006,1,2009,99
2379,2739,26,9,6,12,1,1,2,41,1,1,1,5,2008,1,2009,99
2380,1198,19,4,7,15,1,1,1,41,1,1,1,99,9999,1,2009,99
2381,1640,7,6,7,0,1,1,1,41,1,1,2,10,2005,1,2009,99
2382,818,12,3,4,19,1,1,1,41,1,1,2,6,9999,1,2009,99
2383,1520,21,5,4,9,13,1,1,41,1,1,3,2,1986,1,2009,99
2384,2519,27,8,4,11,22,2,1,41,1,1,3,9,1998,1,2009,99
2385,1811,27,6,6,10,6,2,1,41,1,1,3,2,2002,1,2009,99
2386,621,24,2,2,14,16,2,1,41,1,1,3,2,2006,1,2009,99
2387,69,7,1,3,19,5,2,1,41,1,1,3,3,9999,1,2009,99
2388,2677,16,9,3,19,16,2,1,41,1,1,3,4,1995,4,2009,99
2389,448,11,2,3,19,10,2,1,41,1,1,4,1,9999,2,2009,99
2390,608,23,2,1,22,19,2,1,41,1,1,4,99,9999,4,2009,99
2391,2067,26,7,7,23,14,2,1,41,1,1,5,2,1986,1,2009,99
2392,3307,8,12,2,6,10,2,1,41,1,1,6,16,1988,1,2009,99
2393,1137,12,4,7,21,5,2,1,41,1,1,6,2,9999,1,2009,99
2394,1105,11,4,6,10,1,1,1,41,1,1,7,7,1976,1,2009,99
2395,1237,22,4,3,6,15,2,1,41,1,1,7,3,1993,1,2009,99
2396,463,12,2,4,11,17,2,1,41,1,1,11,99,9999,1,2009,99
2397,487,14,2,6,1,1,2,1,41,1,1,12,7,1986,1,2009,99
2398,1497,18,5,1,18,11,1,1,41,1,1,14,1,9999,1,2009,99
2399,3071,2,11,1,20,17,2,1,42,1,9,1,9,1992,1,2009,99
2400,2998,25,10,7,20,1,2,1,42,1,9,2,1,1987,1,2009,99
2401,2127,1,8,6,14,18,2,1,42,1,9,2,5,2008,1,2009,99
2402,2197,1,8,6,14,18,2,1,42,1,9,2,5,2008,1,2009,99
2403,2267,1,8,6,14,18,2,1,42,1,9,2,5,2008,1,2009,99
2404,2391,15,8,6,16,19,2,1,42,1,9,3,3,1989,1,2009,99
2405,1343,4,5,1,17,5,2,1,42,1,9,3,6,2008,1,2009,99
2406,1254,24,4,5,8,5,2,1,42,1,9,3,4,2009,1,2009,99
2407,3079,3,11,2,18,8,2,1,42,1,9,3,1,1984,3,2009,99
2408,3371,16,12,3,7,15,2,1,42,1,9,3,2,9999,4,2009,99
2409,3159,17,11,2,8,3,2,1,42,1,9,5,2,2008,3,2009,99
2410,1787,25,6,4,15,19,2,1,42,1,9,6,2,1991,1,2009,99
2411,3415,20,12,7,10,7,2,1,42,1,9,6,3,9999,1,2009,99
2412,3374,17,12,4,14,1,2,1,42,1,9,7,2,9999,1,2009,99
2413,721,4,3,3,19,16,2,1,42,1,9,9,2,2004,1,2009,99
2414,2600,7,9,1,13,16,2,1,42,1,9,9,99,9999,3,2009,99
2415,1561,28,5,4,22,16,2,1,42,1,2,1,8,1994,1,2009,99
2416,865,17,3,2,21,14,1,1,42,1,2,1,6,1995,1,2009,99
2417,2961,21,10,3,13,13,1,1,42,1,2,1,4,2000,1,2009,99
2418,1309,1,5,5,21,10,2,1,42,1,2,1,2,2002,1,2009,99
2419,1429,11,5,1,22,1,1,1,42,1,2,1,2,2006,1,2009,99
2420,164,16,1,5,20,20,2,1,42,1,2,1,3,9999,1,2009,99
2421,3299,7,12,1,8,1,1,1,42,1,2,1,2,9999,1,2009,99
2422,3210,24,11,2,22,9,2,1,42,1,2,2,6,2001,3,2009,99
2423,1037,4,4,6,2,4,2,1,42,1,2,3,5,1991,1,2009,99
2424,3302,7,12,1,14,10,2,1,42,1,2,3,6,1993,1,2009,99
2425,2735,25,9,5,8,12,2,1,42,1,2,3,9,1996,1,2009,99
2426,2886,14,10,3,15,10,2,1,42,1,2,3,2,2007,1,2009,99
2427,118,12,1,1,0,12,2,1,42,1,2,3,8,9999,1,2009,99
2428,1996,18,7,6,2,1,2,1,42,1,2,3,2,1998,2,2009,99
2429,3301,7,12,1,19,19,2,1,42,1,1,1,2,1998,1,2009,99
2430,1684,13,6,6,15,1,1,2,42,1,1,1,1,2001,1,2009,99
2431,2380,13,8,4,7,10,2,1,42,1,1,1,11,2002,1,2009,99
2432,940,26,3,4,22,1,2,1,42,1,1,1,8,2003,1,2009,99
2433,2432,19,8,3,22,1,1,1,42,1,1,1,3,2005,1,2009,99
2434,2532,28,8,5,16,12,2,1,42,1,1,1,9,9999,1,2009,99
2435,3395,19,12,6,19,11,2,1,42,1,1,1,2,9999,1,2009,99
2436,93,10,1,6,1,11,1,1,42,1,1,1,1,1992,2,2009,99
2437,3146,14,11,6,14,1,1,1,42,1,1,2,99,2005,1,2009,99
2438,1655,8,6,1,20,9,2,1,42,1,1,2,99,9999,2,2009,99
2439,94,10,1,6,23,13,1,1,42,1,1,3,1,1987,1,2009,99
2440,2121,1,8,6,17,12,2,1,42,1,1,3,1,1989,1,2009,99
2441,2191,1,8,6,17,12,2,1,42,1,1,3,1,1989,1,2009,99
2442,2261,1,8,6,17,12,2,1,42,1,1,3,1,1989,1,2009,99
2443,3097,6,11,5,19,22,2,1,42,1,1,3,4,1999,1,2009,99
2444,2162,4,8,2,11,1,1,1,42,1,1,3,5,9999,1,2009,99
2445,2232,4,8,2,11,1,1,1,42,1,1,3,5,9999,1,2009,99
2446,2302,4,8,2,11,1,1,1,42,1,1,3,5,9999,1,2009,99
2447,169,16,1,5,2,8,2,1,42,1,1,3,6,1987,2,2009,99
2448,253,25,1,7,4,1,1,1,42,1,1,3,5,2007,2,2009,99
2449,369,3,2,2,19,4,2,1,42,1,1,3,99,2007,2,2009,99
2450,10,1,1,4,16,5,2,1,42,1,1,3,2,2008,2,2009,99
2451,1252,24,4,5,19,5,2,2,42,1,1,3,4,1991,3,2009,99
2452,1972,14,7,2,13,11,2,1,42,1,1,4,5,2008,4,2009,99
2453,420,8,2,7,1,2,2,1,42,1,1,5,2,1988,1,2009,99
2454,2912,17,10,6,22,19,2,1,42,1,1,5,2,2008,1,2009,99
2455,306,30,1,5,13,1,2,1,42,1,1,6,9,1995,1,2009,99
2456,170,16,1,5,11,2,2,1,42,1,1,7,99,9999,1,2009,99
2457,359,2,2,1,8,19,2,1,42,1,1,7,2,9999,1,2009,99
2458,1048,6,4,1,11,22,2,1,42,1,1,7,4,9999,1,2009,99
2459,1921,9,7,4,10,8,2,1,42,1,1,8,2,1996,1,2009,99
2460,1098,10,4,5,23,5,2,1,42,1,1,9,6,2007,1,2009,99
2461,2881,13,10,2,8,16,2,1,42,1,1,9,2,9999,3,2009,99
2462,1718,16,6,2,21,1,1,1,42,1,1,12,6,1988,1,2009,99
2463,299,30,1,5,6,1,1,1,42,1,1,12,1,1997,1,2009,99
2464,3475,26,12,6,18,1,1,1,43,1,9,1,2,9999,1,2009,99
2465,2689,18,9,5,20,5,2,1,43,1,9,1,11,9999,2,2009,99
2466,3087,4,11,3,18,4,2,1,43,1,9,3,1,1998,1,2009,99
2467,696,2,3,1,17,10,1,1,43,1,9,3,99,9999,1,2009,99
2468,1130,12,4,7,2,5,2,1,43,1,9,3,2,9999,1,2009,99
2469,1022,3,4,5,21,19,2,1,43,1,9,3,6,9999,2,2009,99
2470,3267,3,12,4,19,22,2,1,43,1,9,3,5,9999,2,2009,99
2471,2673,16,9,3,0,5,2,1,43,1,9,4,1,2006,2,2009,99
2472,1532,23,5,6,4,1,1,1,43,1,9,4,5,2008,2,2009,99
2473,2855,10,10,6,7,2,2,1,43,1,9,5,2,2002,1,2009,99
2474,2183,6,8,4,11,16,2,1,43,1,9,5,99,9999,1,2009,99
2475,2253,6,8,4,11,16,2,1,43,1,9,5,99,9999,1,2009,99
2476,2323,6,8,4,11,16,2,1,43,1,9,5,99,9999,1,2009,99
2477,2111,31,7,5,8,4,2,1,43,1,9,5,9,1983,4,2009,99
2478,2695,18,9,5,18,18,2,1,43,1,9,6,2,9999,1,2009,99
2479,2899,15,10,4,22,18,2,1,43,1,9,6,99,9999,1,2009,99
2480,2939,18,10,7,18,6,2,1,43,1,9,6,99,9999,1,2009,99
2481,1293,28,4,2,7,10,2,1,43,1,9,7,2,9999,1,2009,99
2482,994,30,3,1,10,2,2,1,43,1,9,11,99,9999,1,2009,99
2483,3380,18,12,5,8,1,1,1,43,1,9,12,2,9999,1,2009,99
2484,1946,12,7,7,21,1,1,2,43,1,2,1,4,9999,1,2009,99
2485,2878,13,10,2,22,20,1,1,43,1,2,2,8,9999,1,2009,99
2486,126,13,1,2,17,6,2,1,43,1,2,3,5,1985,1,2009,99
2487,2999,25,10,7,20,16,2,1,43,1,2,3,3,1985,1,2009,99
2488,1354,5,5,2,18,21,1,1,43,1,2,3,4,1996,1,2009,99
2489,1984,16,7,4,2,6,2,1,43,1,2,3,3,1997,1,2009,99
2490,2658,15,9,2,18,1,2,1,43,1,2,3,10,2000,2,2009,99
2491,2062,26,7,7,13,1,1,1,43,1,1,1,2,1990,1,2009,99
2492,3254,1,12,2,10,18,2,1,43,1,1,1,1,1999,1,2009,99
2493,1556,28,5,4,20,1,1,1,43,1,1,1,9,9999,1,2009,99
2494,307,30,1,5,19,1,1,2,43,1,1,2,5,2005,1,2009,99
2495,1232,22,4,3,13,1,1,1,43,1,1,2,5,2008,1,2009,99
2496,198,18,1,7,23,16,2,1,43,1,1,2,2,9999,2,2009,99
2497,431,8,2,7,9,4,2,1,43,1,1,3,6,1988,1,2009,99
2498,1310,1,5,5,12,13,2,1,43,1,1,3,2,1994,1,2009,99
2499,2394,15,8,6,17,14,2,1,43,1,1,3,9,2005,1,2009,99
2500,975,29,3,7,3,1,1,1,43,1,1,3,99,9999,1,2009,99
2501,1663,10,6,3,2,8,2,1,43,1,1,3,2,1985,3,2009,99
2502,238,23,1,5,11,8,1,1,43,1,1,4,5,9999,1,2009,99
2503,276,26,1,1,12,11,2,1,43,1,1,4,99,9999,4,2009,99
2504,2170,4,8,2,15,16,2,1,43,1,1,5,2,1983,1,2009,99
2505,2240,4,8,2,15,16,2,1,43,1,1,5,2,1983,1,2009,99
2506,2310,4,8,2,15,16,2,1,43,1,1,5,2,1983,1,2009,99
2507,961,28,3,6,13,22,2,1,43,1,1,5,99,2007,1,2009,99
2508,2359,10,8,1,18,7,2,1,43,1,1,5,2,9999,1,2009,99
2509,464,12,2,4,22,5,2,1,43,1,1,6,99,9999,1,2009,99
2510,1528,22,5,5,19,10,1,1,43,1,1,9,3,1987,1,2009,99
2511,2704,19,9,6,6,6,2,1,43,1,1,11,2,9999,4,2009,99
2512,274,26,1,1,21,19,2,1,44,1,9,1,5,9999,2,2009,99
2513,573,21,2,6,19,8,2,1,44,1,9,1,6,1994,1,2009,99
2514,3093,5,11,4,6,18,2,1,44,1,9,1,4,2000,1,2009,99
2515,3003,26,10,1,16,9,1,1,44,1,9,1,10,1999,2,2009,99
2516,3250,30,11,1,7,7,2,1,44,1,9,3,4,1987,1,2009,99
2517,100,10,1,6,17,8,2,1,44,1,9,5,99,9999,1,2009,99
2518,1060,7,4,2,13,1,1,1,44,1,9,6,2,9999,1,2009,99
2519,716,4,3,3,12,1,1,1,44,1,9,9,2,2008,1,2009,99
2520,2496,24,8,1,11,18,2,1,44,1,9,12,4,9999,1,2009,99
2521,2602,8,9,2,10,1,1,1,44,1,9,12,1,9999,1,2009,99
2522,813,12,3,4,18,13,2,1,44,1,2,2,6,9999,1,2009,99
2523,1999,18,7,6,0,19,2,1,44,1,2,3,2,1989,1,2009,99
2524,478,13,2,5,20,3,1,1,44,1,2,3,2,1999,2,2009,99
2525,2800,2,10,5,21,9,1,1,44,1,2,4,99,9999,1,2009,99
2526,585,22,2,7,10,1,1,1,44,1,1,1,3,2004,1,2009,99
2527,2974,23,10,5,14,1,1,1,44,1,1,1,4,2006,1,2009,99
2528,1535,23,5,6,20,1,1,1,44,1,1,1,3,2007,1,2009,99
2529,132,13,1,2,22,4,2,1,44,1,1,1,1,9999,2,2009,99
2530,1451,14,5,4,14,16,2,1,44,1,1,3,4,2006,4,2009,99
2531,2570,3,9,4,0,20,1,1,44,1,1,4,5,2008,1,2009,99
2532,1186,18,4,6,2,5,2,1,44,1,1,4,99,9999,2,2009,99
2533,2790,1,10,4,1,5,2,1,44,1,1,6,99,9999,1,2009,99
2534,1785,24,6,3,9,7,2,1,44,1,1,7,99,9999,1,2009,99
2535,1736,18,6,4,7,16,2,1,44,1,1,9,1,2008,3,2009,99
2536,3444,23,12,3,12,10,2,1,44,1,1,11,2,2006,1,2009,99
2537,2382,13,8,4,8,17,2,1,44,1,1,11,4,9999,1,2009,99
2538,810,12,3,4,15,9,1,2,45,1,9,1,4,2002,1,2009,99
2539,1399,9,5,6,16,1,1,1,45,1,9,1,8,2002,1,2009,99
2540,1004,31,3,2,11,1,1,1,45,1,9,1,99,2006,1,2009,99
2541,3304,7,12,1,4,18,2,1,45,1,9,2,4,2006,2,2009,99
2542,2597,7,9,1,18,16,2,1,45,1,9,2,11,9999,2,2009,99
2543,2649,13,9,7,16,8,2,2,45,1,9,2,99,9999,4,2009,99
2544,3129,10,11,2,17,1,1,1,45,1,9,3,99,1987,1,2009,99
2545,2401,16,8,7,8,1,1,1,45,1,9,3,5,2005,1,2009,99
2546,1526,22,5,5,14,22,2,1,45,1,9,3,9,9999,2,2009,99
2547,3520,31,12,4,8,20,2,1,45,1,9,3,2,9999,3,2009,99
2548,2509,26,8,3,17,1,1,1,45,1,9,4,2,2000,1,2009,99
2549,454,11,2,3,16,1,2,1,45,1,9,4,5,9999,2,2009,99
2550,2444,20,8,4,19,10,2,1,45,1,9,4,99,9999,2,2009,99
2551,1086,9,4,4,23,9,2,1,45,1,9,4,1,9999,4,2009,99
2552,2769,28,9,1,12,11,2,1,45,1,9,5,99,9999,1,2009,99
2553,3327,11,12,5,10,10,2,1,45,1,9,6,2,1997,1,2009,99
2554,1711,15,6,1,15,5,2,1,45,1,9,6,1,9999,1,2009,99
2555,804,11,3,3,18,2,2,1,45,1,9,9,3,2008,1,2009,99
2556,124,13,1,2,1,1,1,1,45,1,2,1,10,1995,1,2009,99
2557,1945,12,7,7,22,1,1,1,45,1,2,1,5,9999,1,2009,99
2558,3161,17,11,2,17,1,1,1,45,1,2,1,2,9999,1,2009,99
2559,509,15,2,7,16,19,2,1,45,1,2,1,2,9999,2,2009,99
2560,2944,19,10,1,22,20,2,2,45,1,2,2,11,1997,1,2009,99
2561,2093,29,7,3,2,16,1,1,45,1,2,3,1,9999,1,2009,99
2562,1598,2,6,2,15,12,2,1,45,1,2,3,3,9999,2,2009,99
2563,2107,31,7,5,23,20,1,1,45,1,2,4,7,9999,1,2009,99
2564,2541,29,8,6,17,17,2,1,45,1,2,4,5,2004,2,2009,99
2565,927,24,3,2,5,18,2,1,45,1,2,6,7,1985,1,2009,99
2566,1509,19,5,2,17,1,1,1,45,1,2,9,2,9999,1,2009,99
2567,652,27,2,5,15,9,1,1,45,1,1,1,5,1998,1,2009,99
2568,2609,8,9,2,13,15,1,1,45,1,1,1,6,1999,1,2009,99
2569,2370,12,8,3,14,9,1,1,45,1,1,1,7,2003,1,2009,99
2570,2012,19,7,7,14,18,2,1,45,1,1,1,4,2009,1,2009,99
2571,1184,18,4,6,11,1,1,1,45,1,1,1,4,9999,1,2009,99
2572,2783,29,9,2,20,3,2,1,45,1,1,1,99,9999,2,2009,99
2573,1782,23,6,2,20,17,2,1,45,1,1,1,99,9999,3,2009,99
2574,1686,13,6,6,14,1,1,2,45,1,1,2,10,2000,1,2009,99
2575,244,24,1,6,21,10,2,2,45,1,1,2,99,9999,2,2009,99
2576,65,7,1,3,20,1,1,1,45,1,1,3,8,1997,1,2009,99
2577,1573,30,5,6,18,9,1,1,45,1,1,3,2,1999,1,2009,99
2578,1616,4,6,4,0,17,1,1,45,1,1,3,99,1999,1,2009,99
2579,3114,8,11,7,1,1,1,1,45,1,1,3,2,2001,1,2009,99
2580,545,19,2,4,22,1,1,1,45,1,1,3,2,2003,1,2009,99
2581,2164,4,8,2,19,19,2,1,45,1,1,3,2,2009,1,2009,99
2582,2234,4,8,2,19,19,2,1,45,1,1,3,2,2009,1,2009,99
2583,2304,4,8,2,19,19,2,1,45,1,1,3,2,2009,1,2009,99
2584,2950,20,10,2,7,5,2,1,45,1,1,3,3,9999,1,2009,99
2585,2371,12,8,3,17,9,2,1,45,1,1,3,14,1983,2,2009,99
2586,1538,23,5,6,12,2,2,1,45,1,1,3,2,1985,2,2009,99
2587,263,25,1,7,14,15,2,1,45,1,1,3,4,1991,2,2009,99
2588,1460,15,5,5,16,19,1,1,45,1,1,3,4,2008,2,2009,99
2589,780,8,3,7,15,14,2,1,45,1,1,3,2,1987,3,2009,99
2590,2488,24,8,1,9,21,2,1,45,1,1,3,4,1997,3,2009,99
2591,894,21,3,6,17,1,1,1,45,1,1,4,3,2006,1,2009,99
2592,1244,23,4,4,19,5,2,1,45,1,1,4,9,2007,1,2009,99
2593,1579,31,5,7,4,1,1,1,45,1,1,4,4,9999,2,2009,99
2594,1188,18,4,6,23,6,2,1,45,1,1,5,2,1985,1,2009,99
2595,1831,29,6,1,15,9,2,1,45,1,1,5,2,1985,1,2009,99
2596,285,27,1,2,7,9,1,1,45,1,1,5,2,1989,1,2009,99
2597,1369,6,5,3,17,12,2,1,45,1,1,5,2,2005,1,2009,99
2598,1435,12,5,2,16,8,2,1,45,1,1,5,2,2007,1,2009,99
2599,658,28,2,6,18,1,2,1,45,1,1,5,99,9999,1,2009,99
2600,1917,9,7,4,14,5,2,1,45,1,1,7,2,1984,1,2009,99
2601,620,24,2,2,11,18,2,1,45,1,1,7,2,9999,1,2009,99
2602,889,20,3,5,18,16,2,1,45,1,1,9,2,2008,1,2009,99
2603,2346,8,8,6,8,11,2,1,45,1,1,12,6,1983,1,2009,99
2604,1685,13,6,6,12,1,1,1,45,1,1,12,4,9999,1,2009,99
2605,1923,9,7,4,17,1,1,1,45,1,1,12,7,9999,1,2009,99
2606,2467,22,8,6,17,9,2,1,46,1,9,1,4,1994,1,2009,99
2607,3315,9,12,3,11,22,2,1,46,1,9,1,4,9999,1,2009,99
2608,995,31,3,2,22,1,1,1,46,1,9,2,3,2002,1,2009,99
2609,1277,26,4,7,19,13,2,1,46,1,9,2,3,2007,1,2009,99
2610,3476,26,12,6,22,5,2,1,46,1,9,3,5,9999,1,2009,99
2611,3116,8,11,7,0,21,2,1,46,1,9,3,1,9999,2,2009,99
2612,860,16,3,1,7,1,1,1,46,1,9,4,3,9999,1,2009,99
2613,841,14,3,6,12,1,1,1,46,1,9,5,1,9999,4,2009,99
2614,3332,12,12,6,4,1,1,1,46,1,9,10,2,9999,1,2009,99
2615,3256,1,12,2,10,4,2,1,46,1,9,11,2,2001,1,2009,99
2616,3034,30,10,5,18,14,2,2,46,1,9,11,99,9999,2,2009,99
2617,3391,19,12,6,15,21,1,1,46,1,9,14,1,2007,1,2009,99
2618,2613,9,9,3,19,1,1,1,46,1,2,1,1,1990,1,2009,99
2619,1766,21,6,7,16,1,2,1,46,1,2,1,2,9999,1,2009,99
2620,1950,12,7,7,19,10,1,1,46,1,2,1,6,1994,2,2009,99
2621,1136,12,4,7,18,5,2,1,46,1,2,2,10,9999,1,2009,99
2622,1116,11,4,6,21,6,2,1,46,1,2,2,6,1992,2,2009,99
2623,3089,5,11,4,12,22,2,1,46,1,2,3,6,1994,1,2009,99
2624,1539,23,5,6,18,2,2,1,46,1,2,3,4,9999,1,2009,99
2625,2802,2,10,5,21,13,2,1,46,1,2,3,1,9999,1,2009,99
2626,3407,20,12,7,19,11,2,1,46,1,2,3,9,9999,1,2009,99
2627,1911,7,7,2,12,4,2,1,46,1,2,3,5,1982,2,2009,99
2628,771,8,3,7,16,16,2,1,46,1,2,3,3,1971,3,2009,99
2629,2118,1,8,6,10,1,1,1,46,1,1,1,11,2001,1,2009,99
2630,2188,1,8,6,10,1,1,1,46,1,1,1,11,2001,1,2009,99
2631,2258,1,8,6,10,1,1,1,46,1,1,1,11,2001,1,2009,99
2632,160,16,1,5,12,1,1,1,46,1,1,1,4,2002,1,2009,99
