,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_vehi,color_vehi,modelo_vehi,causa_acc,year,muni_ocu,num_hecho,g_edad_pil,edad_m1
305,3,12,5,17,5,2,99,1,38,9,3,2,2004,3,2010,-1,-1,-1,1
306,6,11,6,17,16,2,99,1,28,9,7,99,9999,4,2010,-1,-1,-1,1
307,10,11,3,17,19,2,99,1,31,9,1,6,9999,2,2010,-1,-1,-1,1
308,11,3,4,17,20,2,99,1,30,9,3,1,9999,2,2010,-1,-1,-1,1
309,17,1,7,17,20,2,99,1,60,9,3,4,9999,4,2010,-1,-1,-1,1
310,18,1,1,17,13,2,99,9,999,9,3,1,9999,4,2010,-1,-1,-1,9
311,27,6,7,17,19,2,99,1,45,1,2,5,2002,3,2010,-1,-1,-1,1
312,23,3,2,17,18,2,99,1,28,2,4,99,9999,4,2010,-1,-1,-1,1
313,25,3,4,17,21,2,99,1,999,9,5,7,1998,4,2010,-1,-1,-1,9
314,25,7,7,17,1,1,99,1,25,9,4,5,2007,2,2010,-1,-1,-1,1
315,30,8,1,17,18,2,99,1,43,1,2,6,9999,2,2010,-1,-1,-1,1
316,30,8,1,17,17,2,99,1,33,1,2,99,9999,3,2010,-1,-1,-1,1
317,1,5,6,18,8,2,99,1,24,1,1,3,9999,1,2010,-1,-1,-1,1
318,4,7,7,18,18,2,99,1,34,1,99,99,9999,1,2010,-1,-1,-1,1
319,4,5,2,18,17,2,99,1,23,1,3,6,9999,1,2010,-1,-1,-1,1
320,19,12,7,18,9,2,99,1,23,9,4,99,2010,1,2010,-1,-1,-1,1
321,22,7,4,18,5,2,99,1,38,1,1,6,9999,1,2010,-1,-1,-1,1
322,28,10,4,18,6,2,99,1,34,9,4,99,9999,1,2010,-1,-1,-1,1
323,9,9,4,18,2,2,99,1,36,2,1,2,2005,1,2010,-1,-1,-1,1
324,2,4,5,18,19,2,99,1,36,2,4,5,9999,4,2010,-1,-1,-1,1
325,4,4,7,18,1,2,99,1,40,9,2,6,9999,4,2010,-1,-1,-1,1
326,13,2,6,18,10,2,99,1,38,9,5,6,9999,4,2010,-1,-1,-1,1
327,9,9,4,18,11,2,99,1,43,9,4,99,9999,1,2010,-1,-1,-1,1
328,7,4,3,18,18,2,99,1,999,9,6,99,9999,3,2010,-1,-1,-1,9
329,16,10,6,18,7,2,99,1,24,1,99,99,9999,3,2010,-1,-1,-1,1
330,14,3,7,18,21,2,99,1,20,2,2,4,9999,3,2010,-1,-1,-1,1
331,10,4,6,18,22,2,99,1,37,1,5,99,9999,2,2010,-1,-1,-1,1
332,20,9,1,18,6,2,99,1,45,1,4,99,9999,2,2010,-1,-1,-1,1
333,22,8,7,18,6,2,99,1,35,1,3,10,1996,4,2010,-1,-1,-1,1
334,31,7,6,18,2,2,99,1,18,9,4,99,9999,2,2010,-1,-1,-1,1
335,1,12,3,19,18,2,99,1,38,9,4,3,9999,1,2010,-1,-1,-1,1
336,1,1,5,19,18,2,99,1,54,9,4,99,9999,1,2010,-1,-1,-1,1
337,4,10,1,19,20,2,99,1,23,9,4,5,9999,1,2010,-1,-1,-1,1
338,5,3,5,19,22,2,99,1,999,9,3,99,9999,1,2010,-1,-1,-1,9
339,5,3,5,19,22,2,99,1,30,9,1,6,9999,1,2010,-1,-1,-1,1
340,14,2,7,19,1,2,99,1,25,9,4,3,9999,1,2010,-1,-1,-1,1
341,15,7,4,19,17,2,99,1,25,1,4,5,9999,1,2010,-1,-1,-1,1
342,10,4,6,19,17,2,99,1,72,1,4,1,9999,1,2010,-1,-1,-1,1
343,17,8,2,19,16,2,99,1,32,1,3,99,9999,1,2010,-1,-1,-1,1
344,21,11,7,19,22,2,99,1,26,9,4,99,9999,1,2010,-1,-1,-1,1
345,18,9,6,19,2,1,99,9,999,9,2,1,9999,1,2010,-1,-1,-1,9
346,18,9,6,19,2,1,99,1,38,9,2,1,9999,1,2010,-1,-1,-1,1
347,25,6,5,19,2,2,99,9,999,9,3,1,9999,1,2010,-1,-1,-1,9
348,16,4,5,19,5,2,99,1,25,9,1,11,9999,1,2010,-1,-1,-1,1
349,22,4,4,19,8,2,99,1,43,9,3,1,9999,1,2010,-1,-1,-1,1
350,29,3,1,19,19,1,99,1,52,1,3,4,2008,1,2010,-1,-1,-1,1
351,29,3,1,19,19,1,99,1,38,1,9,2,2009,1,2010,-1,-1,-1,1
352,30,7,5,19,6,2,99,1,999,9,1,5,9999,1,2010,-1,-1,-1,9
353,30,4,5,19,13,2,99,1,33,2,4,1,9999,1,2010,-1,-1,-1,1
354,1,7,4,19,20,2,99,1,35,9,99,99,9999,2,2010,-1,-1,-1,1
355,3,4,6,19,19,2,99,1,30,9,4,5,9999,4,2010,-1,-1,-1,1
356,10,1,7,19,20,2,99,1,25,9,3,1,9999,3,2010,-1,-1,-1,1
357,11,9,6,19,3,2,99,1,49,1,4,99,2009,2,2010,-1,-1,-1,1
358,11,5,2,19,12,2,99,1,50,9,1,6,9999,4,2010,-1,-1,-1,1
359,19,10,2,19,22,2,99,1,20,1,4,3,9999,2,2010,-1,-1,-1,1
360,10,4,6,19,18,2,99,1,35,1,5,2,9999,2,2010,-1,-1,-1,1
361,19,12,7,19,8,2,99,1,18,9,1,2,9999,4,2010,-1,-1,-1,1
362,20,3,6,19,5,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
363,23,3,2,19,1,1,15,1,62,9,1,11,1977,2,2010,-1,-1,-1,1
364,30,11,2,19,18,2,99,1,999,1,4,99,9999,2,2010,-1,-1,-1,9
365,2,6,3,20,18,2,99,1,32,1,3,3,9999,1,2010,-1,-1,-1,1
366,1,4,4,20,17,1,99,1,40,1,3,6,9999,1,2010,-1,-1,-1,1
367,1,4,4,20,14,2,99,9,999,2,2,1,1996,3,2010,-1,-1,-1,9
368,3,11,3,20,15,2,99,1,27,1,3,3,9999,1,2010,-1,-1,-1,1
369,4,9,6,20,20,2,99,1,28,1,1,4,1997,1,2010,-1,-1,-1,1
370,11,2,4,20,22,2,99,1,44,9,3,1,9999,1,2010,-1,-1,-1,1
371,5,12,7,20,2,2,99,1,22,1,4,1,9999,1,2010,-1,-1,-1,1
372,12,6,6,20,11,2,99,1,24,1,4,5,9999,1,2010,-1,-1,-1,1
373,16,1,6,20,17,2,99,1,30,9,4,4,9999,1,2010,-1,-1,-1,1
374,14,10,4,20,19,2,99,1,45,9,3,6,9999,1,2010,-1,-1,-1,1
375,7,4,3,20,9,1,8,1,33,1,4,5,9999,1,2010,-1,-1,-1,1
376,15,3,1,20,18,2,99,1,30,9,4,99,9999,1,2010,-1,-1,-1,1
377,21,2,7,20,20,2,99,1,39,9,4,5,9999,1,2010,-1,-1,-1,1
378,18,9,6,20,9,2,99,1,24,9,4,99,9999,1,2010,-1,-1,-1,1
379,28,10,4,20,5,2,99,1,19,9,4,1,9999,1,2010,-1,-1,-1,1
380,24,3,3,20,16,2,99,1,55,9,4,1,1993,1,2010,-1,-1,-1,1
381,24,3,3,20,3,2,99,1,999,9,1,3,9999,1,2010,-1,-1,-1,9
382,30,8,1,20,4,2,99,1,24,1,3,3,9999,1,2010,-1,-1,-1,1
383,29,3,1,20,11,2,99,1,999,9,5,99,9999,1,2010,-1,-1,-1,9
384,26,4,1,20,6,2,99,1,55,1,4,9,9999,1,2010,-1,-1,-1,1
385,1,1,5,20,22,2,99,1,21,9,4,5,9999,4,2010,-1,-1,-1,1
386,1,4,4,20,1,1,4,1,45,9,4,3,9999,2,2010,-1,-1,-1,1
387,11,2,4,20,21,2,99,1,23,9,1,1,1985,2,2010,-1,-1,-1,1
388,8,10,5,20,5,2,99,2,29,9,3,6,9999,2,2010,-1,-1,-1,1
389,8,3,1,20,6,2,99,1,28,9,1,3,2006,4,2010,-1,-1,-1,1
390,4,4,7,20,1,1,7,1,26,2,4,5,9999,2,2010,-1,-1,-1,1
391,9,11,2,20,20,1,1,1,19,9,4,99,9999,2,2010,-1,-1,-1,1
392,8,4,4,20,17,2,99,1,35,1,3,4,9999,3,2010,-1,-1,-1,1
393,13,8,5,20,16,2,99,1,29,9,4,99,9999,2,2010,-1,-1,-1,1
394,15,3,1,20,17,2,99,1,20,9,4,5,9999,2,2010,-1,-1,-1,1
395,17,12,5,20,1,1,9,1,25,9,1,1,9999,2,2010,-1,-1,-1,1
396,26,6,6,20,17,2,99,1,26,2,4,1,9999,4,2010,-1,-1,-1,1
397,30,1,6,20,1,1,13,1,20,9,4,1,2007,2,2010,-1,-1,-1,1
398,24,7,6,20,6,2,99,1,34,1,4,5,9999,2,2010,-1,-1,-1,1
399,31,8,2,20,5,2,99,1,38,1,4,9,9999,2,2010,-1,-1,-1,1
400,1,4,4,21,9,2,99,1,28,1,4,99,9999,1,2010,-1,-1,-1,1
401,6,8,5,21,20,2,99,1,34,1,14,1,9999,1,2010,-1,-1,-1,1
402,5,5,3,21,5,2,99,1,23,1,4,1,2007,1,2010,-1,-1,-1,1
403,13,11,6,21,9,1,5,1,37,9,1,11,1991,1,2010,-1,-1,-1,1
404,11,7,7,21,17,2,99,1,50,1,4,1,9999,1,2010,-1,-1,-1,1
405,13,12,1,21,1,1,99,1,30,9,4,3,9999,1,2010,-1,-1,-1,1
406,23,1,6,21,8,1,1,1,66,9,3,4,1993,1,2010,-1,-1,-1,1
407,17,12,5,21,6,2,99,1,38,1,4,3,9999,1,2010,-1,-1,-1,1
408,20,7,2,21,18,2,99,1,999,1,4,1,9999,1,2010,-1,-1,-1,9
409,29,1,5,21,5,2,99,1,32,9,4,6,2002,1,2010,-1,-1,-1,1
410,28,2,7,21,5,2,99,1,19,9,4,9,9999,1,2010,-1,-1,-1,1
411,31,1,7,21,9,2,99,1,52,9,3,3,9999,1,2010,-1,-1,-1,1
412,25,12,6,21,9,2,99,1,20,9,4,1,2007,1,2010,-1,-1,-1,1
413,27,3,6,21,2,2,99,1,37,1,4,3,2009,1,2010,-1,-1,-1,1
414,29,4,4,21,1,1,10,1,25,9,4,3,9999,1,2010,-1,-1,-1,1
415,2,5,7,21,5,2,99,1,17,1,9,3,2001,2,2010,-1,-1,-1,2
416,4,12,6,21,13,2,99,1,60,1,3,2,1984,4,2010,-1,-1,-1,1
417,11,12,6,21,2,2,99,1,45,1,99,2,9999,3,2010,-1,-1,-1,1
418,16,7,5,21,5,2,99,1,23,1,4,3,9999,2,2010,-1,-1,-1,1
419,22,6,2,21,5,2,99,1,45,1,4,1,9999,4,2010,-1,-1,-1,1
420,21,11,7,21,22,2,99,1,40,9,3,4,9999,3,2010,-1,-1,-1,1
421,25,2,4,21,6,2,99,1,24,2,3,9,1993,3,2010,-1,-1,-1,1
422,27,2,6,21,1,2,99,1,41,9,1,1,9999,1,2010,-1,-1,-1,1
423,27,6,7,21,5,2,99,1,26,1,4,5,2008,2,2010,-1,-1,-1,1
424,28,3,7,21,1,2,99,1,43,1,14,1,9999,2,2010,-1,-1,-1,1
425,3,12,5,22,18,2,99,1,34,9,4,4,9999,1,2010,-1,-1,-1,1
426,13,2,6,22,12,2,99,1,25,9,4,5,9999,1,2010,-1,-1,-1,1
427,11,7,7,22,6,2,99,1,39,1,4,3,9999,1,2010,-1,-1,-1,1
428,11,7,7,22,6,2,99,1,19,1,4,1,9999,1,2010,-1,-1,-1,1
429,22,6,2,22,1,1,6,1,21,1,4,3,9999,1,2010,-1,-1,-1,1
430,18,9,6,22,1,1,12,1,24,1,4,99,9999,2,2010,-1,-1,-1,1
431,15,4,4,22,20,2,99,1,27,1,1,11,2003,1,2010,-1,-1,-1,1
432,19,12,7,22,5,1,99,1,23,1,4,1,9999,1,2010,-1,-1,-1,1
433,22,3,1,22,6,2,99,1,52,9,3,99,9999,1,2010,-1,-1,-1,1
434,25,3,4,22,1,2,99,1,21,9,5,2,9999,2,2010,-1,-1,-1,1
435,31,3,3,22,18,2,99,1,26,1,4,5,9999,1,2010,-1,-1,-1,1
436,4,7,7,22,17,2,99,1,46,1,3,5,9999,3,2010,-1,-1,-1,1
437,11,6,5,22,16,2,99,9,999,1,5,99,9999,3,2010,-1,-1,-1,9
438,20,2,6,22,1,1,18,1,25,9,4,99,9999,2,2010,-1,-1,-1,1
439,16,3,2,22,1,1,18,1,23,9,1,11,9999,2,2010,-1,-1,-1,1
440,24,10,7,22,1,2,99,9,999,9,3,2,9999,2,2010,-1,-1,-1,9
441,26,10,2,22,3,2,99,1,48,9,5,9,9999,3,2010,-1,-1,-1,1
442,22,3,1,22,20,2,99,1,50,9,6,7,9999,3,2010,-1,-1,-1,1
443,30,9,4,22,18,2,99,1,33,9,4,99,9999,2,2010,-1,-1,-1,1
444,1,10,5,23,1,1,5,1,26,1,4,5,9999,1,2010,-1,-1,-1,1
445,2,6,3,23,1,1,8,1,29,2,1,8,9999,1,2010,-1,-1,-1,1
446,3,12,5,23,1,1,12,1,20,9,3,99,9999,1,2010,-1,-1,-1,1
447,4,6,5,23,1,2,99,9,999,9,6,99,9999,1,2010,-1,-1,-1,9
448,11,7,7,23,1,1,11,1,30,9,1,4,9999,1,2010,-1,-1,-1,1
449,11,12,6,23,5,2,99,1,30,2,4,4,9999,1,2010,-1,-1,-1,1
450,17,9,5,23,5,1,99,1,44,1,3,1,9999,1,2010,-1,-1,-1,1
451,17,12,5,23,2,2,99,1,28,1,1,5,1986,1,2010,-1,-1,-1,1
452,21,8,6,23,17,2,99,1,28,1,3,5,2009,1,2010,-1,-1,-1,1
453,1,6,2,23,5,2,99,1,41,1,1,9,1998,4,2010,-1,-1,-1,1
454,2,8,1,23,3,2,99,1,30,1,3,1,9999,2,2010,-1,-1,-1,1
455,3,8,2,23,1,1,9,1,38,9,5,3,9999,2,2010,-1,-1,-1,1
456,9,3,2,23,14,2,99,1,57,9,6,2,9999,2,2010,-1,-1,-1,1
457,13,6,7,23,21,2,99,1,32,1,3,2,9999,2,2010,-1,-1,-1,1
458,12,9,7,23,1,1,11,1,34,9,4,3,9999,2,2010,-1,-1,-1,1
459,17,6,4,23,1,1,12,1,24,1,99,6,1994,3,2010,-1,-1,-1,1
460,18,10,1,23,10,2,99,1,65,1,2,3,1992,2,2010,-1,-1,-1,1
461,17,12,5,23,19,2,99,1,50,9,4,7,1995,2,2010,-1,-1,-1,1
462,19,5,3,23,6,2,99,1,24,1,3,2,9999,3,2010,-1,-1,-1,1
463,30,6,3,23,5,2,99,1,23,2,4,3,1996,2,2010,-1,-1,-1,1
464,26,8,4,23,1,1,15,1,30,1,1,99,9999,2,2010,-1,-1,-1,1
465,29,7,4,23,16,2,99,1,29,2,4,99,9999,4,2010,-1,-1,-1,1
466,28,10,4,7,1,2,99,9,999,9,12,99,9999,4,2010,-1,-1,-1,9
467,18,7,7,15,15,2,99,1,35,1,3,2,1986,1,2010,-1,-1,-1,1
468,29,5,6,22,1,2,99,1,999,1,3,5,9999,13,2010,-1,-1,-1,9
469,5,4,1,3,16,2,99,1,999,1,3,4,1993,4,2010,-1,-1,-1,9
470,19,12,7,15,17,1,99,2,19,9,4,99,9999,1,2010,-1,-1,-1,1
471,18,6,5,16,15,2,99,1,40,1,2,4,2008,1,2010,-1,-1,-1,1
472,29,6,2,18,14,2,99,1,18,1,2,5,9999,1,2010,-1,-1,-1,1
473,27,12,1,8,14,2,99,1,17,1,3,5,9999,3,2010,-1,-1,-1,2
474,7,2,7,17,20,2,99,2,46,9,3,2,9999,1,2010,-1,-1,-1,1
475,24,8,2,0,15,2,99,1,31,2,3,2,9999,4,2010,-1,-1,-1,1
476,1,1,5,1,5,2,99,1,35,2,4,3,9999,4,2010,-1,-1,-1,1
477,30,8,1,1,1,1,12,2,21,1,1,3,2000,2,2010,-1,-1,-1,1
478,5,12,7,2,1,1,18,2,34,9,1,9,2002,2,2010,-1,-1,-1,1
479,5,8,4,2,10,2,99,2,40,9,4,1,9999,1,2010,-1,-1,-1,1
480,7,4,3,2,18,2,99,2,24,1,4,99,9999,2,2010,-1,-1,-1,1
481,30,9,4,4,9,1,7,2,35,9,1,1,2000,1,2010,-1,-1,-1,1
482,28,3,7,4,1,1,7,1,20,1,1,5,9999,1,2010,-1,-1,-1,1
483,1,8,7,4,19,2,99,1,19,1,3,5,9999,2,2010,-1,-1,-1,1
484,19,12,7,6,1,1,7,2,24,9,4,5,9999,1,2010,-1,-1,-1,1
485,5,7,1,6,1,1,1,9,999,9,7,2,9999,3,2010,-1,-1,-1,9
486,21,11,7,6,6,2,99,1,39,1,3,5,1990,2,2010,-1,-1,-1,1
487,18,12,6,6,15,2,99,1,23,1,1,1,1993,4,2010,-1,-1,-1,1
488,3,9,5,7,1,1,1,1,40,1,2,4,1992,1,2010,-1,-1,-1,1
489,24,10,7,7,9,2,99,1,56,9,3,3,1993,3,2010,-1,-1,-1,1
490,19,8,4,7,17,2,99,1,33,1,1,3,2000,3,2010,-1,-1,-1,1
491,4,12,6,8,5,2,99,1,33,1,1,99,9999,1,2010,-1,-1,-1,1
492,14,4,3,8,4,2,99,1,63,1,9,2,2008,1,2010,-1,-1,-1,1
493,31,8,2,8,19,2,99,1,42,1,1,2,2004,1,2010,-1,-1,-1,1
494,1,5,6,9,6,2,99,2,62,1,3,4,2003,1,2010,-1,-1,-1,1
495,8,8,7,9,2,2,99,2,18,9,1,1,2009,1,2010,-1,-1,-1,1
496,25,8,3,9,11,2,99,1,37,1,9,99,9999,1,2010,-1,-1,-1,1
497,26,1,2,10,6,2,99,1,24,1,4,14,2001,1,2010,-1,-1,-1,1
498,6,1,3,11,19,2,99,1,30,9,1,4,9999,1,2010,-1,-1,-1,1
499,22,2,1,11,8,2,99,2,50,9,4,3,9999,4,2010,-1,-1,-1,1
500,30,1,6,11,15,2,99,1,35,9,3,1,9999,3,2010,-1,-1,-1,1
501,8,10,5,12,9,2,99,9,999,9,9,3,2005,3,2010,-1,-1,-1,9
502,22,6,2,13,17,2,99,2,50,1,4,99,9999,1,2010,-1,-1,-1,1
503,19,5,3,13,12,2,99,9,999,9,3,99,9999,4,2010,-1,-1,-1,9
504,7,2,7,14,20,2,99,2,27,9,4,5,9999,1,2010,-1,-1,-1,1
505,1,8,7,14,5,2,99,2,28,1,1,4,2007,3,2010,-1,-1,-1,1
506,12,2,5,14,14,2,99,1,20,9,9,2,9999,2,2010,-1,-1,-1,1
507,28,2,7,14,13,2,99,1,999,9,3,1,9999,4,2010,-1,-1,-1,9
508,16,4,5,15,10,2,99,1,51,1,3,5,1990,2,2010,-1,-1,-1,1
509,30,1,6,15,22,2,99,2,37,9,3,9,1985,1,2010,-1,-1,-1,1
510,29,1,5,16,12,2,99,1,42,9,4,1,9999,1,2010,-1,-1,-1,1
511,18,5,2,16,5,2,99,1,18,1,1,1,9999,2,2010,-1,-1,-1,1
512,25,2,4,16,4,2,99,9,999,9,3,5,9999,4,2010,-1,-1,-1,9
513,24,12,5,16,12,2,99,9,999,9,1,6,2000,3,2010,-1,-1,-1,9
514,26,7,1,16,6,2,99,1,64,9,1,99,2003,3,2010,-1,-1,-1,1
515,16,3,2,17,9,1,99,2,53,9,4,99,9999,1,2010,-1,-1,-1,1
516,3,9,5,17,14,2,99,9,999,9,9,3,9999,3,2010,-1,-1,-1,9
517,4,12,6,17,12,2,99,9,999,1,3,3,9999,3,2010,-1,-1,-1,9
518,15,1,5,17,4,2,99,1,23,1,1,4,1995,3,2010,-1,-1,-1,1
519,13,5,4,17,2,2,99,9,999,9,3,2,9999,4,2010,-1,-1,-1,9
520,3,4,6,18,11,2,99,1,30,2,2,99,9999,1,2010,-1,-1,-1,1
521,31,10,7,18,5,2,99,2,26,9,4,99,9999,2,2010,-1,-1,-1,1
522,9,5,7,18,22,2,99,1,31,1,1,5,1982,3,2010,-1,-1,-1,1
523,24,3,3,18,6,2,99,2,20,1,2,3,9999,4,2010,-1,-1,-1,1
524,5,7,1,19,19,2,99,2,30,1,1,9,1996,1,2010,-1,-1,-1,1
525,5,8,4,19,12,2,99,9,999,9,3,4,1996,1,2010,-1,-1,-1,9
526,17,4,6,19,9,1,2,1,16,2,4,99,9999,3,2010,-1,-1,-1,2
527,1,5,6,20,16,2,99,1,26,1,3,5,9999,3,2010,-1,-1,-1,1
528,24,3,3,21,1,1,1,9,999,9,10,2,1992,2,2010,-1,-1,-1,9
529,27,7,2,21,9,2,99,1,37,9,3,2,9999,3,2010,-1,-1,-1,1
530,16,5,7,22,5,2,99,1,18,1,4,99,9999,4,2010,-1,-1,-1,1
531,18,3,4,22,5,2,99,2,49,9,2,5,2009,3,2010,-1,-1,-1,1
532,19,9,7,22,9,1,5,1,49,1,3,2,9999,4,2010,-1,-1,-1,1
533,21,5,5,22,5,2,99,1,45,9,1,4,1985,3,2010,-1,-1,-1,1
534,28,2,7,22,20,2,99,2,18,9,4,1,9999,4,2010,-1,-1,-1,1
535,23,8,1,22,15,2,99,1,31,9,3,1,9999,4,2010,-1,-1,-1,1
536,11,4,7,4,18,2,99,1,25,2,3,5,1994,1,2010,-1,-1,-1,1
537,10,12,5,11,6,2,99,2,26,1,2,5,2002,2,2010,-1,-1,-1,1
538,14,3,7,12,13,2,99,9,999,9,3,1,1992,1,2010,-1,-1,-1,9
539,1,4,4,13,5,1,99,2,22,1,4,1,9999,1,2010,-1,-1,-1,1
540,15,8,7,14,1,1,1,1,27,1,9,1,1999,1,2010,-1,-1,-1,1
541,27,6,7,14,10,2,99,1,25,1,3,11,1987,1,2010,-1,-1,-1,1
542,14,3,7,14,9,2,99,1,37,9,3,6,9999,3,2010,-1,-1,-1,1
543,10,4,6,14,19,2,99,1,22,1,1,4,1993,2,2010,-1,-1,-1,1
544,15,1,5,17,10,2,99,1,45,1,3,2,9999,1,2010,-1,-1,-1,1
545,17,1,7,17,14,2,99,2,12,9,4,99,9999,4,2010,-1,-1,-1,2
546,19,2,5,17,15,2,99,9,999,9,1,99,2003,3,2010,-1,-1,-1,9
547,30,3,2,19,6,2,99,2,26,1,4,99,9999,1,2010,-1,-1,-1,1
548,9,12,4,19,13,2,99,2,34,9,99,99,9999,4,2010,-1,-1,-1,1
549,19,7,1,20,6,2,99,1,13,1,1,6,9999,3,2010,-1,-1,-1,2
550,10,7,5,21,5,2,99,1,37,1,3,1,9999,1,2010,-1,-1,-1,1
551,20,11,6,22,20,2,99,1,16,1,4,3,9999,1,2010,-1,-1,-1,2
552,1,1,5,0,17,2,99,1,27,2,1,1,9999,3,2010,-1,-1,-1,1
553,7,12,2,0,6,2,99,9,999,9,3,99,9999,3,2010,-1,-1,-1,9
554,1,1,5,1,13,2,99,9,999,9,3,99,9999,4,2010,-1,-1,-1,9
555,1,4,4,3,12,2,99,1,17,2,4,99,9999,2,2010,-1,-1,-1,2
556,15,11,1,7,5,2,99,9,999,9,3,7,9999,1,2010,-1,-1,-1,9
557,1,5,6,7,11,2,99,9,999,9,9,4,9999,2,2010,-1,-1,-1,9
558,13,5,4,8,16,2,99,1,34,1,2,2,9999,4,2010,-1,-1,-1,1
559,28,10,4,9,12,2,99,9,999,9,3,2,1982,3,2010,-1,-1,-1,9
560,2,3,2,11,11,2,99,2,30,9,3,7,9999,1,2010,-1,-1,-1,1
561,27,11,6,11,5,2,99,1,26,1,2,11,2003,1,2010,-1,-1,-1,1
562,1,5,6,11,20,2,99,1,17,1,2,99,9999,3,2010,-1,-1,-1,2
563,14,8,6,11,9,1,7,1,28,1,3,99,1990,2,2010,-1,-1,-1,1
564,28,1,4,11,20,2,99,1,40,9,2,5,9999,3,2010,-1,-1,-1,1
565,12,3,5,13,14,2,99,9,999,9,3,6,9999,4,2010,-1,-1,-1,9
566,20,4,2,13,6,2,99,1,12,1,3,2,1987,2,2010,-1,-1,-1,2
567,6,2,6,14,20,2,99,1,59,9,4,99,9999,1,2010,-1,-1,-1,1
568,7,10,4,14,9,1,3,1,13,9,4,1,9999,1,2010,-1,-1,-1,2
569,7,4,3,14,16,2,99,1,13,9,4,99,9999,1,2010,-1,-1,-1,2
570,25,3,4,14,21,1,99,1,17,9,4,99,9999,2,2010,-1,-1,-1,2
571,18,5,2,15,17,2,99,9,999,9,3,99,9999,1,2010,-1,-1,-1,9
572,5,7,1,16,21,2,99,1,17,1,4,7,9999,1,2010,-1,-1,-1,2
573,25,2,4,16,20,2,99,9,999,9,3,99,9999,3,2010,-1,-1,-1,9
574,22,8,7,16,2,2,99,1,999,9,4,99,9999,1,2010,-1,-1,-1,9
575,6,10,3,17,13,2,99,1,16,9,4,5,9999,1,2010,-1,-1,-1,2
576,14,12,2,17,17,2,99,1,15,9,4,99,9999,2,2010,-1,-1,-1,2
577,15,10,5,18,19,2,99,1,14,9,4,5,9999,1,2010,-1,-1,-1,2
578,6,3,6,18,9,2,99,1,20,9,3,8,1991,2,2010,-1,-1,-1,1
579,6,10,3,19,13,2,99,9,999,9,9,3,9999,1,2010,-1,-1,-1,9
580,10,5,1,19,5,2,99,1,20,1,14,1,9999,1,2010,-1,-1,-1,1
581,14,9,2,19,3,2,99,9,999,9,3,9,9999,3,2010,-1,-1,-1,9
582,11,10,1,20,13,2,99,1,23,1,2,6,9999,4,2010,-1,-1,-1,1
583,13,11,6,20,17,2,99,1,17,9,4,99,9999,1,2010,-1,-1,-1,2
584,17,1,7,20,17,2,99,2,27,9,1,99,9999,4,2010,-1,-1,-1,1
585,21,5,5,21,17,2,99,9,999,9,5,14,9999,1,2010,-1,-1,-1,9
586,5,6,6,21,1,2,99,1,31,2,1,9,9999,2,2010,-1,-1,-1,1
587,3,7,6,22,2,2,99,9,999,9,1,99,9999,1,2010,-1,-1,-1,9
588,5,12,7,22,2,2,99,1,17,9,4,5,9999,1,2010,-1,-1,-1,2
589,28,12,2,23,16,2,99,9,999,9,9,11,9999,1,2010,-1,-1,-1,9
590,6,4,2,23,16,2,4,1,29,1,2,2,9999,1,2010,-1,-1,-1,1
591,6,4,2,23,16,2,4,9,999,1,2,4,9999,1,2010,-1,-1,-1,9
592,29,11,1,99,10,1,1,1,20,1,4,3,2006,1,2010,-1,-1,-1,1
593,29,11,1,99,10,1,1,9,999,9,1,6,9999,1,2010,-1,-1,-1,9
594,1,12,3,0,19,2,99,1,35,2,1,9,9999,1,2010,-1,-1,-1,1
595,1,12,3,0,19,2,99,1,35,1,1,4,9999,1,2010,-1,-1,-1,1
596,1,10,5,0,11,1,1,1,28,2,3,2,1994,1,2010,-1,-1,-1,1
597,1,10,5,0,11,1,1,1,29,2,3,3,9999,1,2010,-1,-1,-1,1
598,1,10,5,0,11,1,1,1,25,1,3,5,9999,1,2010,-1,-1,-1,1
599,2,10,6,0,17,2,99,1,17,9,4,99,9999,1,2010,-1,-1,-1,2
600,2,10,6,0,17,2,99,1,20,9,4,99,9999,1,2010,-1,-1,-1,1
601,3,12,5,0,1,1,2,1,41,9,1,2,2008,1,2010,-1,-1,-1,1
602,3,12,5,0,1,1,2,1,26,2,1,6,9999,1,2010,-1,-1,-1,1
603,3,12,5,0,1,1,18,1,29,9,1,6,1995,1,2010,-1,-1,-1,1
604,3,12,5,0,1,1,18,1,20,9,1,4,2003,1,2010,-1,-1,-1,1
605,3,12,5,0,22,2,99,1,26,9,5,2,9999,3,2010,-1,-1,-1,1
606,1,4,4,0,16,2,99,1,18,1,3,3,1994,1,2010,-1,-1,-1,1
607,1,4,4,0,16,2,99,1,33,1,9,2,2009,1,2010,-1,-1,-1,1
608,3,12,5,0,4,2,99,1,31,9,1,3,1991,1,2010,-1,-1,-1,1
609,3,12,5,0,4,2,99,1,999,1,6,2,2002,1,2010,-1,-1,-1,9
610,3,12,5,0,4,2,99,1,999,1,4,4,9999,1,2010,-1,-1,-1,9
611,4,12,6,0,1,1,99,1,37,2,1,4,2005,1,2010,-1,-1,-1,1
612,4,12,6,0,1,1,99,1,28,1,1,1,2007,1,2010,-1,-1,-1,1
