num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,muni_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,marca_vehi,color_vehi,modelo_vehi,causa_acc
4248,13,9,2,18,6,9,1,99,1,16,2,2,2,4,21,3,9999,14
4312,16,9,5,18,12,1,2,99,1,17,2,2,2,4,21,1,9999,1
4314,16,9,5,15,13,1,2,99,1,17,2,2,1,4,21,3,9999,1
4393,18,9,7,11,5,1,2,99,1,17,2,2,2,4,21,4,2011,2
4405,20,9,2,12,15,7,2,99,2,18,2,1,2,4,21,2,9999,1
4857,23,10,7,18,6,1,2,99,1,18,2,1,2,1,21,5,9999,1
4887,24,10,1,9,4,6,2,99,1,19,2,1,2,4,21,5,9999,1
4995,31,10,1,11,14,12,2,99,1,18,2,1,2,4,21,5,2010,1
5476,24,11,4,8,1,1,1,11,2,19,2,1,2,4,21,1,2008,1
6039,31,12,6,21,6,2,2,99,1,17,2,1,2,4,21,5,9999,1
61,3,1,1,17,5,1,2,99,1,20,3,1,2,4,21,1,9999,2
359,21,1,5,6,9,20,2,99,1,22,3,1,2,4,21,1,9999,1
438,26,1,3,17,5,1,1,1,2,21,3,1,2,4,21,99,2010,1
490,30,1,7,14,19,1,2,99,1,24,3,1,2,4,21,2,9999,1
550,3,2,4,15,1,1,1,1,1,23,3,1,2,4,21,6,2000,1
551,3,2,4,7,1,1,1,17,1,20,3,1,2,4,21,5,9999,1
562,3,2,4,2,9,1,2,99,1,24,3,1,2,3,21,2,1997,2
604,6,2,7,2,11,3,2,99,2,20,3,1,2,1,21,6,1994,3
655,10,2,3,21,21,1,1,3,1,20,3,1,2,4,21,1,9999,2
747,16,2,3,9,1,1,1,1,1,22,3,1,2,4,21,1,2008,1
757,17,2,4,5,10,2,2,99,1,24,3,1,2,4,21,1,9999,1
759,17,2,4,23,16,1,2,99,1,21,3,1,2,4,21,6,9999,1
768,18,2,5,21,5,9,1,99,1,23,3,1,2,4,21,1,9999,1
902,26,2,6,22,1,5,2,99,1,23,3,1,2,4,21,3,9999,4
1253,14,3,1,21,3,1,1,99,2,23,3,1,2,4,21,99,9999,1
1308,18,3,5,21,4,1,2,99,2,21,3,1,2,1,21,5,9999,1
1309,18,3,5,21,4,1,2,99,1,24,3,1,2,1,21,5,9999,1
1370,24,3,4,16,12,4,2,99,1,24,3,1,1,4,21,4,2010,2
1402,27,3,7,3,16,1,2,99,1,22,3,1,2,4,21,3,9999,3
1403,27,3,7,18,14,1,2,99,1,20,3,1,2,4,21,1,2006,1
1675,13,4,3,22,9,1,2,99,1,20,3,1,2,4,21,5,9999,1
1825,21,4,4,11,17,2,2,99,1,24,3,1,2,4,21,1,9999,1
1850,22,4,5,22,6,9,2,99,1,22,3,1,1,4,21,5,9999,2
1970,28,4,4,18,6,1,2,99,1,22,3,1,2,4,21,1,9999,2
1971,29,4,5,18,22,1,2,99,1,21,3,1,2,4,21,1,9999,1
2130,8,5,7,14,14,1,2,99,1,20,3,1,2,4,21,5,2010,1
2133,9,5,1,10,1,1,1,12,1,22,3,1,2,4,21,3,9999,1
2188,13,5,5,20,9,20,1,99,1,24,3,1,2,4,21,4,2007,1
2189,13,5,5,20,9,20,1,99,2,24,3,1,2,4,21,4,2007,1
2234,15,5,7,6,20,7,1,99,1,20,3,1,2,4,21,1,2005,2
2271,16,5,1,0,13,1,1,99,2,20,3,1,2,4,21,1,9999,1
2272,16,5,1,0,13,1,1,99,2,22,3,1,2,4,21,1,9999,1
2273,16,5,1,6,13,6,2,99,1,21,3,1,2,3,21,1,9999,1
2349,21,5,6,23,1,1,2,10,2,20,3,1,2,1,21,3,1981,2
2456,28,5,6,18,1,1,1,13,2,22,3,1,2,1,21,6,9999,2
2670,6,6,1,15,14,1,1,5,1,21,3,1,2,4,21,2,9999,1
2815,15,6,3,22,1,2,2,99,1,21,3,1,2,1,21,1,9999,1
2816,15,6,3,22,1,2,2,99,1,21,3,1,1,1,21,1,9999,1
2890,19,6,7,20,6,1,2,99,1,20,3,1,1,4,21,5,9999,1
2929,20,6,1,11,1,15,2,99,1,22,3,1,2,4,21,1,9999,1
2937,22,6,3,14,19,1,2,99,1,21,3,1,2,4,21,1,9999,1
3050,1,7,5,2,1,1,1,15,1,22,3,1,1,4,21,6,9999,2
3420,24,7,7,15,17,11,2,99,1,23,3,1,1,4,21,4,9999,1
3580,3,8,3,17,22,1,2,99,1,22,3,1,2,1,21,99,1994,1
3581,3,8,3,17,22,1,2,99,1,24,3,1,2,1,21,99,1994,1
3582,3,8,3,17,22,1,2,99,1,21,3,1,2,1,21,99,1994,1
3686,9,8,2,11,10,1,1,1,1,23,3,1,2,14,21,1,2008,1
3792,17,8,3,13,9,1,2,99,1,22,3,1,2,4,21,2,9999,1
3855,22,8,1,19,4,1,2,99,2,20,3,1,2,4,21,2,2009,1
3884,26,8,5,7,1,1,1,7,1,20,3,1,1,1,21,5,9999,2
3897,28,8,7,9,16,1,2,99,1,20,3,1,1,4,21,1,9999,2
3898,28,8,7,9,16,1,2,99,2,20,3,1,2,4,21,1,9999,2
3976,2,9,5,7,22,3,2,99,1,23,3,1,2,4,21,5,9999,1
4037,5,9,1,12,1,1,1,4,1,23,3,1,2,4,21,7,9999,1
4102,8,9,4,21,6,13,2,99,1,22,3,1,1,4,21,1,9999,1
4106,8,9,4,17,9,20,2,99,1,23,3,1,2,4,21,1,2004,1
4245,13,9,2,7,1,1,1,7,1,24,3,1,2,4,21,1,2006,1
4268,15,9,4,17,1,1,1,4,1,21,3,1,2,4,21,1,9999,2
4442,23,9,5,10,20,1,2,99,1,22,3,1,2,4,21,3,9999,3
4453,25,9,7,12,1,11,2,99,1,24,3,1,2,4,21,3,2000,1
4461,25,9,7,4,17,1,2,99,1,22,3,1,2,4,21,6,2000,2
4481,27,9,2,8,10,1,2,99,1,24,3,1,2,4,21,6,9999,2
4501,29,9,4,18,5,2,2,99,1,21,3,1,2,4,21,1,2007,1
4526,30,9,5,10,17,12,1,2,1,20,3,1,2,4,21,1,9999,1
4711,15,10,6,14,1,8,1,6,1,22,3,1,2,4,21,5,9999,1
5044,2,11,3,21,17,12,1,99,1,21,3,1,2,4,21,1,2008,2
5046,2,11,3,21,17,12,1,99,1,21,3,1,2,4,21,1,2008,2
5155,10,11,4,1,1,8,1,4,1,20,3,1,2,4,21,4,9999,1
5198,12,11,6,23,1,1,1,10,1,21,3,1,2,4,21,5,2005,1
5207,13,11,7,1,1,1,1,12,1,23,3,1,2,1,21,6,1992,2
5209,13,11,7,1,1,1,1,12,1,22,3,1,2,1,21,6,1992,2
5210,13,11,7,6,22,1,2,99,1,24,3,1,1,1,21,4,1998,2
5456,21,11,1,22,3,1,2,99,1,21,3,1,2,1,21,2,9999,1
5588,29,11,2,7,1,1,1,9,1,20,3,1,2,4,21,4,9999,2
5597,30,11,3,5,1,15,1,11,1,23,3,1,1,1,21,6,1994,2
5692,7,12,3,3,1,8,1,3,1,22,3,1,2,1,21,5,9999,2
5724,10,12,6,9,19,1,2,99,2,21,3,1,2,4,21,1,2005,1
5925,23,12,5,16,20,1,2,99,1,20,3,1,2,4,21,1,9999,1
5991,26,12,1,18,18,1,2,99,1,20,3,1,2,4,21,1,2008,1
5997,27,12,2,0,17,3,2,99,1,22,3,1,2,4,21,3,9999,1
6037,31,12,6,19,19,3,2,99,1,22,3,1,2,4,21,5,9999,1
37,2,1,7,2,4,9,2,99,1,29,4,1,2,1,21,1,9999,1
41,2,1,7,20,22,12,2,99,1,28,4,1,2,4,21,5,9999,1
83,5,1,3,19,22,14,2,99,1,25,4,1,1,4,21,4,9999,1
178,9,1,7,1,17,1,2,99,1,28,4,1,2,4,21,6,9999,1
296,17,1,1,14,22,1,2,99,1,26,4,1,2,4,21,3,9999,1
561,3,2,4,2,9,1,2,99,1,29,4,1,2,3,21,2,1997,2
563,3,2,4,2,9,1,2,99,1,25,4,1,2,3,21,2,1997,2
584,5,2,6,12,20,9,2,99,2,28,4,1,2,4,21,5,9999,4
603,6,2,7,2,11,3,2,99,2,25,4,1,2,1,21,6,1994,3
605,6,2,7,2,11,3,2,99,1,28,4,1,2,1,21,6,1994,3
695,11,2,5,20,9,1,2,99,1,25,4,1,2,4,21,3,9999,1
906,26,2,6,21,5,1,2,99,1,28,4,1,2,4,21,6,9999,2
1038,6,3,7,1,21,1,1,99,1,28,4,1,2,1,21,3,1989,2
1146,10,3,4,6,18,4,2,99,2,27,4,1,1,4,21,1,2009,4
1251,14,3,1,21,3,1,1,99,1,29,4,1,2,4,21,99,9999,1
1305,18,3,5,21,4,1,2,99,1,28,4,1,2,1,21,5,9999,1
1306,18,3,5,21,4,1,2,99,2,25,4,1,2,1,21,5,9999,1
1386,26,3,6,23,10,1,2,99,1,27,4,1,2,4,21,3,9999,1
1684,14,4,4,20,6,1,2,99,1,28,4,1,2,4,21,3,9999,1
1806,21,4,4,21,1,7,2,99,1,28,4,1,2,4,21,3,9999,3
1807,21,4,4,21,1,7,2,99,1,28,4,1,2,4,21,3,9999,3
1826,21,4,4,11,17,2,2,99,2,25,4,1,2,4,21,1,9999,1
1851,22,4,5,22,6,9,2,99,1,27,4,1,2,4,21,5,9999,2
1969,28,4,4,18,6,1,2,99,1,26,4,1,2,4,21,1,9999,2
2018,1,5,7,16,14,9,2,99,1,27,4,1,2,4,21,2,2010,2
2090,8,5,7,15,22,2,2,99,1,25,4,1,2,4,21,7,9999,3
2131,9,5,1,16,1,1,1,8,1,28,4,1,2,4,21,6,9999,1
2177,13,5,5,17,1,1,1,2,1,28,4,1,2,4,21,3,9999,1
2180,13,5,5,4,1,1,1,7,1,25,4,1,2,4,21,5,9999,1
2445,27,5,5,21,5,5,2,99,1,25,4,1,2,4,21,1,9999,2
2856,16,6,4,17,1,1,1,7,1,28,4,1,2,4,21,6,9999,1
2987,26,6,7,0,1,1,1,10,1,25,4,1,2,4,21,3,9999,1
3140,4,7,1,13,14,21,2,99,2,26,4,1,2,4,21,3,1994,1
3207,11,7,1,11,1,1,1,5,1,27,4,1,2,4,21,3,9999,1
3262,16,7,6,16,5,1,2,99,1,25,4,1,2,1,21,1,9999,1
3484,29,7,5,11,1,1,1,6,1,25,4,1,2,4,21,5,9999,1
3510,30,7,6,0,3,1,2,99,2,29,4,1,1,4,21,1,2004,1
3700,10,8,3,15,17,1,2,99,1,25,4,1,2,4,21,3,9999,1
3709,11,8,4,9,12,1,2,99,1,26,4,1,2,4,21,1,2010,1
3791,17,8,3,19,10,1,2,99,1,25,4,1,2,4,21,1,9999,1
3811,20,8,6,23,5,1,2,99,1,27,4,1,2,4,21,1,9999,1
3845,22,8,1,18,1,1,1,1,1,25,4,1,2,4,21,5,9999,1
