núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
3786,2017,11,8,2,1,6,7,101,1,1,1,22,3,3,5,1,4,3,5,2016,5,1,2,1
3787,2017,11,11,2,1,6,7,101,1,1,1,35,6,6,8,1,4,76,5,2014,5,1,2,1
3788,2017,11,16,3,2,6,7,101,1,1,2,8,1,1,2,2,2,41,5,2013,5,1,2,1
3789,2017,11,16,3,2,6,7,101,1,1,2,43,7,7,9,1,2,41,5,2013,5,1,2,1
3790,2017,11,17,3,2,6,7,101,1,6,1,22,3,3,5,1,4,67,1,2016,5,1,2,1
3791,2017,11,3,1,1,6,7,101,1,10,1,23,3,3,5,1,4,6,5,2016,5,1,2,1
3792,2017,11,2,1,1,6,7,111,1,99,1,19,2,2,4,1,99,999,99,9999,6,1,1,2
3793,2017,11,15,3,2,6,7,117,1,99,1,33,5,5,7,1,4,999,99,9999,6,1,2,1
3794,2017,11,0,1,1,6,7,2201,22,99,1,23,3,3,5,1,4,32,1,9999,6,1,2,1
3795,2017,11,0,1,1,6,7,2201,22,99,2,25,4,4,6,1,4,32,1,9999,6,1,2,1
3796,2017,11,16,3,2,6,7,2101,21,99,2,20,3,3,5,1,3,69,1,9999,6,2,2,1
3797,2017,11,16,3,2,6,7,2101,21,99,1,2,1,1,1,2,3,69,1,9999,6,2,2,1
3798,2017,11,16,3,2,6,7,2101,21,99,2,10,1,1,3,2,3,69,1,9999,6,2,2,1
3799,2017,11,21,4,3,6,7,1901,19,99,2,31,5,5,7,1,4,999,99,9999,6,4,2,1
3800,2017,11,12,3,2,6,7,501,5,99,2,34,5,5,7,1,3,48,2,9999,6,1,2,1
3801,2017,11,12,3,2,6,7,501,5,99,2,9,1,1,2,2,3,48,2,9999,6,1,2,1
3802,2017,11,12,3,2,6,7,501,5,99,1,5,1,1,2,2,3,48,2,9999,6,1,2,1
3803,2017,11,12,3,2,6,7,501,5,99,1,7,1,1,2,2,3,48,2,9999,6,1,2,1
3804,2017,11,13,3,2,6,7,505,5,99,2,57,10,10,12,1,1,28,5,2001,4,1,2,1
3805,2017,11,13,3,2,6,7,505,5,99,2,33,5,5,7,1,1,28,5,2001,4,1,2,1
3806,2017,11,13,3,2,6,7,505,5,99,1,0,1,1,1,2,1,28,5,2001,4,1,2,1
3807,2017,11,13,3,2,6,7,1507,15,99,2,40,7,7,9,1,4,999,99,9999,6,4,1,2
3808,2017,11,13,3,2,6,7,1507,15,99,2,14,1,1,3,2,4,999,99,9999,6,4,2,1
3809,2017,12,2,1,1,6,1,109,1,99,1,35,6,6,8,1,4,27,5,9999,6,1,2,1
3810,2017,12,12,3,2,6,1,2203,22,99,1,20,3,3,5,1,4,999,99,9999,6,1,2,1
3811,2017,12,12,3,2,6,1,2203,22,99,2,21,3,3,5,1,4,999,99,9999,6,1,2,1
3812,2017,12,16,3,2,6,1,1306,13,99,1,24,3,3,5,1,2,999,99,9999,6,4,2,1
3813,2017,12,16,3,2,6,1,1306,13,99,1,75,14,11,16,1,2,999,99,9999,6,4,2,1
3814,2017,12,0,1,1,6,1,1801,18,99,1,23,3,3,5,1,4,67,5,9999,6,4,2,1
3815,2017,12,6,2,1,6,1,1705,17,99,1,38,6,6,8,1,3,69,2,2015,5,2,2,1
3816,2017,12,13,3,2,6,1,401,4,99,1,69,12,11,14,1,4,999,99,9999,6,1,2,1
3817,2017,12,13,3,2,6,1,401,4,99,1,27,4,4,6,1,4,999,99,9999,6,1,2,1
3818,2017,13,8,2,1,6,2,101,1,18,1,27,4,4,6,1,10,28,2,9999,6,1,2,1
3819,2017,13,8,2,1,6,2,101,1,18,2,53,9,9,11,1,10,28,2,9999,6,1,2,1
3820,2017,13,8,2,1,6,2,101,1,18,1,27,4,4,6,1,10,28,2,9999,6,1,2,1
3821,2017,13,11,2,1,6,2,2101,21,99,1,23,3,3,5,1,14,6,1,2010,5,3,2,1
3822,2017,13,13,3,2,6,2,103,1,99,1,17,2,2,4,2,4,18,5,2015,5,1,2,1
3823,2017,13,13,3,2,6,2,103,1,99,2,16,2,2,4,2,4,18,5,2015,5,1,2,1
3824,2017,14,14,3,2,6,3,106,1,99,1,999,16,12,18,1,4,999,99,9999,6,1,2,1
3825,2017,14,20,4,3,6,3,101,1,7,1,27,4,4,6,1,4,27,5,9999,6,1,2,1
3826,2017,14,20,4,3,6,3,101,1,7,2,23,3,3,5,1,4,27,5,9999,6,1,2,1
3827,2017,14,1,1,1,6,3,109,1,99,1,28,4,4,6,1,4,27,99,2014,5,1,2,1
3828,2017,14,1,1,1,6,3,109,1,99,1,8,1,1,2,2,4,27,99,2014,5,1,2,1
3829,2017,14,17,3,2,6,3,2004,20,99,1,23,3,3,5,1,3,999,99,9999,6,4,1,2
3830,2017,14,22,4,3,6,3,501,5,99,1,34,5,5,7,1,4,3,1,9999,6,1,1,2
3831,2017,14,22,4,3,6,3,501,5,99,2,38,6,6,8,1,4,3,1,9999,6,1,1,2
3832,2017,14,22,4,3,6,3,501,5,99,1,21,3,3,5,1,4,32,5,9999,6,1,1,2
3833,2017,14,17,3,2,6,3,502,5,99,1,15,2,2,4,2,1,48,3,9999,6,1,2,1
3834,2017,14,17,3,2,6,3,502,5,99,1,23,3,3,5,1,1,48,3,9999,6,1,2,1
3835,2017,14,17,3,2,6,3,502,5,99,1,48,8,8,10,1,1,48,3,9999,6,1,2,1
3836,2017,14,23,4,3,6,3,1020,10,99,1,41,7,7,9,1,3,69,4,9999,6,1,2,1
3837,2017,14,23,4,3,6,3,1020,10,99,1,999,16,12,18,1,3,69,4,9999,6,1,2,1
3838,2017,14,8,2,1,6,3,1804,18,99,2,17,2,2,4,2,3,69,5,2014,5,3,2,1
3839,2017,14,8,2,1,6,3,1804,18,99,2,21,3,3,5,1,3,69,5,2014,5,3,2,1
3840,2017,14,8,2,1,6,3,1804,18,99,1,36,6,6,8,1,3,69,5,2014,5,3,2,1
3841,2017,14,8,2,1,6,3,1804,18,99,1,36,6,6,8,1,3,69,5,2014,5,3,2,1
3842,2017,14,8,2,1,6,3,1804,18,99,1,31,5,5,7,1,3,69,5,2014,5,3,2,1
3843,2017,14,8,2,1,6,3,1804,18,99,1,23,3,3,5,1,3,69,5,2014,5,3,2,1
3844,2017,15,12,3,2,6,4,102,1,99,1,28,4,4,6,1,4,67,5,9999,6,1,1,2
3845,2017,15,4,1,1,6,4,101,1,7,1,48,8,8,10,1,6,19,2,9999,6,2,2,1
3846,2017,15,2,1,1,6,4,109,1,99,9,28,4,4,6,1,99,999,99,9999,6,1,2,1
3847,2017,15,2,1,1,6,4,109,1,99,9,27,4,4,6,1,99,999,99,9999,6,1,2,1
3848,2017,15,15,3,2,6,4,117,1,99,1,17,2,2,4,2,4,2,5,9999,6,1,2,1
3849,2017,15,23,4,3,6,4,117,1,99,1,20,3,3,5,1,4,76,1,9999,6,1,2,1
3850,2017,15,16,3,2,6,4,501,5,99,1,999,16,12,18,2,4,3,99,9999,6,4,1,2
3851,2017,15,19,4,3,6,4,1226,12,99,1,38,6,6,8,1,4,999,1,9999,6,1,1,2
3852,2017,15,12,3,2,6,4,1804,18,99,2,34,5,5,7,1,4,999,99,9999,6,1,2,1
3853,2017,15,12,3,2,6,4,1804,18,99,2,2,1,1,1,2,4,999,99,9999,6,1,1,2
3854,2017,15,12,3,2,6,4,1804,18,99,2,12,1,1,3,2,4,999,99,9999,6,1,2,1
3855,2017,15,17,3,2,6,4,1710,17,99,1,22,3,3,5,1,4,6,5,2016,5,1,1,2
3856,2017,15,17,3,2,6,4,1710,17,99,1,999,16,12,18,1,4,6,5,2016,5,1,2,1
3857,2017,15,17,3,2,6,4,1710,17,99,1,999,16,12,18,1,1,999,99,9999,6,1,2,1
3858,2017,15,16,3,2,6,4,309,3,99,1,999,16,12,18,1,4,2,2,9999,6,1,2,1
3859,2017,16,8,2,1,6,5,101,1,9,1,20,3,3,5,1,1,27,99,2008,4,1,2,1
3860,2017,16,23,4,3,6,5,1104,11,99,2,30,5,5,7,1,4,6,3,9999,6,1,2,1
3861,2017,16,15,3,2,6,5,1105,11,99,1,11,1,1,3,2,3,69,5,1998,3,1,2,1
3862,2017,16,15,3,2,6,5,1105,11,99,2,52,9,9,11,1,3,69,5,1998,3,1,2,1
3863,2017,16,15,3,2,6,5,1105,11,99,2,31,5,5,7,1,3,69,5,1998,3,1,2,1
3864,2017,16,15,3,2,6,5,1105,11,99,2,36,6,6,8,1,3,69,5,1998,3,1,2,1
3865,2017,16,0,1,1,6,5,1601,16,99,1,38,6,6,8,1,2,28,5,2007,4,1,2,1
3866,2017,16,12,3,2,6,5,1613,16,99,2,73,13,11,15,1,1,69,4,9999,6,1,1,2
3867,2017,17,17,3,2,6,6,101,1,13,1,26,4,4,6,1,4,6,3,9999,6,2,1,2
3868,2017,17,23,4,3,6,6,106,1,99,1,28,4,4,6,1,4,999,99,9999,6,1,2,1
3869,2017,17,0,1,1,6,6,101,1,15,1,25,4,4,6,1,4,6,5,9999,6,2,2,1
3870,2017,17,10,2,1,6,6,101,1,12,1,999,16,12,18,1,4,6,1,9999,6,2,2,1
3871,2017,17,22,4,3,6,6,109,1,99,1,32,5,5,7,1,4,999,1,9999,6,1,2,1
3872,2017,17,9,2,1,6,6,109,1,99,2,23,3,3,5,1,12,999,6,9999,6,3,2,1
3873,2017,17,9,2,1,6,6,109,1,99,2,17,2,2,4,2,12,999,6,9999,6,3,2,1
3874,2017,17,9,2,1,6,6,109,1,99,1,49,8,8,10,1,12,999,6,9999,6,3,2,1
3875,2017,17,9,2,1,6,6,109,1,99,2,24,3,3,5,1,12,999,6,9999,6,3,2,1
3876,2017,17,9,2,1,6,6,109,1,99,1,49,8,8,10,1,12,999,6,9999,6,3,2,1
3877,2017,17,9,2,1,6,6,109,1,99,2,23,3,3,5,1,12,999,6,9999,6,3,2,1
3878,2017,17,23,4,3,6,6,109,1,99,1,35,6,6,8,1,4,999,99,9999,6,2,2,1
3879,2017,17,23,4,3,6,6,109,1,99,2,34,5,5,7,1,4,999,99,9999,6,2,2,1
3880,2017,17,18,4,3,6,6,117,1,99,1,49,8,8,10,1,1,56,2,9999,6,1,2,1
3881,2017,17,16,3,2,6,6,2201,22,99,1,22,3,3,5,1,4,18,3,9999,6,1,2,1
3882,2017,17,16,3,2,6,6,2201,22,99,2,999,16,12,18,1,3,48,4,1898,1,1,2,1
3883,2017,17,19,4,3,6,6,2201,22,99,1,999,16,12,18,1,4,999,99,9999,6,1,1,2
3884,2017,17,19,4,3,6,6,2201,22,99,1,24,3,3,5,1,4,999,99,9999,6,1,2,1
3885,2017,17,18,4,3,6,6,1901,19,99,1,46,8,8,10,1,4,27,5,9999,6,2,2,1
3886,2017,17,21,4,3,6,6,501,5,99,1,33,5,5,7,1,1,56,4,1991,3,1,1,2
3887,2017,17,21,4,3,6,6,501,5,99,1,38,6,6,8,1,1,48,7,1995,3,1,1,2
3888,2017,17,13,3,2,6,6,502,5,99,1,25,4,4,6,1,4,35,1,2014,5,1,2,1
3889,2017,17,13,3,2,6,6,502,5,99,1,20,3,3,5,1,4,35,1,2014,5,1,2,1
3890,2017,17,17,3,2,6,6,601,6,99,1,24,3,3,5,1,4,6,5,2014,5,1,2,1
3891,2017,17,21,4,3,6,6,602,6,99,2,30,5,5,7,1,4,32,1,2015,5,2,2,1
3892,2017,17,19,4,3,6,6,1107,11,99,1,25,4,4,6,1,4,18,3,9999,6,1,2,1
3893,2017,17,20,4,3,6,6,1108,11,99,1,43,7,7,9,1,3,999,99,9999,6,2,2,1
3894,2017,17,18,4,3,6,6,1602,16,99,1,36,6,6,8,1,4,18,1,2015,5,2,1,2
3895,2017,17,18,4,3,6,6,1507,15,99,2,16,2,2,4,2,4,67,1,9999,6,2,2,1
3896,2017,17,20,4,3,6,6,1507,15,99,1,70,13,11,15,1,18,999,99,9999,6,1,2,1
3897,2017,17,9,2,1,6,6,1410,14,99,2,26,4,4,6,1,14,6,1,9999,6,3,2,1
3898,2017,17,9,2,1,6,6,1410,14,99,1,37,6,6,8,1,14,6,1,9999,6,3,2,1
3899,2017,17,9,2,1,6,6,1410,14,99,1,23,3,3,5,1,14,6,1,9999,6,3,2,1
3900,2017,17,9,2,1,6,6,1410,14,99,2,15,2,2,4,2,14,6,1,9999,6,3,2,1
3901,2017,17,9,2,1,6,6,1410,14,99,2,23,3,3,5,1,14,6,1,9999,6,3,2,1
3902,2017,17,23,4,3,6,6,414,4,99,1,25,4,4,6,1,4,999,99,9999,6,2,2,1
3903,2017,17,7,2,1,6,6,301,3,99,1,21,3,3,5,1,4,6,3,9999,6,2,2,1
3904,2017,17,17,3,2,6,6,301,3,99,1,29,4,4,6,1,4,32,1,9999,6,2,2,1
3905,2017,18,4,1,1,6,7,101,1,2,1,30,5,5,7,1,4,999,1,2005,4,1,2,1
3906,2017,18,22,4,3,6,7,101,1,18,2,22,3,3,5,1,2,90,2,9999,6,1,2,1
3907,2017,18,22,4,3,6,7,101,1,18,2,22,3,3,5,1,2,90,2,9999,6,1,2,1
3908,2017,18,22,4,3,6,7,101,1,18,2,43,7,7,9,1,2,90,2,9999,6,1,2,1
3909,2017,18,3,1,1,6,7,117,1,99,1,22,3,3,5,1,1,48,1,1993,3,2,2,1
3910,2017,18,14,3,2,6,7,2001,20,99,1,999,16,12,18,1,1,67,2,9999,6,1,2,1
3911,2017,18,14,3,2,6,7,2001,20,99,2,999,16,12,18,1,2,67,6,1995,3,1,1,2
3912,2017,18,7,2,1,6,7,501,5,99,1,28,4,4,6,1,1,52,11,2002,4,2,2,1
3913,2017,18,7,2,1,6,7,501,5,99,2,28,4,4,6,1,1,52,11,2002,4,2,2,1
3914,2017,18,7,2,1,6,7,501,5,99,1,8,1,1,2,2,1,52,11,2002,4,2,2,1
3915,2017,18,7,2,1,6,7,501,5,99,1,6,1,1,2,2,1,52,11,2002,4,2,2,1
3916,2017,18,7,2,1,6,7,501,5,99,1,10,1,1,3,2,1,52,11,2002,4,2,2,1
3917,2017,18,17,3,2,6,7,603,6,99,1,16,2,2,4,2,4,27,5,2005,4,1,2,1
3918,2017,18,21,4,3,6,7,1002,10,99,1,35,6,6,8,1,14,6,1,9999,6,1,2,1
3919,2017,18,7,2,1,6,7,1105,11,99,1,40,7,7,9,1,9,69,2,2017,5,1,1,2
3920,2017,18,7,2,1,6,7,1105,11,99,1,50,9,9,11,1,3,69,6,1994,3,1,1,2
3921,2017,18,7,2,1,6,7,1105,11,99,2,20,3,3,5,1,9,69,2,2017,5,1,2,1
3922,2017,18,7,2,1,6,7,1105,11,99,1,25,4,4,6,1,9,69,2,2017,5,1,2,1
3923,2017,18,7,2,1,6,7,1105,11,99,1,999,16,12,18,1,9,69,2,2017,5,1,2,1
3924,2017,18,7,2,1,6,7,1105,11,99,2,20,3,3,5,1,9,69,2,2017,5,1,2,1
3925,2017,18,7,2,1,6,7,1105,11,99,2,27,4,4,6,1,9,69,2,2017,5,1,1,2
3926,2017,18,7,2,1,6,7,1105,11,99,2,14,1,1,3,2,9,69,2,2017,5,1,1,2
3927,2017,18,7,2,1,6,7,1105,11,99,2,71,13,11,15,1,9,69,2,2017,5,1,1,2
3928,2017,18,7,2,1,6,7,1105,11,99,2,57,10,10,12,1,9,69,2,2017,5,1,1,2
3929,2017,18,14,3,2,6,7,1320,13,99,2,53,9,9,11,1,3,999,2,9999,6,2,2,1
3930,2017,19,0,1,1,6,1,101,1,1,1,36,6,6,8,1,4,6,5,2012,5,1,1,2
3931,2017,19,7,2,1,6,1,101,1,5,1,25,4,4,6,1,4,67,4,9999,6,1,2,1
3932,2017,19,7,2,1,6,1,101,1,5,2,999,16,12,18,1,2,67,4,9999,6,1,2,1
3933,2017,19,11,2,1,6,1,107,1,99,2,32,5,5,7,1,1,52,1,1997,3,1,2,1
3934,2017,19,11,2,1,6,1,107,1,99,1,4,1,1,1,2,1,52,1,1997,3,1,2,1
3935,2017,19,11,2,1,6,1,107,1,99,2,1,1,1,1,2,1,52,1,1997,3,1,2,1
3936,2017,19,11,2,1,6,1,117,1,99,2,32,5,5,7,1,1,48,4,9999,6,1,2,1
3937,2017,19,15,3,2,6,1,2203,22,99,1,62,11,11,13,1,3,69,99,9999,6,2,1,2
3938,2017,19,15,3,2,6,1,2203,22,99,2,33,5,5,7,1,3,69,99,9999,6,2,1,2
3939,2017,19,15,3,2,6,1,2203,22,99,1,50,9,9,11,1,3,69,99,9999,6,2,1,2
3940,2017,19,15,3,2,6,1,2203,22,99,1,62,11,11,13,1,3,69,99,9999,6,2,1,2
3941,2017,19,15,3,2,6,1,2203,22,99,1,21,3,3,5,1,3,69,99,9999,6,2,1,2
3942,2017,19,18,4,3,6,1,2009,20,99,2,59,10,10,12,1,22,999,99,9999,6,1,2,1
3943,2017,19,0,1,1,6,1,603,6,99,1,43,7,7,9,1,2,52,3,2001,4,2,1,2
3944,2017,19,11,2,1,6,1,1001,10,99,1,23,3,3,5,1,4,18,5,2014,5,1,2,1
3945,2017,19,18,4,3,6,1,1201,12,99,2,60,11,11,13,1,1,52,4,2003,4,1,1,2
3946,2017,19,20,4,3,6,1,1230,12,99,1,34,5,5,7,1,4,999,1,9999,6,1,2,1
3947,2017,19,11,2,1,6,1,1804,18,99,1,29,4,4,6,1,4,27,4,9999,6,2,1,2
3948,2017,20,13,3,2,6,2,2101,21,99,2,90,15,11,17,1,1,10,3,9999,6,2,1,2
3949,2017,20,13,3,2,6,2,2101,21,99,2,60,11,11,13,1,1,10,3,9999,6,2,1,2
3950,2017,20,13,3,2,6,2,510,5,99,1,31,5,5,7,1,4,67,5,9999,6,1,2,1
3951,2017,21,9,2,1,6,3,101,1,13,1,27,4,4,6,1,4,32,1,2013,5,1,2,1
3952,2017,21,7,2,1,6,3,101,1,5,2,21,3,3,5,1,4,64,2,9999,6,1,2,1
3953,2017,21,13,3,2,6,3,1903,19,99,2,54,9,9,11,1,9,69,3,2007,4,1,2,1
3954,2017,21,13,3,2,6,3,1903,19,99,1,53,9,9,11,1,9,69,3,2007,4,1,2,1
3955,2017,21,13,3,2,6,3,1903,19,99,2,36,6,6,8,1,9,69,3,2007,4,1,2,1
3956,2017,21,13,3,2,6,3,1903,19,99,1,63,11,11,13,1,9,69,3,2007,4,1,2,1
3957,2017,21,13,3,2,6,3,1903,19,99,1,9,1,1,2,2,9,69,3,2007,4,1,2,1
3958,2017,21,13,3,2,6,3,1903,19,99,1,38,6,6,8,1,9,69,3,2007,4,1,2,1
3959,2017,21,13,3,2,6,3,1903,19,99,1,53,9,9,11,1,9,69,3,2007,4,1,2,1
3960,2017,21,14,3,2,6,3,1501,15,99,1,68,12,11,14,1,4,67,1,9999,6,1,2,1
3961,2017,21,14,3,2,6,3,301,3,99,1,999,16,12,18,1,4,25,5,9999,6,1,1,2
3962,2017,22,1,1,1,6,4,101,1,2,2,23,3,3,5,1,1,27,5,9999,6,1,2,1
3963,2017,22,1,1,1,6,4,101,1,2,2,24,3,3,5,1,1,67,5,2017,5,1,2,1
3964,2017,22,1,1,1,6,4,101,1,2,2,25,4,4,6,1,1,67,5,2017,5,1,2,1
3965,2017,22,23,4,3,6,4,101,1,9,1,25,4,4,6,1,4,6,1,9999,6,2,1,2
3966,2017,22,10,2,1,6,4,101,1,7,1,32,5,5,7,1,4,67,3,2007,4,1,2,1
3967,2017,22,20,4,3,6,4,2101,21,99,1,23,3,3,5,1,4,6,3,2017,5,1,2,1
3968,2017,22,5,1,1,6,4,501,5,99,1,999,16,12,18,1,5,999,99,9999,6,1,1,2
3969,2017,22,5,1,1,6,4,501,5,99,1,40,7,7,9,1,5,999,99,9999,6,1,2,1
3970,2017,22,11,2,1,6,4,501,5,99,1,65,12,11,14,1,1,999,99,9999,6,1,2,1
3971,2017,22,11,2,1,6,4,501,5,99,1,51,9,9,11,1,6,19,3,9999,6,1,2,1
3972,2017,22,8,2,1,6,4,1707,17,99,1,28,4,4,6,1,4,32,1,2014,5,1,1,2
3973,2017,22,22,4,3,6,4,1412,14,99,1,20,3,3,5,1,5,999,14,9999,6,3,2,1
3974,2017,22,22,4,3,6,4,1412,14,99,1,20,3,3,5,1,5,999,14,9999,6,3,1,2
3975,2017,22,22,4,3,6,4,1412,14,99,1,20,3,3,5,1,5,999,14,9999,6,3,2,1
3976,2017,23,2,1,1,6,5,101,1,1,2,22,3,3,5,1,4,999,4,9999,6,1,2,1
3977,2017,23,8,2,1,6,5,105,1,99,1,20,3,3,5,1,4,999,99,9999,6,1,2,1
3978,2017,23,20,4,3,6,5,501,5,99,1,999,16,12,18,1,4,999,99,9999,6,1,2,1
3979,2017,23,13,3,2,6,5,1615,16,99,1,31,5,5,7,1,14,999,1,9999,6,1,2,1
3980,2017,23,13,3,2,6,5,1615,16,99,2,999,16,12,18,1,14,999,1,9999,6,1,2,1
3981,2017,23,13,3,2,6,5,1615,16,99,2,8,1,1,2,2,14,999,1,9999,6,1,2,1
3982,2017,23,13,3,2,6,5,1615,16,99,2,5,1,1,2,2,14,999,1,9999,6,1,2,1
3983,2017,23,23,4,3,6,5,401,4,99,1,39,6,6,8,1,4,20,99,9999,6,1,2,1
3984,2017,24,2,1,1,6,6,101,1,6,1,34,5,5,7,1,4,20,4,9999,6,1,2,1
3985,2017,24,4,1,1,6,6,117,1,99,1,27,4,4,6,1,1,999,2,9999,6,1,2,1
3986,2017,24,4,1,1,6,6,117,1,99,1,45,8,8,10,1,1,27,5,9999,6,1,2,1
3987,2017,24,6,2,1,6,6,109,1,99,9,999,16,12,18,1,1,999,3,9999,6,2,1,2
3988,2017,24,16,3,2,6,6,701,7,99,1,16,2,2,4,2,14,999,99,9999,6,1,2,1
3989,2017,24,16,3,2,6,6,2001,20,99,2,44,7,7,9,1,1,48,4,2003,4,1,2,1
3990,2017,24,0,1,1,6,6,502,5,99,1,25,4,4,6,1,1,52,5,9999,6,1,2,1
3991,2017,25,23,4,3,6,7,101,1,1,1,53,9,9,11,1,10,28,2,2012,5,1,2,1
3992,2017,25,23,4,3,6,7,101,1,1,1,999,16,12,18,1,10,28,2,2012,5,1,2,1
3993,2017,25,23,4,3,6,7,101,1,1,1,999,16,12,18,1,10,28,2,2012,5,1,2,1
3994,2017,25,10,2,1,6,7,101,1,1,2,27,4,4,6,1,4,67,5,9999,6,1,2,1
3995,2017,25,6,2,1,6,7,101,1,17,1,40,7,7,9,1,3,69,3,9999,6,4,2,1
3996,2017,25,6,2,1,6,7,101,1,17,1,34,5,5,7,1,3,69,3,9999,6,4,2,1
3997,2017,25,6,2,1,6,7,101,1,17,2,36,6,6,8,1,3,69,3,9999,6,4,2,1
3998,2017,25,20,4,3,6,7,101,1,13,1,999,16,12,18,1,4,67,2,9999,6,1,2,1
3999,2017,25,20,4,3,6,7,107,1,99,2,42,7,7,9,1,14,999,99,9999,6,1,2,1
4000,2017,25,20,4,3,6,7,107,1,99,2,21,3,3,5,1,14,999,99,9999,6,1,2,1
4001,2017,25,6,2,1,6,7,113,1,99,1,67,12,11,14,1,12,30,7,9999,6,3,1,2
4002,2017,25,6,2,1,6,7,113,1,99,1,18,2,2,4,1,12,30,7,9999,6,3,1,2
4003,2017,25,10,2,1,6,7,1008,10,99,1,65,12,11,14,1,14,6,1,2016,5,1,2,1
4004,2017,25,14,3,2,6,7,1609,16,99,1,22,3,3,5,1,4,999,99,9999,6,1,2,1
4005,2017,25,15,3,2,6,7,1802,18,99,1,23,3,3,5,1,5,999,99,9999,6,1,2,1
4006,2017,25,0,1,1,6,7,1701,17,99,2,27,4,4,6,1,4,32,5,9999,6,1,2,1
4007,2017,26,2,1,1,6,1,101,1,11,1,27,4,4,6,1,4,999,99,9999,6,1,1,2
4008,2017,26,2,1,1,6,1,101,1,12,1,32,5,5,7,1,9,999,99,9999,6,2,2,1
4009,2017,26,15,3,2,6,1,101,1,1,2,43,7,7,9,1,1,56,9,2015,5,1,2,1
4010,2017,26,15,3,2,6,1,101,1,1,1,47,8,8,10,1,4,6,3,2014,5,1,2,1
4011,2017,26,0,1,1,6,1,1802,18,99,1,50,9,9,11,1,12,159,2,9999,6,1,2,1
4012,2017,26,0,1,1,6,1,1802,18,99,2,46,8,8,10,1,12,159,2,9999,6,1,2,1
4013,2017,26,16,3,2,6,1,101,1,6,1,28,4,4,6,1,4,6,5,9999,6,1,2,1
4014,2017,26,10,2,1,6,1,401,4,99,1,15,2,2,4,2,12,30,7,1994,3,1,2,1
4015,2017,26,10,2,1,6,1,401,4,99,1,32,5,5,7,1,12,30,7,1994,3,1,2,1
4016,2017,26,10,2,1,6,1,401,4,99,2,16,2,2,4,2,12,30,7,1994,3,1,2,1
4017,2017,26,10,2,1,6,1,401,4,99,2,36,6,6,8,1,12,30,7,1994,3,1,2,1
4018,2017,26,10,2,1,6,1,101,1,7,1,16,2,2,4,2,4,999,99,9999,6,1,2,1
4019,2017,26,10,2,1,6,1,101,1,7,1,15,2,2,4,2,4,999,99,9999,6,1,2,1
4020,2017,26,17,3,2,6,1,501,5,99,1,24,3,3,5,1,4,6,5,9999,6,1,1,2
4021,2017,26,20,4,3,6,1,1103,11,99,1,30,5,5,7,1,3,69,3,1985,2,1,1,2
4022,2017,26,18,4,3,6,1,1301,13,99,1,2,1,1,1,2,4,27,99,9999,6,4,2,1
4023,2017,26,20,4,3,6,1,111,1,99,1,30,5,5,7,1,4,77,5,9999,6,1,2,1
4024,2017,26,18,4,3,6,1,110,1,99,1,22,3,3,5,1,4,999,99,9999,6,4,2,1
4025,2017,26,18,4,3,6,1,1301,13,99,1,0,1,1,1,2,4,27,99,9999,6,4,1,2
4026,2017,27,7,2,1,6,2,101,1,10,1,35,6,6,8,1,4,67,3,9999,6,4,2,1
4027,2017,27,7,2,1,6,2,101,1,10,2,36,6,6,8,1,4,67,3,9999,6,4,2,1
4028,2017,27,7,2,1,6,2,101,1,14,1,22,3,3,5,1,4,999,5,9999,6,2,2,1
4029,2017,27,0,1,1,6,2,101,1,21,1,28,4,4,6,1,4,6,1,2016,5,1,2,1
4030,2017,27,1,1,1,6,2,109,1,99,2,36,6,6,8,1,1,28,4,9999,6,2,1,2
4031,2017,27,15,3,2,6,2,113,1,99,1,35,6,6,8,1,4,3,2,9999,6,1,2,1
4032,2017,27,18,4,3,6,2,2201,22,99,1,999,16,12,18,1,4,5,2,9999,6,1,2,1
4033,2017,27,6,2,1,6,2,601,6,99,1,27,4,4,6,1,4,64,5,9999,6,4,1,2
4034,2017,27,22,4,3,6,2,1102,11,99,1,33,5,5,7,1,4,27,99,9999,6,1,2,1
4035,2017,27,22,4,3,6,2,1102,11,99,1,45,8,8,10,1,3,69,2,1983,2,1,2,1
4036,2017,27,3,1,1,6,2,1801,18,99,1,30,5,5,7,1,4,5,99,9999,6,1,1,2
4037,2017,28,17,3,2,6,3,101,1,1,1,999,16,12,18,1,2,27,4,2017,5,1,2,1
4038,2017,28,17,3,2,6,3,101,1,6,1,21,3,3,5,1,4,67,5,9999,6,1,2,1
4039,2017,28,2,1,1,6,3,101,1,12,1,28,4,4,6,1,4,67,1,2014,5,4,1,2
4040,2017,28,21,4,3,6,3,101,1,12,1,27,4,4,6,1,2,69,2,2017,5,1,2,1
4041,2017,28,6,2,1,6,3,109,1,99,1,20,3,3,5,1,4,6,3,9999,6,1,2,1
4042,2017,28,3,1,1,6,3,2207,22,99,1,40,7,7,9,1,14,6,1,9999,6,1,2,1
4043,2017,28,3,1,1,6,3,2207,22,99,1,28,4,4,6,1,14,6,1,9999,6,1,2,1
