,areag_ocu,causa_acc,color_vehi,depto_ocu,dia_ocu,dia_sem_ocu,edad_fall_les,edad_m1,fall_les,g_edad,hora_ocu,mes_ocu,modelo_vehi,num_hecho,sexo_fall_les,tipo_vehi,year,zona_ocu
2650,2,1,7,11,31,4,23,1,2,5,19,12,9999,6778,1,1,2009,99
2651,2,3,3,2,15,4,23,1,2,5,19,10,1986,5503,1,2,2009,99
2652,2,3,9,10,14,6,23,1,2,5,19,2,1991,873,1,3,2009,99
2653,2,1,2,6,22,4,23,1,2,5,19,1,1983,409,1,3,2009,99
2654,2,1,4,9,12,3,23,1,2,5,19,8,1994,4067,1,4,2009,99
2655,2,1,4,9,12,3,23,1,2,5,19,8,1994,4560,1,4,2009,99
2656,1,1,5,13,24,1,23,1,2,5,19,8,2007,4754,1,4,2009,99
2657,2,1,5,5,18,7,23,1,2,5,19,10,9999,5579,1,4,2009,99
2658,2,3,3,8,15,2,23,1,2,5,19,12,9999,6411,1,7,2009,99
2659,2,1,3,14,28,1,23,1,2,5,19,12,9999,6714,1,9,2009,99
2660,1,1,9,13,12,7,23,1,2,5,20,7,1996,3563,1,1,2009,99
2661,2,1,3,12,16,3,23,1,2,5,20,9,9999,5046,1,4,2009,99
2662,2,1,6,1,17,6,23,1,2,5,21,10,1997,5563,1,1,2009,99
2663,2,4,1,19,5,1,23,1,2,5,21,10,9999,5363,1,4,2009,99
2664,2,4,99,4,4,7,23,1,2,5,21,10,9999,5349,1,4,2009,99
2665,1,1,5,1,17,6,23,1,2,5,21,10,1988,5526,1,4,2009,99
2666,1,1,99,9,2,5,23,1,2,5,21,10,9999,5328,1,4,2009,99
2667,2,4,99,2,26,2,23,1,2,5,21,5,9999,2824,1,5,2009,99
2668,2,1,6,19,12,4,23,1,2,5,21,11,1988,5904,1,7,2009,99
2669,2,1,4,10,8,6,23,1,2,5,22,8,9999,4025,1,1,2009,99
2670,2,1,4,10,8,6,23,1,2,5,22,8,9999,4518,1,1,2009,99
2671,1,1,1,1,11,1,23,1,2,5,22,5,9999,2586,1,2,2009,99
2672,2,1,6,2,18,3,23,1,2,5,22,3,1993,1555,1,2,2009,99
2673,2,4,1,20,6,3,23,1,2,5,22,5,9999,2506,1,3,2009,99
2674,2,4,1,20,6,3,23,1,2,5,22,5,9999,2508,1,3,2009,99
2675,1,3,99,20,1,7,23,1,2,5,22,2,9999,603,1,3,2009,99
2676,1,3,99,20,1,7,23,1,2,5,22,2,9999,604,1,3,2009,99
2677,2,1,1,10,28,4,23,1,2,5,22,5,2003,2839,1,3,2009,99
2678,1,1,4,1,28,6,23,1,2,5,22,11,9999,6125,1,3,2009,99
2679,1,4,5,9,13,1,23,1,2,5,22,7,9999,3579,1,4,2009,99
2680,1,2,5,5,27,7,23,1,2,5,22,12,2005,6679,1,4,2009,99
2681,2,1,99,10,7,5,23,1,2,5,22,8,9999,4003,1,5,2009,99
2682,2,1,99,10,7,5,23,1,2,5,22,8,9999,4496,1,5,2009,99
2683,2,1,1,6,7,5,23,1,2,5,22,8,9999,3988,1,9,2009,99
2684,2,1,1,6,7,5,23,1,2,5,22,8,9999,4481,1,9,2009,99
2685,1,1,4,19,2,1,23,1,2,5,23,3,9999,1217,1,1,2009,99
2686,1,1,2,1,6,1,23,1,2,5,23,7,2007,3461,1,3,2009,99
2687,1,1,1,10,1,4,23,1,2,5,23,1,2006,24,1,4,2009,99
2688,2,1,99,19,17,7,23,1,2,5,23,5,9999,2648,1,4,2009,99
2689,1,1,99,1,8,6,23,1,2,5,23,8,9999,4020,1,4,2009,99
2690,1,1,99,1,8,6,23,1,2,5,23,8,9999,4513,1,4,2009,99
2691,2,3,2,11,8,7,23,1,2,5,0,11,1998,5872,2,3,2009,99
2692,2,1,3,18,1,7,23,1,2,5,0,2,2006,591,2,3,2009,99
2693,2,1,3,18,1,7,23,1,2,5,0,2,2006,592,2,3,2009,99
2694,1,1,1,15,4,6,23,1,2,5,0,7,2008,3432,2,4,2009,99
2695,1,4,5,1,14,6,23,1,2,5,1,2,9999,862,2,4,2009,99
2696,2,1,2,13,6,1,23,1,2,5,1,4,2006,1848,2,4,2009,99
2697,1,2,4,1,27,7,23,1,2,5,2,9,2006,5212,2,1,2009,99
2698,2,1,6,9,31,6,23,1,2,5,3,1,2000,558,2,1,2009,99
2699,1,1,2,1,3,5,23,1,2,5,3,4,9999,1782,2,3,2009,99
2700,2,1,99,18,9,2,23,1,2,5,5,6,9999,3003,2,4,2009,99
2701,2,1,2,2,3,2,23,1,2,5,5,11,1985,5815,2,7,2009,99
2702,1,2,99,1,3,7,23,1,2,5,7,5,9999,2431,2,7,2009,99
2703,2,1,6,7,7,6,23,1,2,5,7,3,9999,1306,2,9,2009,99
2704,1,1,4,1,26,7,23,1,2,5,8,7,2002,3756,2,1,2009,99
2705,1,3,1,1,1,2,23,1,2,5,8,12,9999,6170,2,14,2009,99
2706,2,3,3,13,14,7,23,1,2,5,9,6,1979,3117,2,3,2009,99
2707,2,2,7,3,23,1,23,1,2,5,9,11,9999,6029,2,7,2009,99
2708,2,2,7,3,23,1,23,1,2,5,9,11,9999,6036,2,7,2009,99
2709,1,1,10,16,15,2,23,1,2,5,10,12,1983,6358,2,2,2009,99
2710,1,1,99,20,12,4,23,1,2,5,10,3,9999,1401,2,4,2009,99
2711,2,1,99,11,11,5,23,1,2,5,10,12,9999,6304,2,10,2009,99
2712,2,3,2,5,29,3,23,1,2,5,11,7,9999,3809,2,5,2009,99
2713,1,1,1,1,25,2,23,1,2,5,12,8,2007,4770,2,4,2009,99
2714,1,1,4,1,11,3,23,1,2,5,13,3,9999,1373,2,1,2009,99
2715,2,2,2,15,25,3,23,1,2,5,13,3,1987,1663,2,3,2009,99
2716,1,1,3,1,6,1,23,1,2,5,13,4,1990,1851,2,7,2009,99
2717,2,2,3,1,5,6,23,1,2,5,13,9,9999,4901,2,9,2009,99
2718,2,4,9,7,8,6,23,1,2,5,14,8,9999,4033,2,1,2009,99
2719,2,4,9,7,8,6,23,1,2,5,14,8,9999,4526,2,1,2009,99
2720,1,1,5,1,9,4,23,1,2,5,14,7,1990,3497,2,1,2009,99
2721,2,3,2,15,14,2,23,1,2,5,14,4,9999,2117,2,3,2009,99
2722,2,1,1,7,21,6,23,1,2,5,14,11,9999,5985,2,3,2009,99
2723,1,1,1,1,20,5,23,1,2,5,14,2,1993,967,2,12,2009,99
2724,1,1,1,21,21,6,23,1,2,5,15,11,9999,5980,2,4,2009,99
2725,1,1,5,1,11,7,23,1,2,5,15,10,9999,5428,2,4,2009,99
2726,2,3,1,9,17,6,23,1,2,5,16,10,1997,5551,2,3,2009,99
2727,2,3,1,9,17,6,23,1,2,5,16,10,1997,5554,2,3,2009,99
2728,2,3,1,9,17,6,23,1,2,5,16,10,1997,5555,2,3,2009,99
2729,2,3,6,14,16,4,23,1,2,5,16,7,9999,3632,2,5,2009,99
2730,2,3,5,10,17,2,23,1,2,5,17,3,9999,1535,2,3,2009,99
2731,2,1,99,12,23,6,23,1,2,5,17,5,9999,2760,2,9,2009,99
2732,1,2,9,1,15,7,23,1,2,5,17,3,9999,1489,2,12,2009,99
2733,2,1,2,9,9,3,23,1,2,5,18,12,1986,6283,2,3,2009,99
2734,2,4,99,14,11,4,23,1,2,5,19,6,9999,3048,2,3,2009,99
2735,2,2,5,18,6,2,23,1,2,5,19,1,1994,118,2,3,2009,99
2736,1,1,5,1,18,3,23,1,2,5,19,2,2007,924,2,4,2009,99
2737,2,3,3,8,15,2,23,1,2,5,19,12,9999,6383,2,7,2009,99
2738,2,3,3,8,15,2,23,1,2,5,19,12,9999,6388,2,7,2009,99
2739,2,3,3,8,15,2,23,1,2,5,19,12,9999,6424,2,7,2009,99
2740,2,1,6,20,26,7,23,1,2,5,19,4,2004,2340,2,9,2009,99
2741,2,1,5,11,22,3,23,1,2,5,21,7,9999,3709,2,4,2009,99
2742,1,2,2,7,12,1,23,1,2,5,21,10,9999,5433,2,5,2009,99
2743,1,2,5,1,13,3,23,1,2,5,22,1,2005,211,2,4,2009,99
2744,2,1,2,4,20,6,23,1,2,5,22,6,9999,3241,2,7,2009,99
2745,2,1,1,6,7,5,23,1,2,5,22,8,9999,3984,2,9,2009,99
2746,2,1,1,6,7,5,23,1,2,5,22,8,9999,4477,2,9,2009,99
2747,2,1,11,4,26,4,23,1,2,5,23,2,9999,1124,2,2,2009,99
2748,2,1,99,19,4,6,24,1,2,5,0,4,9999,1800,1,1,2009,99
2749,2,1,4,2,31,6,24,1,2,5,0,10,2009,5759,1,3,2009,99
2750,2,1,4,2,31,6,24,1,2,5,0,10,2009,5760,1,3,2009,99
2751,2,1,4,2,31,6,24,1,2,5,0,10,2009,5761,1,3,2009,99
2752,2,1,4,2,31,6,24,1,2,5,0,10,2009,5762,1,3,2009,99
2753,2,1,4,2,31,6,24,1,2,5,0,10,2009,5763,1,3,2009,99
2754,2,1,99,20,28,1,24,1,2,5,0,12,9999,6691,1,3,2009,99
2755,1,2,5,1,11,7,24,1,2,5,0,1,9999,172,1,4,2009,99
2756,2,2,5,1,12,7,24,1,2,5,0,7,9999,3554,1,4,2009,99
2757,2,1,1,9,4,3,24,1,2,5,0,11,9999,5820,1,4,2009,99
2758,1,1,5,1,17,5,24,1,2,5,0,7,9999,3638,1,4,2009,99
2759,2,1,5,11,6,7,24,1,2,5,0,12,9999,6237,1,4,2009,99
2760,1,1,2,1,31,6,24,1,2,5,0,10,2006,5755,1,5,2009,99
2761,2,2,13,1,25,6,24,1,2,5,1,4,2005,2296,1,4,2009,99
2762,1,2,2,1,10,6,24,1,2,5,2,1,1984,148,1,1,2009,99
2763,1,1,3,20,12,3,24,1,2,5,2,8,2005,4065,1,4,2009,99
2764,1,1,3,20,12,3,24,1,2,5,2,8,2005,4558,1,4,2009,99
2765,1,1,2,1,3,5,24,1,2,5,3,4,9999,1781,1,3,2009,99
2766,1,1,2,1,3,5,24,1,2,5,3,4,9999,1785,1,3,2009,99
2767,2,4,99,12,16,4,24,1,2,5,4,4,9999,2133,1,3,2009,99
2768,2,2,1,2,25,7,24,1,2,5,4,10,9999,5693,1,3,2009,99
2769,2,1,4,5,21,6,24,1,2,5,5,3,9999,1594,1,1,2009,99
2770,1,1,4,9,3,5,24,1,2,5,5,7,2000,3412,1,1,2009,99
2771,2,1,3,16,23,1,24,1,2,5,5,3,1994,1634,1,3,2009,99
2772,2,1,3,9,29,3,24,1,2,5,5,4,1989,2366,1,3,2009,99
2773,1,3,99,1,16,3,24,1,2,5,5,12,9999,6443,1,5,2009,99
2774,1,3,99,1,16,3,24,1,2,5,5,12,9999,6444,1,5,2009,99
2775,1,3,99,1,16,3,24,1,2,5,5,12,9999,6446,1,5,2009,99
2776,2,3,3,4,19,5,24,1,2,5,5,6,9999,3200,1,7,2009,99
2777,2,1,2,2,3,2,24,1,2,5,5,11,1985,5809,1,7,2009,99
2778,2,1,2,2,3,2,24,1,2,5,5,11,1985,5810,1,7,2009,99
2779,2,1,9,1,11,6,24,1,2,5,5,4,1999,2020,1,9,2009,99
2780,1,1,1,1,29,4,24,1,2,5,6,10,2008,5721,1,4,2009,99
2781,1,1,5,1,6,1,24,1,2,5,6,7,2007,3458,1,4,2009,99
2782,1,1,2,1,19,7,24,1,2,5,6,4,2006,2178,1,5,2009,99
2783,2,3,1,22,11,6,24,1,2,5,6,4,9999,1978,1,7,2009,99
2784,2,3,1,22,11,6,24,1,2,5,6,4,9999,1989,1,7,2009,99
2785,2,3,6,1,9,4,24,1,2,5,6,7,9999,3508,1,7,2009,99
2786,2,3,6,1,9,4,24,1,2,5,6,7,9999,3519,1,7,2009,99
2787,2,1,1,2,19,3,24,1,2,5,6,8,9999,4178,1,9,2009,99
2788,2,1,1,2,19,3,24,1,2,5,6,8,9999,4671,1,9,2009,99
2789,1,1,9,14,17,6,24,1,2,5,7,10,9999,5570,1,2,2009,99
2790,1,3,99,1,29,7,24,1,2,5,7,11,1983,6138,1,3,2009,99
2791,1,1,5,9,27,2,24,1,2,5,7,1,2008,491,1,4,2009,99
2792,2,1,2,22,11,6,24,1,2,5,7,7,1999,3544,1,5,2009,99
2793,2,1,9,7,9,5,24,1,2,5,7,1,1989,141,1,7,2009,99
2794,2,1,99,1,21,6,24,1,2,5,7,2,9999,1004,1,7,2009,99
2795,2,1,99,1,21,6,24,1,2,5,7,2,9999,1025,1,7,2009,99
2796,1,1,99,1,3,3,24,1,2,5,7,6,9999,2914,1,7,2009,99
2797,2,2,2,10,4,1,24,1,2,5,8,5,2006,2473,1,3,2009,99
2798,2,1,4,1,13,5,24,1,2,5,8,2,9999,847,1,3,2009,99
2799,2,2,99,21,18,1,24,1,2,5,8,5,9999,2684,1,4,2009,99
2800,1,1,3,1,28,3,24,1,2,5,8,10,1998,5717,1,4,2009,99
2801,1,1,5,1,8,4,24,1,2,5,8,10,9999,5395,1,4,2009,99
2802,2,4,99,16,6,1,24,1,2,5,8,4,9999,1832,1,5,2009,99
2803,2,3,7,10,18,5,24,1,2,5,8,9,2009,5091,1,7,2009,99
2804,2,1,4,1,4,3,24,1,2,5,9,3,9999,1264,1,1,2009,99
2805,2,4,2,14,8,7,24,1,2,5,9,11,9999,5879,1,3,2009,99
2806,2,4,2,14,8,7,24,1,2,5,9,11,9999,5881,1,3,2009,99
2807,1,4,5,1,20,7,24,1,2,5,9,12,9999,6547,1,4,2009,99
2808,2,1,3,5,3,3,24,1,2,5,9,6,9999,2921,1,4,2009,99
2809,1,1,4,1,11,4,24,1,2,5,9,6,2008,3014,1,4,2009,99
2810,1,1,5,1,3,3,24,1,2,5,9,6,2005,2900,1,4,2009,99
2811,2,1,99,7,24,3,24,1,2,5,9,6,9999,3305,1,7,2009,99
2812,2,1,2,2,7,6,24,1,2,5,10,3,9999,1317,1,1,2009,99
2813,2,2,2,18,1,6,24,1,2,5,10,8,1996,3863,1,3,2009,99
2814,2,2,2,18,1,6,24,1,2,5,10,8,1996,4220,1,3,2009,99
2815,2,2,2,18,1,6,24,1,2,5,10,8,1996,4356,1,3,2009,99
2816,2,4,99,2,31,6,24,1,2,5,10,1,9999,546,1,4,2009,99
2817,1,1,5,1,11,6,24,1,2,5,10,4,2006,2027,1,4,2009,99
2818,2,1,5,1,4,2,24,1,2,5,10,8,9999,3922,1,4,2009,99
2819,2,1,5,1,4,2,24,1,2,5,10,8,9999,4279,1,4,2009,99
2820,2,1,5,1,4,2,24,1,2,5,10,8,9999,4415,1,4,2009,99
2821,2,1,99,17,13,5,24,1,2,5,10,2,9999,856,1,4,2009,99
2822,2,1,99,11,11,5,24,1,2,5,10,12,9999,6302,1,10,2009,99
2823,2,4,99,13,13,1,24,1,2,5,11,7,9999,3584,1,3,2009,99
2824,2,3,9,4,16,1,24,1,2,5,11,3,9999,1501,1,3,2009,99
2825,1,1,99,1,28,7,24,1,2,5,11,6,9999,3342,1,4,2009,99
2826,2,4,16,12,17,5,24,1,2,5,12,7,1997,3650,1,3,2009,99
2827,2,4,2,1,26,7,24,1,2,5,12,7,9999,3761,1,4,2009,99
2828,1,1,1,1,6,3,24,1,2,5,12,5,2006,2514,1,4,2009,99
2829,1,1,1,1,3,2,24,1,2,5,12,11,9999,5817,1,4,2009,99
2830,2,3,2,1,17,6,24,1,2,5,12,1,2005,320,1,5,2009,99
2831,2,2,99,14,17,6,24,1,2,5,12,1,9999,338,1,99,2009,99
2832,2,3,9,5,1,4,24,1,2,5,13,1,2006,6,1,1,2009,99
2833,1,2,2,1,13,7,24,1,2,5,13,12,2007,6322,1,1,2009,99
2834,2,4,99,14,5,4,24,1,2,5,13,3,9999,1282,1,4,2009,99
2835,1,1,3,9,7,5,24,1,2,5,13,8,2004,4009,1,4,2009,99
2836,1,1,3,9,7,5,24,1,2,5,13,8,2004,4502,1,4,2009,99
2837,1,1,5,9,1,6,24,1,2,5,13,8,9999,3859,1,4,2009,99
2838,1,1,5,9,1,6,24,1,2,5,13,8,9999,4216,1,4,2009,99
2839,1,1,5,9,1,6,24,1,2,5,13,8,9999,4352,1,4,2009,99
2840,2,1,99,19,1,7,24,1,2,5,13,2,9999,568,1,4,2009,99
2841,2,1,99,11,1,3,24,1,2,5,13,4,9999,1759,1,9,2009,99
2842,1,2,5,1,20,7,24,1,2,5,14,9,2001,5111,1,1,2009,99
2843,2,4,4,16,14,3,24,1,2,5,14,5,2006,2618,1,3,2009,99
2844,2,1,1,5,12,2,24,1,2,5,14,5,9999,2595,1,4,2009,99
2845,2,1,1,19,16,5,24,1,2,5,14,10,2003,5515,1,4,2009,99
2846,2,1,4,12,25,7,24,1,2,5,14,10,9999,5685,1,4,2009,99
2847,2,1,99,6,19,7,24,1,2,5,14,4,9999,2200,1,4,2009,99
2848,2,3,2,14,19,7,24,1,2,5,14,4,9999,2209,1,5,2009,99
2849,2,4,2,1,19,6,24,1,2,5,14,12,1983,6517,1,7,2009,99
2850,1,1,4,1,20,7,24,1,2,5,14,9,9999,5110,1,9,2009,99
2851,2,1,6,5,15,1,24,1,2,5,15,6,1999,3124,1,1,2009,99
2852,1,1,5,1,23,3,24,1,2,5,15,12,9999,6607,1,3,2009,99
2853,2,1,99,1,26,1,24,1,2,5,15,1,9999,470,1,3,2009,99
2854,1,1,1,1,4,7,24,1,2,5,15,10,2008,5340,1,4,2009,99
2855,2,1,3,14,26,2,24,1,2,5,15,5,9999,2829,1,4,2009,99
2856,2,1,5,9,30,5,24,1,2,5,15,10,1999,5742,1,4,2009,99
2857,2,4,2,10,1,7,24,1,2,5,15,2,2008,584,1,5,2009,99
2858,2,4,2,10,1,7,24,1,2,5,15,2,2008,586,1,5,2009,99
2859,2,1,6,3,1,7,24,1,2,5,15,3,2008,1198,1,9,2009,99
2860,2,3,1,9,17,6,24,1,2,5,16,10,1997,5541,1,3,2009,99
2861,1,2,13,11,14,4,24,1,2,5,16,5,9999,2620,1,4,2009,99
2862,1,1,1,1,27,5,24,1,2,5,16,3,9999,1684,1,4,2009,99
2863,2,1,1,13,14,7,24,1,2,5,16,6,2008,3113,1,4,2009,99
2864,1,1,5,1,11,3,24,1,2,5,16,3,1999,1369,1,4,2009,99
2865,2,1,2,12,24,7,24,1,2,5,16,5,2000,2783,1,9,2009,99
2866,2,1,2,2,13,2,24,1,2,5,17,1,1996,225,1,1,2009,99
2867,2,2,4,22,10,4,24,1,2,5,17,9,1996,4956,1,2,2009,99
2868,2,3,99,20,11,4,24,1,2,5,17,6,9999,3022,1,3,2009,99
2869,2,2,4,14,21,5,24,1,2,5,17,8,9999,4700,1,3,2009,99
2870,2,2,99,17,14,6,24,1,2,5,17,3,9999,1445,1,4,2009,99
2871,2,1,3,20,27,7,24,1,2,5,17,12,2008,6676,1,4,2009,99
2872,2,3,2,5,27,1,24,1,2,5,17,4,2008,2353,1,5,2009,99
2873,2,2,1,9,22,2,24,1,2,5,17,12,1984,6598,1,7,2009,99
2874,2,1,1,15,22,7,24,1,2,5,18,11,1998,6008,1,1,2009,99
2875,2,4,3,2,16,5,24,1,2,5,18,10,2000,5520,1,2,2009,99
2876,2,1,2,4,4,3,24,1,2,5,18,11,9999,5822,1,2,2009,99
2877,2,3,99,18,21,1,24,1,2,5,18,9,9999,5127,1,3,2009,99
2878,2,4,4,1,9,4,24,1,2,5,18,4,1996,1889,1,4,2009,99
2879,2,2,5,18,11,5,24,1,2,5,18,12,9999,6307,1,4,2009,99
2880,1,2,5,1,25,5,24,1,2,5,18,12,9999,6641,1,4,2009,99
2881,1,1,1,1,24,3,24,1,2,5,18,6,2007,3307,1,4,2009,99
2882,2,1,3,10,3,6,24,1,2,5,18,1,2008,75,1,4,2009,99
2883,2,1,99,18,9,4,24,1,2,5,18,4,9999,1890,1,4,2009,99
2884,2,1,2,7,20,4,24,1,2,5,18,8,1999,4199,1,5,2009,99
2885,2,1,2,7,20,4,24,1,2,5,18,8,1999,4693,1,5,2009,99
2886,2,1,2,5,18,7,24,1,2,5,19,10,1995,5574,1,1,2009,99
2887,2,1,6,9,11,7,24,1,2,5,19,10,9999,5431,1,1,2009,99
2888,2,1,7,15,19,6,24,1,2,5,19,9,2007,5099,1,4,2009,99
2889,2,3,3,8,15,2,24,1,2,5,19,12,9999,6396,1,7,2009,99
2890,2,3,3,8,15,2,24,1,2,5,19,12,9999,6402,1,7,2009,99
2891,2,2,99,19,14,3,24,1,2,5,19,10,9999,5492,1,99,2009,99
2892,1,2,6,9,6,4,24,1,2,5,20,8,1992,3959,1,1,2009,99
2893,1,2,6,9,6,4,24,1,2,5,20,8,1992,4316,1,1,2009,99
2894,1,2,6,9,6,4,24,1,2,5,20,8,1992,4452,1,1,2009,99
2895,2,1,8,22,31,4,24,1,2,5,20,12,9999,6773,1,1,2009,99
2896,2,2,99,14,4,3,24,1,2,5,20,2,9999,671,1,3,2009,99
2897,1,1,4,9,22,7,24,1,2,5,20,2,9999,1057,1,4,2009,99
2898,2,1,5,6,8,7,24,1,2,5,20,2,9999,766,1,4,2009,99
2899,1,1,1,17,17,2,24,1,2,5,20,3,9999,1542,1,10,2009,99
2900,1,2,1,1,28,3,24,1,2,5,20,1,1990,494,1,12,2009,99
2901,2,1,17,20,5,6,24,1,2,5,21,9,1994,4913,1,1,2009,99
2902,1,1,4,1,17,3,24,1,2,5,21,6,2005,3166,1,2,2009,99
2903,2,2,99,22,18,5,24,1,2,5,21,12,9999,6501,1,4,2009,99
2904,2,1,5,17,12,6,24,1,2,5,21,9,9999,4993,1,4,2009,99
2905,2,1,99,18,22,4,24,1,2,5,21,10,9999,5656,1,4,2009,99
2906,2,3,2,13,25,6,24,1,2,5,21,4,1993,2301,1,5,2009,99
2907,2,1,6,2,18,3,24,1,2,5,22,3,1993,1556,1,2,2009,99
2908,2,3,1,6,20,5,24,1,2,5,22,11,9999,5976,1,3,2009,99
2909,1,3,99,20,1,7,24,1,2,5,22,2,9999,605,1,3,2009,99
2910,2,2,4,9,19,3,24,1,2,5,22,8,1998,4679,1,3,2009,99
2911,2,4,1,22,28,2,24,1,2,5,22,4,9999,2365,1,4,2009,99
2912,2,4,99,4,24,2,24,1,2,5,22,2,9999,1113,1,4,2009,99
2913,1,2,1,20,21,2,24,1,2,5,22,7,9999,3694,1,4,2009,99
2914,1,1,3,9,3,1,24,1,2,5,22,8,2003,3906,1,4,2009,99
2915,1,1,3,9,3,1,24,1,2,5,22,8,2003,4263,1,4,2009,99
2916,1,1,3,9,3,1,24,1,2,5,22,8,2003,4399,1,4,2009,99
2917,2,1,99,10,7,5,24,1,2,5,22,8,9999,3994,1,5,2009,99
2918,2,1,99,10,7,5,24,1,2,5,22,8,9999,4487,1,5,2009,99
2919,2,4,11,22,23,1,24,1,2,5,22,11,1993,6024,1,6,2009,99
2920,2,1,2,6,27,5,24,1,2,5,22,2,9999,1147,1,11,2009,99
2921,1,1,99,1,21,6,24,1,2,5,23,2,2007,1030,1,4,2009,99
2922,1,1,2,1,27,5,24,1,2,5,23,2,2001,1130,1,10,2009,99
2923,1,1,2,1,8,6,24,1,2,5,23,8,1992,4014,1,11,2009,99
2924,1,1,2,1,8,6,24,1,2,5,23,8,1992,4507,1,11,2009,99
2925,2,1,99,20,28,1,24,1,2,5,0,12,9999,6690,2,3,2009,99
2926,2,1,2,18,1,4,24,1,2,5,0,10,1999,5305,2,7,2009,99
2927,1,2,7,1,15,7,24,1,2,5,0,3,1990,1466,2,12,2009,99
2928,1,1,5,1,1,7,24,1,2,5,1,11,2001,5769,2,1,2009,99
2929,1,2,4,1,6,5,24,1,2,5,1,3,9999,1286,2,2,2009,99
2930,1,2,2,1,13,5,24,1,2,5,2,2,9999,841,2,1,2009,99
2931,2,2,99,13,11,4,24,1,2,5,3,6,9999,3075,2,7,2009,99
2932,2,1,1,4,3,4,24,1,2,5,5,12,9999,6198,2,3,2009,99
2933,2,1,5,15,4,5,24,1,2,5,5,12,9999,6207,2,3,2009,99
2934,2,3,99,2,21,2,24,1,2,5,5,4,9999,2257,2,7,2009,99
2935,2,2,6,6,4,3,24,1,2,5,5,2,1991,658,2,7,2009,99
2936,1,1,2,1,10,6,24,1,2,5,5,1,2005,147,2,10,2009,99
2937,1,1,1,1,29,4,24,1,2,5,6,10,2008,5720,2,4,2009,99
2938,2,1,1,2,19,3,24,1,2,5,6,8,9999,4175,2,9,2009,99
2939,2,1,1,2,19,3,24,1,2,5,6,8,9999,4668,2,9,2009,99
2940,1,1,99,1,3,3,24,1,2,5,7,6,9999,2916,2,7,2009,99
2941,2,1,6,7,7,6,24,1,2,5,7,3,9999,1307,2,9,2009,99
2942,2,1,2,7,15,2,24,1,2,5,8,12,9999,6361,2,9,2009,99
2943,2,1,4,1,16,5,24,1,2,5,9,1,2000,299,2,1,2009,99
2944,2,4,8,16,29,7,24,1,2,5,9,3,9999,1722,2,3,2009,99
2945,2,3,99,14,16,2,24,1,2,5,9,6,9999,3146,2,7,2009,99
2946,2,2,7,3,23,1,24,1,2,5,9,11,9999,6041,2,7,2009,99
2947,2,1,99,3,24,4,24,1,2,5,9,9,9999,5176,2,7,2009,99
2948,2,3,1,11,19,4,24,1,2,5,10,2,9999,952,2,2,2009,99
2949,2,4,2,2,8,7,24,1,2,5,11,3,9999,1342,2,1,2009,99
2950,2,4,99,13,13,1,24,1,2,5,11,7,9999,3583,2,3,2009,99
2951,1,1,99,1,25,2,24,1,2,5,11,8,9999,4769,2,4,2009,99
2952,2,4,3,16,22,5,24,1,2,5,11,5,9999,2750,2,9,2009,99
2953,2,3,2,17,13,2,24,1,2,5,12,1,1992,231,2,3,2009,99
2954,2,4,5,12,19,5,24,1,2,5,13,6,1994,3228,2,3,2009,99
2955,2,2,2,15,25,3,24,1,2,5,13,3,1987,1661,2,3,2009,99
2956,2,1,99,17,27,5,24,1,2,5,13,2,9999,1158,2,4,2009,99
2957,2,1,7,1,5,4,24,1,2,5,13,2,9999,707,2,7,2009,99
2958,2,4,1,13,24,4,24,1,2,5,14,12,9999,6631,2,3,2009,99
2959,2,1,3,13,11,7,24,1,2,5,14,1,1998,180,2,3,2009,99
2960,2,1,3,13,11,7,24,1,2,5,14,1,1998,183,2,3,2009,99
2961,2,1,6,8,14,6,24,1,2,5,15,2,1992,879,2,3,2009,99
2962,2,1,2,2,6,4,24,1,2,5,15,8,1993,3972,2,7,2009,99
2963,2,1,2,2,6,4,24,1,2,5,15,8,1993,4329,2,7,2009,99
2964,2,1,2,2,6,4,24,1,2,5,15,8,1993,4465,2,7,2009,99
2965,1,1,1,9,24,2,24,1,2,5,16,2,1996,1101,2,1,2009,99
2966,2,1,5,10,18,3,24,1,2,5,16,3,9999,1554,2,2,2009,99
2967,2,3,1,9,17,6,24,1,2,5,16,10,1997,5559,2,3,2009,99
2968,2,3,7,1,28,1,24,1,2,5,16,12,9999,6729,2,7,2009,99
2969,2,3,7,1,28,1,24,1,2,5,16,12,9999,6730,2,7,2009,99
2970,2,1,99,1,5,2,24,1,2,5,16,5,9999,2499,2,9,2009,99
2971,1,2,9,1,15,7,24,1,2,5,17,3,9999,1487,2,12,2009,99
2972,1,1,99,4,25,3,24,1,2,5,18,11,9999,6067,2,4,2009,99
2973,1,1,6,1,14,2,24,1,2,5,19,7,1999,3588,2,1,2009,99
2974,2,1,4,2,30,4,24,1,2,5,19,7,9999,3832,2,9,2009,99
2975,2,3,2,13,10,2,24,1,2,5,21,2,2007,792,2,9,2009,99
2976,2,1,9,5,1,7,24,1,2,5,22,3,2001,1186,2,1,2009,99
2977,1,1,10,1,13,5,24,1,2,5,23,11,2004,5916,2,1,2009,99
2978,1,1,10,1,13,5,24,1,2,5,23,11,2004,5918,2,1,2009,99
2979,1,2,99,1,27,7,25,1,2,6,999,12,9999,6670,1,2,2009,99
2980,2,2,1,6,1,7,25,1,2,6,0,3,1984,1188,1,1,2009,99
