núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_5,depto_ocu,mupio_ocu,área_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,fall_les,int_o_noint,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
25,2015,1,2,5,1,1,1,1,101,1,16,1,33,1,5,5,7,2,1,1,44,3,9999,6,1
26,2015,1,2,5,10,2,1,1,101,1,10,1,22,1,3,3,5,2,1,4,49,3,9999,6,1
27,2015,1,2,5,23,4,3,1,101,1,5,1,33,1,5,5,7,2,1,1,30,3,2003,4,1
28,2015,1,2,5,23,4,3,1,101,1,5,1,62,1,11,11,13,2,1,1,30,3,2003,4,1
29,2015,1,2,5,0,1,1,1,115,1,1,1,82,1,15,11,17,1,2,1,99,3,9999,6,2
30,2015,1,2,5,0,1,1,21,2106,2,99,1,26,1,4,4,6,1,2,1,21,1,1998,3,3
31,2015,1,2,5,12,3,2,20,2001,2,99,2,28,1,4,4,6,2,1,4,31,6,1995,3,1
32,2015,1,2,5,12,3,2,20,2001,2,99,2,29,1,4,4,6,2,1,4,31,6,1995,3,1
33,2015,1,2,5,15,3,2,5,508,2,99,1,25,1,4,4,6,2,1,6,22,6,1992,3,3
34,2015,1,2,5,15,3,2,5,508,2,99,1,20,1,3,3,5,2,1,6,22,6,1992,3,3
35,2015,1,2,5,7,2,1,12,1201,2,99,1,16,2,2,2,4,1,2,4,42,5,9999,6,1
36,2015,1,2,5,9,2,1,16,1601,2,99,2,20,1,3,3,5,2,1,3,99,99,9999,6,2
37,2015,1,2,5,9,2,1,16,1601,2,99,2,14,2,1,1,3,2,1,3,99,99,9999,6,2
38,2015,1,2,5,9,2,1,16,1601,2,99,2,14,2,1,1,3,2,1,3,99,99,9999,6,2
39,2015,1,2,5,9,2,1,16,1601,2,99,2,25,1,4,4,6,2,1,3,99,99,9999,6,2
40,2015,1,2,5,9,2,1,16,1601,2,99,2,18,1,2,2,4,2,1,3,99,99,9999,6,2
41,2015,1,2,5,9,2,1,16,1601,2,99,2,33,1,5,5,7,2,1,3,99,99,9999,6,2
42,2015,1,2,5,17,3,2,18,1801,2,99,2,45,1,8,8,10,2,1,4,99,1,9999,6,3
43,2015,1,2,5,4,1,1,7,701,1,1,1,45,1,8,8,10,2,1,4,2,1,9999,6,1
44,2015,1,2,5,4,1,1,7,701,1,1,2,50,1,9,9,11,2,1,4,2,1,9999,6,1
45,2015,1,3,6,20,4,3,1,101,1,2,1,47,1,8,8,10,2,1,1,46,2,2001,4,1
46,2015,1,3,6,6,2,1,1,101,1,18,1,34,1,5,5,7,1,2,2,44,4,9999,6,1
47,2015,1,3,6,6,2,1,1,101,1,18,2,29,1,4,4,6,1,2,2,44,4,9999,6,1
48,2015,1,3,6,6,2,1,1,101,1,18,2,12,2,1,1,3,2,1,2,44,4,9999,6,1
49,2015,1,3,6,1,1,1,1,101,1,18,1,34,1,5,5,7,2,1,4,14,1,9999,6,1
50,2015,1,3,6,23,4,3,19,1904,2,99,2,33,1,5,5,7,2,1,3,44,3,1994,3,1
51,2015,1,3,6,23,4,3,19,1904,2,99,2,4,2,1,1,1,2,2,3,44,3,1994,3,1
52,2015,1,3,6,23,4,3,19,1904,2,99,1,25,1,4,4,6,2,1,3,44,3,1994,3,1
53,2015,1,3,6,23,4,3,19,1904,2,99,2,18,1,2,2,4,2,1,3,44,3,1994,3,1
54,2015,1,3,6,23,4,3,19,1904,2,99,1,0,2,1,1,1,2,1,3,44,3,1994,3,1
55,2015,1,3,6,11,2,1,5,506,2,99,1,27,1,4,4,6,2,1,4,21,1,9999,6,3
56,2015,1,3,6,11,2,1,5,506,2,99,2,29,1,4,4,6,2,1,4,21,1,9999,6,3
57,2015,1,3,6,11,2,1,5,506,2,99,1,2,2,1,1,1,2,1,4,21,1,9999,6,3
58,2015,1,3,6,11,2,1,5,506,2,99,2,4,2,1,1,1,2,1,4,21,1,9999,6,3
59,2015,1,3,6,22,4,3,6,611,2,99,1,26,1,4,4,6,1,2,4,37,1,9999,6,1
60,2015,1,3,6,22,4,3,6,611,2,99,1,17,2,2,2,4,2,1,4,37,1,9999,6,1
61,2015,1,3,6,22,4,3,6,611,2,99,1,14,2,1,1,3,2,2,4,37,1,9999,6,1
62,2015,1,3,6,10,2,1,18,1805,2,99,1,45,1,8,8,10,2,1,4,2,99,2009,4,1
63,2015,1,3,6,19,4,3,18,1801,2,99,1,20,1,3,3,5,2,1,4,14,5,9999,6,1
64,2015,1,3,6,19,4,3,18,1801,2,99,1,15,2,2,2,4,2,1,4,14,5,9999,6,1
65,2015,1,3,6,10,2,1,18,1801,2,99,1,16,2,2,2,4,2,1,4,99,99,9999,6,1
66,2015,1,4,7,17,3,2,1,101,1,1,2,26,1,4,4,6,2,1,4,37,5,2011,5,1
67,2015,1,4,7,17,3,2,1,101,1,1,1,35,1,6,6,8,1,2,4,37,5,2011,5,1
68,2015,1,4,7,19,4,3,1,115,1,2,2,50,1,9,9,11,2,1,4,2,5,9999,6,1
69,2015,1,4,7,11,2,1,1,115,2,99,1,24,1,3,3,5,2,1,4,99,99,9999,6,1
70,2015,1,4,7,11,2,1,22,2201,2,99,1,23,1,3,3,5,2,1,4,41,99,2014,5,1
71,2015,1,4,7,10,2,1,21,2104,2,99,1,21,1,3,3,5,2,1,4,2,7,2014,5,1
72,2015,1,4,7,10,2,1,21,2104,2,99,1,19,1,2,2,4,1,2,4,2,7,2014,5,1
73,2015,1,4,7,11,2,1,21,2102,2,99,1,52,1,9,9,11,1,2,12,99,99,9999,6,3
74,2015,1,4,7,11,2,1,21,2102,2,99,1,11,2,1,1,3,2,2,12,99,99,9999,6,3
75,2015,1,4,7,11,2,1,21,2102,2,99,1,10,2,1,1,3,2,2,12,99,99,9999,6,3
76,2015,1,4,7,11,2,1,21,2102,2,99,1,60,1,11,11,13,2,2,12,99,99,9999,6,3
77,2015,1,4,7,11,2,1,21,2102,2,99,1,11,2,1,1,3,2,2,12,99,99,9999,6,3
78,2015,1,4,7,11,2,1,21,2102,2,99,1,51,1,9,9,11,2,2,12,99,99,9999,6,3
79,2015,1,4,7,11,2,1,21,2102,2,99,1,26,1,4,4,6,2,2,12,99,99,9999,6,3
80,2015,1,4,7,11,2,1,21,2102,2,99,1,57,1,10,10,12,2,2,12,99,99,9999,6,3
81,2015,1,4,7,11,2,1,21,2102,2,99,1,46,1,8,8,10,2,2,12,99,99,9999,6,3
82,2015,1,4,7,11,2,1,21,2102,2,99,1,11,2,1,1,3,2,2,12,99,99,9999,6,3
83,2015,1,4,7,11,2,1,21,2102,2,99,1,49,1,8,8,10,2,2,12,99,99,9999,6,3
84,2015,1,4,7,11,2,1,21,2102,2,99,2,44,1,7,7,9,2,2,12,99,99,9999,6,3
85,2015,1,4,7,11,2,1,21,2102,2,99,1,11,2,1,1,3,2,2,12,99,99,9999,6,3
86,2015,1,4,7,11,2,1,21,2102,2,99,1,63,1,11,11,13,2,2,12,99,99,9999,6,3
87,2015,1,4,7,11,2,1,21,2102,2,99,2,42,1,7,7,9,2,2,12,99,99,9999,6,3
88,2015,1,4,7,11,2,1,21,2102,2,99,1,64,1,11,11,13,2,2,12,99,99,9999,6,3
89,2015,1,4,7,11,2,1,21,2102,2,99,1,12,2,1,1,3,2,2,12,99,99,9999,6,3
90,2015,1,4,7,10,2,1,5,502,2,99,1,22,1,3,3,5,1,2,4,2,5,2014,5,3
91,2015,1,4,7,23,4,3,5,509,2,99,1,38,1,6,6,8,1,2,4,99,99,9999,6,2
92,2015,1,4,7,19,4,3,5,502,2,99,1,21,1,3,3,5,2,1,4,21,5,9999,6,1
93,2015,1,4,7,19,4,3,5,502,2,99,2,38,1,6,6,8,2,1,4,21,5,9999,6,1
94,2015,1,4,7,19,4,3,5,502,2,99,1,20,1,3,3,5,1,2,4,99,5,9999,6,1
95,2015,1,4,7,20,4,3,9,920,1,3,2,35,1,6,6,8,2,1,4,2,1,9999,6,1
96,2015,1,4,7,9,2,1,12,1218,2,99,1,26,1,4,4,6,1,2,4,99,99,9999,6,2
97,2015,1,4,7,19,4,3,17,1703,2,99,1,30,1,5,5,7,2,1,4,99,99,9999,6,4
98,2015,1,4,7,21,4,3,17,1712,2,99,1,34,1,5,5,7,2,1,4,99,99,9999,6,4
99,2015,1,4,7,17,3,2,4,407,2,99,1,24,1,3,3,5,2,1,4,41,5,9999,6,1
100,2015,1,5,1,9,2,1,1,101,1,5,1,39,1,6,6,8,2,1,1,99,99,9999,6,1
101,2015,1,5,1,6,2,1,5,502,2,99,1,29,1,4,4,6,1,2,5,13,3,1975,1,1
102,2015,1,5,1,6,2,1,5,502,2,99,1,23,1,3,3,5,2,1,3,44,6,2008,4,1
103,2015,1,5,1,18,4,3,16,1601,2,99,2,36,1,6,6,8,2,2,9,99,3,9999,6,1
104,2015,1,5,1,18,4,3,16,1601,2,99,2,68,1,12,11,14,2,1,9,99,3,9999,6,1
105,2015,1,5,1,18,4,3,16,1601,2,99,2,45,1,8,8,10,2,2,9,99,3,9999,6,1
106,2015,1,5,1,18,4,3,16,1601,2,99,1,2,2,1,1,1,2,1,9,99,3,9999,6,1
107,2015,1,5,1,7,2,1,15,1502,2,99,1,999,9,16,12,18,2,1,4,42,1,9999,6,1
108,2015,1,6,2,11,2,1,1,101,1,12,1,27,1,4,4,6,2,1,1,99,1,9999,6,1
109,2015,1,6,2,7,2,1,20,2011,2,99,1,29,1,4,4,6,2,1,99,99,99,9999,6,1
110,2015,1,6,2,7,2,1,20,2011,2,99,1,32,1,5,5,7,2,1,4,99,99,9999,6,1
111,2015,1,6,2,4,1,1,10,1014,2,99,1,27,1,4,4,6,2,1,4,2,1,9999,6,3
112,2015,1,6,2,16,3,2,2,201,2,99,1,22,1,3,3,5,2,1,4,42,5,9999,6,3
113,2015,1,6,2,15,3,2,17,1712,2,99,1,18,1,2,2,4,2,1,4,99,99,9999,6,2
114,2015,1,6,2,15,3,2,17,1712,2,99,1,13,2,1,1,3,2,1,4,99,99,9999,6,2
115,2015,1,6,2,15,3,2,18,1804,2,99,1,25,1,4,4,6,1,2,4,99,99,9999,6,1
116,2015,1,6,2,11,2,1,13,1304,2,99,1,16,2,2,2,4,2,1,3,99,99,9999,6,3
117,2015,1,6,2,11,2,1,13,1304,2,99,2,25,1,4,4,6,2,1,3,99,99,9999,6,3
118,2015,1,6,2,11,2,1,13,1304,2,99,2,15,2,2,2,4,2,1,3,99,99,9999,6,3
119,2015,1,6,2,11,2,1,13,1304,2,99,2,20,1,3,3,5,2,1,3,99,99,9999,6,3
120,2015,1,6,2,11,2,1,13,1304,2,99,1,39,1,6,6,8,2,1,3,99,99,9999,6,3
121,2015,1,6,2,11,2,1,13,1304,2,99,1,28,1,4,4,6,2,1,3,99,99,9999,6,3
122,2015,1,6,2,11,2,1,13,1304,2,99,1,28,1,4,4,6,2,1,3,99,99,9999,6,3
123,2015,1,7,3,21,4,3,1,101,1,7,2,70,1,13,11,15,2,1,4,99,5,9999,6,1
124,2015,1,7,3,2,1,1,5,509,2,99,1,22,1,3,3,5,1,2,4,99,99,9999,6,4
125,2015,1,7,3,19,4,3,10,1021,2,99,1,65,1,12,11,14,2,1,4,21,99,9999,6,1
126,2015,1,7,3,19,4,3,10,1021,2,99,1,22,1,3,3,5,2,2,4,21,5,2012,5,1
127,2015,1,7,3,7,2,1,11,1107,2,99,1,49,1,8,8,10,1,2,4,99,99,9999,6,2
128,2015,1,7,3,18,4,3,2,204,2,99,1,53,1,9,9,11,2,1,9,44,4,2008,4,1
129,2015,1,7,3,18,4,3,2,204,2,99,1,61,1,11,11,13,2,1,9,44,4,2008,4,1
130,2015,1,7,3,18,4,3,2,204,2,99,2,34,1,5,5,7,2,2,9,44,4,2008,4,1
131,2015,1,7,3,18,4,3,2,204,2,99,2,38,1,6,6,8,2,1,9,44,4,2008,4,1
132,2015,1,7,3,18,4,3,2,204,2,99,1,50,1,9,9,11,2,2,9,44,4,2008,4,1
133,2015,1,7,3,18,4,3,2,204,2,99,2,8,2,1,1,2,2,2,9,44,4,2008,4,1
134,2015,1,7,3,18,4,3,2,204,2,99,2,48,1,8,8,10,2,2,9,44,4,2008,4,1
135,2015,1,7,3,18,4,3,2,204,2,99,1,34,1,5,5,7,2,2,9,44,4,2008,4,1
136,2015,1,7,3,18,4,3,2,204,2,99,1,18,1,2,2,4,2,2,9,44,4,2008,4,1
137,2015,1,7,3,18,4,3,2,204,2,99,1,32,1,5,5,7,2,2,9,44,4,2008,4,1
138,2015,1,8,4,22,4,3,1,110,2,99,1,25,1,4,4,6,2,1,1,47,5,9999,6,1
139,2015,1,8,4,18,4,3,22,2206,2,99,1,12,2,1,1,3,2,1,3,99,8,1987,2,3
140,2015,1,8,4,11,2,1,12,1218,2,99,1,22,1,3,3,5,1,2,14,99,99,9999,6,1
141,2015,1,8,4,0,1,1,17,1710,2,99,1,39,1,6,6,8,2,1,2,99,6,9999,6,4
142,2015,1,8,4,0,1,1,17,1710,2,99,2,17,2,2,2,4,1,2,2,99,6,9999,6,4
143,2015,1,9,5,20,4,3,1,101,1,1,1,999,9,16,12,18,2,1,4,21,9,9999,6,1
144,2015,1,9,5,23,4,3,1,101,1,6,1,20,1,3,3,5,2,1,4,24,5,9999,6,1
145,2015,1,9,5,22,4,3,22,2201,2,99,1,28,1,4,4,6,2,1,3,44,3,9999,6,1
146,2015,1,9,5,14,3,2,11,1101,1,99,2,16,2,2,2,4,2,1,2,99,99,9999,6,2
147,2015,1,9,5,14,3,2,11,1101,1,99,2,37,1,6,6,8,2,1,2,99,99,9999,6,2
148,2015,1,9,5,14,3,2,11,1101,1,99,1,45,1,8,8,10,2,1,2,99,99,9999,6,2
149,2015,1,9,5,14,3,2,11,1101,1,99,2,18,1,2,2,4,2,1,2,99,99,9999,6,2
150,2015,1,9,5,14,3,2,11,1101,1,99,2,74,1,13,11,15,2,1,2,99,99,9999,6,2
151,2015,1,9,5,14,3,2,11,1101,1,99,2,27,1,4,4,6,2,1,2,99,99,9999,6,2
152,2015,1,9,5,14,3,2,11,1101,1,99,1,7,2,1,1,2,2,1,2,99,99,9999,6,2
153,2015,1,9,5,14,3,2,11,1101,1,99,1,1,2,1,1,1,2,1,2,99,99,9999,6,2
154,2015,1,9,5,14,3,2,11,1101,1,99,1,9,2,1,1,2,2,1,2,99,99,9999,6,2
155,2015,1,9,5,14,3,2,11,1101,1,99,2,45,1,8,8,10,2,1,2,99,99,9999,6,2
156,2015,1,9,5,14,3,2,11,1101,1,99,2,20,1,3,3,5,2,1,2,99,99,9999,6,2
157,2015,1,9,5,14,3,2,11,1101,1,99,2,5,2,1,1,2,2,1,2,99,99,9999,6,2
158,2015,1,9,5,14,3,2,11,1101,1,99,1,29,1,4,4,6,2,1,2,99,99,9999,6,2
159,2015,1,9,5,14,3,2,11,1101,1,99,2,27,1,4,4,6,2,1,2,99,99,9999,6,2
160,2015,1,9,5,14,3,2,11,1101,1,99,2,60,1,11,11,13,2,1,2,99,99,9999,6,2
161,2015,1,9,5,14,3,2,11,1101,1,99,2,11,2,1,1,3,2,1,2,99,99,9999,6,2
162,2015,1,9,5,14,3,2,11,1101,1,99,1,41,1,7,7,9,2,1,2,99,99,9999,6,2
163,2015,1,9,5,14,3,2,11,1101,1,99,2,3,2,1,1,1,2,1,2,99,99,9999,6,2
164,2015,1,9,5,14,3,2,11,1101,1,99,1,18,1,2,2,4,2,1,2,99,99,9999,6,2
165,2015,1,9,5,14,3,2,11,1101,1,99,1,68,1,12,11,14,2,1,2,99,99,9999,6,2
166,2015,1,9,5,14,3,2,11,1101,1,99,1,23,1,3,3,5,2,1,2,99,99,9999,6,2
167,2015,1,9,5,21,4,3,14,1420,2,99,2,41,1,7,7,9,2,1,9,37,4,9999,6,1
168,2015,1,9,5,21,4,3,14,1420,2,99,2,3,2,1,1,1,2,1,9,37,4,9999,6,1
169,2015,1,9,5,21,4,3,14,1420,2,99,2,19,1,2,2,4,2,1,9,37,4,9999,6,1
170,2015,1,9,5,21,4,3,14,1420,2,99,1,41,1,7,7,9,2,1,9,37,4,9999,6,1
171,2015,1,9,5,21,4,3,14,1420,2,99,1,2,2,1,1,1,2,1,9,37,4,9999,6,1
172,2015,1,9,5,21,4,3,14,1420,2,99,2,21,1,3,3,5,2,1,9,37,4,9999,6,1
173,2015,1,9,5,21,4,3,14,1420,2,99,1,42,1,7,7,9,2,1,9,37,4,9999,6,1
174,2015,1,9,5,21,4,3,14,1420,2,99,2,36,1,6,6,8,2,1,9,37,4,9999,6,1
175,2015,1,9,5,21,4,3,14,1420,2,99,1,41,1,7,7,9,2,1,9,37,4,9999,6,1
176,2015,1,9,5,21,4,3,14,1420,2,99,1,6,2,1,1,2,2,1,9,37,4,9999,6,1
177,2015,1,10,6,18,4,3,13,1301,1,11,1,19,1,2,2,4,2,1,4,42,3,2006,4,1
178,2015,1,10,6,18,4,3,13,1301,1,11,1,23,1,3,3,5,2,1,4,42,3,2006,4,1
179,2015,1,10,6,11,2,1,16,1601,2,99,1,999,9,16,12,18,2,1,5,19,6,9999,6,1
180,2015,1,10,6,11,2,1,16,1601,2,99,1,999,9,16,12,18,2,1,5,19,6,9999,6,1
181,2015,1,10,6,11,2,1,16,1601,2,99,1,999,9,16,12,18,2,1,5,19,6,9999,6,1
182,2015,1,10,6,11,2,1,16,1601,2,99,1,999,9,16,12,18,2,1,5,19,6,9999,6,1
183,2015,1,10,6,11,2,1,18,1801,1,99,1,28,1,4,4,6,2,1,4,21,3,2006,4,1
184,2015,1,10,6,17,3,2,14,1405,1,99,2,24,1,3,3,5,2,1,3,44,9,1994,3,3
185,2015,1,10,6,17,3,2,14,1405,1,99,2,37,1,6,6,8,2,1,3,44,9,1994,3,3
186,2015,1,10,6,17,3,2,14,1405,1,99,2,13,2,1,1,3,2,1,3,44,9,1994,3,3
187,2015,1,10,6,17,3,2,14,1405,1,99,2,4,2,1,1,1,2,1,3,44,9,1994,3,3
188,2015,1,10,6,12,3,2,4,410,2,99,1,35,1,6,6,8,2,1,1,21,6,2000,4,1
189,2015,1,10,6,12,3,2,4,410,2,99,1,38,1,6,6,8,2,1,4,99,99,9999,6,1
190,2015,1,10,6,12,3,2,1,103,2,99,1,30,1,5,5,7,2,1,4,10,4,9999,6,1
191,2015,1,10,6,12,3,2,1,115,2,99,1,50,1,9,9,11,2,1,4,99,1,9999,6,1
192,2015,1,10,6,22,4,3,1,114,2,99,1,50,1,9,9,11,2,1,1,21,2,9999,6,2
193,2015,1,10,6,7,2,1,1,108,1,4,2,49,1,8,8,10,2,1,1,32,3,1993,3,1
194,2015,1,10,6,19,4,3,21,2101,1,99,2,19,1,2,2,4,2,1,4,42,3,2007,4,1
195,2015,1,10,6,21,4,3,5,507,2,99,1,26,1,4,4,6,2,1,4,99,3,9999,6,1
196,2015,1,10,6,10,2,1,1,101,1,10,1,26,1,4,4,6,2,1,2,44,11,9999,6,1
197,2015,1,10,6,5,1,1,1,102,2,99,1,16,2,2,2,4,2,1,4,99,99,9999,6,2
198,2015,1,10,6,13,3,2,9,901,1,9,1,13,2,1,1,3,2,1,3,99,99,9999,6,2
199,2015,1,10,6,13,3,2,1,117,2,9,1,25,1,4,4,6,2,1,3,99,99,9999,6,2
200,2015,1,10,6,7,2,1,10,1001,2,9,1,29,1,4,4,6,2,1,5,44,1,1992,3,3
201,2015,1,11,7,15,3,2,1,101,1,18,1,50,1,9,9,11,2,1,3,9,1,9999,6,2
202,2015,1,11,7,15,3,2,1,101,1,18,1,6,2,1,1,2,2,1,3,9,1,9999,6,2
203,2015,1,11,7,15,3,2,1,115,2,12,1,29,1,4,4,6,2,1,4,21,5,9999,6,3
204,2015,1,11,7,15,3,2,1,115,2,12,1,36,1,6,6,8,2,1,4,21,5,9999,6,3
205,2015,1,11,7,11,2,1,1,117,1,9,1,23,1,3,3,5,2,1,4,2,5,2014,5,2
206,2015,1,11,7,11,2,1,1,117,1,9,1,19,1,2,2,4,2,1,4,2,5,2014,5,2
207,2015,1,11,7,11,2,1,1,117,1,9,1,18,1,2,2,4,2,1,4,2,5,2014,5,2
208,2015,1,11,7,0,1,1,1,115,2,99,1,28,1,4,4,6,2,1,4,99,5,9999,6,4
209,2015,1,11,7,0,1,1,1,115,2,99,1,28,1,4,4,6,2,1,4,99,5,9999,6,4
210,2015,1,11,7,0,1,1,5,501,2,99,1,35,1,6,6,8,2,1,4,99,99,9999,6,2
211,2015,1,11,7,11,2,1,6,602,2,99,1,28,1,4,4,6,2,1,1,44,2,2010,5,1
212,2015,1,11,7,11,2,1,6,602,2,99,1,36,1,6,6,8,2,1,9,44,2,2012,5,1
213,2015,1,11,7,17,3,2,6,602,2,99,1,40,1,7,7,9,2,1,4,99,5,9999,6,1
214,2015,1,11,7,17,3,2,6,602,2,99,1,32,1,5,5,7,2,1,4,99,5,9999,6,1
215,2015,1,11,7,17,3,2,6,602,2,99,1,32,1,5,5,7,2,1,4,99,5,9999,6,1
216,2015,1,11,7,17,3,2,6,602,2,99,1,46,1,8,8,10,2,1,4,99,5,9999,6,1
217,2015,1,11,7,18,4,3,11,1101,2,99,1,29,1,4,4,6,2,1,4,42,1,9999,6,2
218,2015,1,11,7,21,4,3,9,920,2,99,1,38,1,6,6,8,2,1,9,34,2,9999,6,1
219,2015,1,11,7,21,4,3,9,920,2,99,2,38,1,6,6,8,2,1,9,44,2,2006,4,1
220,2015,1,11,7,21,4,3,9,920,2,99,1,40,1,7,7,9,2,1,9,44,2,2006,4,1
221,2015,1,11,7,21,4,3,9,920,2,99,2,42,1,7,7,9,2,1,9,44,2,2006,4,1
222,2015,1,11,7,21,4,3,9,920,2,99,2,20,1,3,3,5,2,1,9,44,2,2006,4,1
223,2015,1,11,7,21,4,3,9,920,2,99,2,27,1,4,4,6,2,1,9,44,2,2006,4,1
224,2015,1,11,7,21,4,3,9,920,2,99,1,27,1,4,4,6,2,1,9,44,2,2006,4,1
225,2015,1,11,7,23,4,3,16,1601,2,99,1,42,1,7,7,9,2,1,3,44,5,9999,6,1
226,2015,1,11,7,23,4,3,16,1601,2,99,1,42,1,7,7,9,2,1,3,44,5,9999,6,1
227,2015,1,11,7,0,1,1,18,1801,2,99,1,19,1,2,2,4,2,1,4,99,99,9999,6,2
228,2015,1,11,7,22,4,3,4,401,2,99,1,32,1,5,5,7,2,1,3,44,3,9999,6,1
229,2015,1,11,7,9,2,1,3,301,2,99,1,43,1,7,7,9,2,1,3,30,2,9999,6,1
230,2015,1,11,7,9,2,1,3,301,2,99,1,29,1,4,4,6,2,1,3,20,2,2012,5,1
231,2015,1,12,1,23,4,3,1,101,1,9,1,49,1,8,8,10,2,1,4,24,1,9999,6,2
232,2015,1,12,1,23,4,3,1,101,1,9,1,32,1,5,5,7,2,1,4,24,1,9999,6,2
233,2015,1,12,1,10,2,1,1,113,2,99,1,31,1,5,5,7,2,1,4,20,9,9999,6,1
234,2015,1,12,1,23,4,3,1,101,1,11,1,22,1,3,3,5,2,1,4,40,3,9999,6,2
235,2015,1,12,1,23,4,3,1,101,1,11,1,23,1,3,3,5,2,1,4,40,3,9999,6,2
236,2015,1,12,1,8,2,1,1,108,2,10,1,39,1,6,6,8,2,1,4,24,4,2010,5,1
237,2015,1,12,1,8,2,1,1,108,2,10,1,20,1,3,3,5,2,1,4,24,4,2010,5,1
238,2015,1,12,1,8,2,1,5,501,2,99,1,32,1,5,5,7,2,1,3,44,1,1987,2,3
239,2015,1,12,1,0,1,1,5,501,2,99,1,21,1,3,3,5,2,1,3,44,4,9999,6,1
240,2015,1,12,1,23,4,3,9,901,2,99,1,26,1,4,4,6,2,1,6,15,2,9999,6,2
241,2015,1,12,1,23,4,3,9,901,2,99,1,35,1,6,6,8,2,1,6,15,2,9999,6,2
242,2015,1,12,1,23,4,3,9,901,2,99,2,30,1,5,5,7,2,1,6,15,2,9999,6,2
243,2015,1,12,1,15,3,2,12,1208,2,99,2,22,1,3,3,5,2,1,3,44,2,9999,6,2
244,2015,1,12,1,15,3,2,12,1208,2,99,2,9,2,1,1,2,2,1,3,44,2,9999,6,2
245,2015,1,12,1,15,3,2,12,1208,2,99,2,32,1,5,5,7,2,1,3,44,2,9999,6,2
246,2015,1,12,1,15,3,2,12,1208,2,99,2,14,2,1,1,3,2,1,3,44,2,9999,6,2
247,2015,1,12,1,15,3,2,12,1208,2,99,2,3,2,1,1,1,2,1,3,44,2,9999,6,2
248,2015,1,12,1,15,3,2,12,1208,2,99,2,1,2,1,1,1,2,1,3,44,2,9999,6,2
249,2015,1,12,1,15,3,2,12,1208,2,99,2,5,2,1,1,2,2,1,3,44,2,9999,6,2
250,2015,1,12,1,15,3,2,12,1208,2,99,1,14,2,1,1,3,2,1,3,44,2,9999,6,2
251,2015,1,12,1,15,3,2,12,1208,2,99,2,35,1,6,6,8,2,1,3,44,2,9999,6,2
252,2015,1,12,1,15,3,2,12,1208,2,99,1,6,2,1,1,2,2,1,3,44,2,9999,6,2
253,2015,1,12,1,15,3,2,12,1208,2,99,2,1,2,1,1,1,2,1,3,44,2,9999,6,2
254,2015,1,12,1,15,3,2,12,1208,2,99,2,1,2,1,1,1,2,1,3,44,2,9999,6,2
255,2015,1,12,1,15,3,2,12,1208,2,99,2,20,1,3,3,5,2,1,3,44,2,9999,6,2
256,2015,1,12,1,15,3,2,12,1208,2,99,1,13,2,1,1,3,2,1,3,44,2,9999,6,2
257,2015,1,12,1,15,3,2,12,1208,2,99,2,21,1,3,3,5,2,1,3,44,2,9999,6,2
258,2015,1,12,1,15,3,2,12,1208,2,99,1,2,2,1,1,1,2,1,3,44,2,9999,6,2
259,2015,1,12,1,15,3,2,12,1208,2,99,2,51,1,9,9,11,2,1,3,44,2,9999,6,2
260,2015,1,12,1,14,3,2,2,201,2,99,1,33,1,5,5,7,2,1,4,2,1,9999,6,2
261,2015,1,13,2,15,3,2,1,101,1,1,1,999,9,16,12,18,2,1,9,37,4,2008,4,1
262,2015,1,13,2,15,3,2,1,101,1,1,1,999,9,16,12,18,2,1,9,37,4,2008,4,1
263,2015,1,13,2,15,3,2,1,101,1,1,1,999,9,16,12,18,2,1,9,37,4,2008,4,1
264,2015,1,13,2,15,3,2,1,101,1,1,1,999,9,16,12,18,2,1,9,37,4,2008,4,1
265,2015,1,13,2,15,3,2,1,101,1,1,1,999,9,16,12,18,2,1,9,37,4,2008,4,1
266,2015,1,13,2,9,2,1,22,2216,2,99,1,40,1,7,7,9,2,1,5,15,3,9999,6,1
267,2015,1,13,2,20,4,3,22,2201,2,99,1,59,1,10,10,12,2,1,1,44,6,9999,6,1
268,2015,1,13,2,12,3,2,18,1801,2,99,1,34,1,5,5,7,2,1,11,34,2,9999,6,1
269,2015,1,14,3,8,2,1,1,101,1,18,1,20,1,3,3,5,1,2,4,37,1,9999,6,1
270,2015,1,14,3,12,3,2,1,101,1,13,1,30,1,5,5,7,2,1,1,44,2,1998,3,1
271,2015,1,14,3,12,3,2,1,101,1,13,2,27,1,4,4,6,2,1,1,44,2,1998,3,1
272,2015,1,14,3,12,3,2,1,101,1,13,2,40,1,7,7,9,2,1,1,44,3,2007,4,1
273,2015,1,14,3,11,2,1,1,115,1,12,1,17,2,2,2,4,2,1,4,49,5,9999,6,1
274,2015,1,14,3,23,4,3,1,101,1,11,1,53,1,9,9,11,2,2,99,30,2,9999,6,1
275,2015,1,14,3,23,4,3,1,101,1,11,2,23,1,3,3,5,2,1,99,30,2,9999,6,1
276,2015,1,14,3,11,2,1,1,110,1,1,1,25,1,4,4,6,2,1,4,99,1,9999,6,1
277,2015,1,14,3,11,2,1,1,110,1,1,2,26,1,4,4,6,2,1,4,99,1,9999,6,1
