dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,estado_pil,tipo_v,color_v,modelo_v,causa_ac
22,4,4,20,4,2,99,9,999,9,3,3,9999,1
24,4,6,20,1,1,17,1,18,1,4,1,9999,1
24,4,6,20,1,1,17,1,57,1,1,6,9999,1
29,7,4,20,1,1,21,2,31,1,1,1,9999,1
29,7,4,20,1,1,21,1,37,2,1,1,1982,1
30,8,1,20,4,2,99,1,34,1,3,4,9999,1
31,12,5,20,1,1,1,1,25,9,4,3,2005,1
31,12,5,20,1,1,1,1,20,9,7,1,9999,1
28,3,7,20,2,2,99,1,34,1,9,6,1976,1
28,3,7,20,2,2,99,2,37,1,1,6,2000,1
29,3,1,20,11,2,99,1,32,1,4,2,9999,1
29,3,1,20,11,2,99,9,999,9,3,2,9999,1
26,4,1,20,6,2,99,1,41,1,3,4,2008,1
31,12,5,20,18,2,99,1,45,1,2,99,9999,1
31,12,5,20,18,2,99,1,22,2,4,99,9999,1
30,7,5,20,5,2,99,1,32,2,12,1,9999,1
30,7,5,20,5,2,99,1,32,1,2,1,9999,1
30,7,5,20,9,1,2,2,26,1,4,6,2006,1
30,7,5,20,9,1,2,1,38,2,3,11,9999,1
31,12,5,20,13,2,99,9,999,9,4,99,9999,1
31,12,5,20,13,2,99,1,18,9,4,99,9999,1
30,3,2,20,16,1,99,1,999,1,9,3,2007,1
30,3,2,20,16,1,99,1,30,2,3,1,2007,1
30,7,5,20,17,2,99,9,999,9,14,1,9999,1
30,7,5,20,17,2,99,1,21,9,14,1,9999,1
2,6,3,20,22,2,99,1,24,2,1,2,1995,2
3,7,6,20,1,1,12,1,53,1,3,2,9999,2
1,11,1,20,17,1,99,1,28,2,3,5,1998,2
3,10,7,20,9,2,99,9,999,9,2,11,1999,2
2,11,2,20,1,1,12,1,18,2,4,3,2009,2
7,2,7,20,5,2,99,1,23,9,4,1,9999,2
2,4,5,20,10,2,99,9,999,9,14,99,9999,3
5,6,6,20,1,2,99,1,41,2,3,1,1988,3
5,11,5,20,1,1,21,1,28,2,1,2,1996,2
8,10,5,20,1,1,7,1,15,9,14,9,2008,3
8,6,2,20,6,2,99,1,27,1,3,5,9999,2
10,1,7,20,21,2,99,1,20,1,3,4,1989,2
3,4,6,20,11,2,99,1,47,2,3,99,9999,4
7,11,7,20,1,2,99,1,999,9,3,5,9999,2
5,5,3,20,16,2,99,1,25,1,5,2,2000,2
4,4,7,20,1,1,18,1,35,9,2,2,1989,2
6,5,4,20,4,2,99,1,31,2,1,4,9999,2
8,8,7,20,17,2,99,9,999,9,3,99,9999,4
13,9,1,20,19,2,99,1,29,2,4,1,2007,2
13,12,1,20,17,2,99,1,5,9,4,99,9999,1
15,12,3,20,6,2,99,9,999,9,3,3,9999,2
23,1,6,20,21,2,99,1,30,2,3,99,9999,3
16,8,1,20,17,2,99,2,33,1,4,99,9999,4
17,9,5,20,16,1,9,1,52,1,3,1,1985,2
24,1,7,20,1,1,9,1,29,9,4,2,2008,4
18,8,3,20,18,2,99,2,20,1,4,99,9999,2
18,9,6,20,17,2,99,9,999,9,3,5,9999,1
18,9,6,20,17,2,99,1,22,1,4,99,9999,1
26,6,6,20,5,1,3,1,26,2,1,99,1998,2
25,10,1,20,21,2,99,1,60,2,3,3,9999,2
25,10,1,20,3,2,99,1,60,2,1,99,9999,2
20,9,1,20,1,1,99,9,999,9,6,2,9999,3
29,1,5,20,1,1,18,1,22,9,3,8,9999,4
20,3,6,20,18,2,99,1,22,1,4,1,9999,2
28,10,4,20,17,2,99,1,24,9,4,99,9999,2
30,1,6,20,11,2,99,1,20,2,3,4,9999,3
22,8,7,20,17,2,99,1,15,9,4,99,9999,4
29,5,6,20,21,2,99,1,45,1,9,2,9999,2
26,12,7,20,5,2,99,1,39,1,3,99,9999,2
30,9,4,20,13,1,1,1,18,9,1,2,1992,3
30,7,5,20,1,2,99,1,36,1,6,2,1989,1
30,7,5,20,1,2,99,1,23,1,2,6,1999,1
1,1,5,21,1,2,99,1,67,9,1,1,1990,1
1,1,5,21,1,2,99,9,999,9,1,3,9999,1
1,4,4,21,1,1,12,1,39,1,1,6,1994,1
1,4,4,21,1,1,12,1,39,1,1,9,1997,1
2,3,2,21,1,1,1,1,27,9,1,8,1993,1
2,3,2,21,1,1,1,1,28,9,1,1,1998,1
1,5,6,21,1,1,5,1,24,2,10,2,9999,1
1,5,6,21,1,1,5,9,999,9,1,8,9999,1
2,6,3,21,1,1,6,1,49,2,7,7,9999,1
2,6,3,21,1,1,6,1,50,1,1,6,9999,1
1,7,4,21,17,2,99,9,999,9,12,1,1984,1
1,7,4,21,17,2,99,1,55,1,3,4,9999,1
3,9,5,21,1,1,15,1,38,1,1,2,9999,1
3,9,5,21,1,1,15,1,25,2,1,8,9999,1
1,4,4,21,9,2,99,9,999,9,3,99,9999,1
2,8,1,21,9,2,99,2,53,1,1,2,1975,1
2,8,1,21,9,2,99,1,30,2,1,6,1975,1
3,9,5,21,12,2,99,9,999,9,1,11,9999,1
3,9,5,21,12,2,99,9,999,9,5,99,9999,1
2,8,1,21,3,2,99,2,40,1,1,2,1996,1
2,8,1,21,3,2,99,1,37,1,6,16,1998,1
6,2,6,21,5,2,99,1,34,9,3,2,1987,1
6,2,6,21,5,2,99,1,32,9,1,3,9999,1
4,9,6,21,1,2,99,1,31,1,3,2,9999,1
4,9,6,21,1,2,99,1,35,2,3,99,9999,1
5,10,2,21,9,2,99,1,32,9,2,1,1984,1
5,10,2,21,9,2,99,1,49,9,1,3,1995,1
6,10,3,21,1,1,3,1,27,1,1,11,1996,1
6,10,3,21,1,1,3,1,24,1,2,2,2008,1
8,2,1,21,5,2,99,1,35,2,1,5,1998,1
8,2,1,21,5,2,99,1,35,1,1,10,2001,1
5,3,5,21,1,1,3,1,44,9,2,4,1998,1
5,3,5,21,1,1,3,1,999,9,4,7,9999,1
4,8,3,21,12,1,3,1,27,1,1,2,1990,1
4,8,3,21,12,1,3,1,19,1,1,2,1995,1
5,7,1,21,16,2,99,1,30,2,3,99,1990,1
5,7,1,21,16,2,99,1,34,1,9,2,2007,1
5,9,7,21,1,2,99,1,45,1,7,2,9999,1
5,9,7,21,1,2,99,1,26,1,4,5,9999,1
7,1,4,21,13,1,11,1,60,1,3,2,1990,1
7,1,4,21,13,1,11,1,999,1,3,5,9999,1
5,9,7,21,9,1,1,1,25,2,1,9,1989,1
5,9,7,21,9,1,1,9,999,9,1,6,9999,1
5,12,7,21,9,2,99,1,28,9,1,2,2001,1
5,12,7,21,9,2,99,1,29,2,3,9,9999,1
11,2,4,21,20,1,99,1,25,9,3,3,1992,1
11,2,4,21,20,1,99,1,27,9,4,1,2006,1
3,4,6,21,6,2,99,2,17,1,4,99,9999,1
3,4,6,21,6,2,99,9,999,9,3,99,9999,1
6,8,5,21,1,2,99,1,24,1,3,2,9999,1
6,8,5,21,1,2,99,1,32,1,5,5,9999,1
6,8,5,21,20,2,99,1,26,2,3,4,2008,1
6,11,6,21,1,1,24,1,29,9,1,1,9999,1
6,11,6,21,1,1,24,1,21,9,14,1,9999,1
5,5,3,21,5,2,99,1,53,1,6,99,9999,1
8,7,4,21,1,1,7,1,34,1,1,1,2007,1
8,7,4,21,1,1,7,1,40,1,3,1,9999,1
12,2,5,21,6,2,99,1,35,9,1,4,1988,1
12,2,5,21,6,2,99,1,28,2,1,3,9999,1
3,4,6,21,3,2,99,9,999,9,1,5,9999,1
3,4,6,21,3,2,99,2,21,1,3,5,9999,1
10,6,4,21,2,2,99,1,32,1,1,6,1993,1
10,6,4,21,2,2,99,1,19,1,2,4,1996,1
8,12,3,21,13,2,99,1,25,1,3,11,9999,1
8,12,3,21,13,2,99,1,37,2,1,99,9999,1
8,12,3,21,1,1,6,1,23,1,4,99,9999,1
8,12,3,21,1,1,6,1,21,1,1,6,9999,1
9,10,6,21,21,1,1,1,50,2,4,9,1987,1
9,10,6,21,21,1,1,1,21,1,4,1,1998,1
10,7,5,21,1,1,12,1,24,2,1,4,1998,1
10,7,5,21,1,1,12,1,43,1,1,4,1998,1
4,4,7,21,17,2,99,9,999,9,99,99,9999,1
4,4,7,21,17,2,99,1,28,1,4,99,9999,1
10,7,5,21,5,2,99,1,42,1,13,1,9999,1
5,4,1,21,21,2,99,1,42,2,3,2,1991,1
5,4,1,21,21,2,99,1,48,1,1,99,9999,1
13,6,7,21,1,2,99,1,34,1,1,5,1987,1
13,6,7,21,1,2,99,1,28,1,4,3,9999,1
11,7,7,21,1,2,99,1,48,1,1,2,1998,1
11,7,7,21,1,2,99,1,31,1,1,4,2001,1
11,9,6,21,14,1,99,1,999,1,4,2,2007,1
11,9,6,21,14,1,99,1,43,2,3,2,2007,1
15,1,5,21,2,2,99,1,35,1,1,9,1994,1
15,1,5,21,2,2,99,1,32,2,3,2,9999,1
13,10,3,21,5,2,99,1,28,2,3,4,9999,1
13,10,3,21,5,2,99,1,25,1,4,5,9999,1
16,1,6,21,1,1,1,1,23,9,5,99,9999,1
16,1,6,21,1,1,1,1,20,9,4,1,9999,1
13,11,6,21,9,1,5,9,999,9,5,1,9999,1
14,10,4,21,1,1,13,1,32,1,1,2,2002,1
14,10,4,21,1,1,13,2,40,1,1,4,2005,1
7,4,3,21,1,1,12,1,22,1,1,2,1997,1
7,4,3,21,1,1,12,9,999,9,1,10,9999,1
11,7,7,21,16,2,99,1,49,2,1,2,9999,1
11,7,7,21,16,2,99,1,999,1,3,99,9999,1
11,7,7,21,17,2,99,9,999,9,1,4,9999,1
11,7,7,21,14,2,99,1,50,1,3,1,1986,1
11,7,7,21,14,2,99,1,30,1,7,1,1995,1
16,2,2,21,16,2,99,1,29,9,3,3,9999,1
16,2,2,21,16,2,99,1,25,9,4,99,9999,1
16,10,6,21,1,1,6,1,17,1,12,99,9999,1
16,10,6,21,1,1,6,1,17,1,12,99,9999,1
12,12,7,21,21,1,1,1,51,2,1,3,1998,1
12,12,7,21,21,1,1,2,16,1,4,1,2008,1
13,9,1,21,16,2,99,1,28,2,2,2,9999,1
13,9,1,21,16,2,99,1,999,1,1,99,9999,1
16,10,6,21,1,2,99,1,37,2,1,11,1986,1
16,10,6,21,1,2,99,1,25,2,1,1,1986,1
17,6,4,21,21,2,99,1,30,2,3,1,1990,1
17,6,4,21,21,2,99,1,45,1,3,4,1995,1
12,5,3,21,13,2,99,9,999,9,5,2,9999,1
12,5,3,21,13,2,99,1,42,1,5,2,9999,1
13,5,4,21,13,2,99,1,23,1,1,5,1997,1
13,5,4,21,13,2,99,1,13,1,4,99,9999,1
13,8,5,21,1,1,19,1,27,2,1,8,1995,1
13,8,5,21,1,1,19,1,32,1,10,2,1997,1
13,12,1,21,1,1,99,1,20,9,6,2,9999,1
18,6,5,21,10,2,99,1,18,2,14,1,2004,1
18,6,5,21,10,2,99,1,31,1,4,5,9999,1
17,11,3,21,1,1,7,1,20,9,4,3,1986,1
17,11,3,21,1,1,7,9,999,9,1,4,9999,1
9,4,5,21,13,2,99,1,43,2,99,4,9999,1
9,4,5,21,13,2,99,1,28,1,99,5,9999,1
14,8,6,21,1,1,11,1,33,2,1,2,1987,1
14,8,6,21,1,1,11,1,999,2,1,9,1987,1
14,3,7,21,4,1,2,1,41,9,9,2,1987,1
14,3,7,21,4,1,2,1,30,2,1,4,1987,1
14,5,5,21,4,2,99,1,16,9,4,99,9999,1
14,5,5,21,4,2,99,9,999,9,14,1,9999,1
15,5,6,21,5,1,1,9,999,9,4,5,1978,1
15,5,6,21,5,1,1,1,33,2,1,5,1989,1
15,5,6,21,5,1,1,9,999,9,1,6,1993,1
15,3,1,21,4,2,99,9,999,9,99,99,9999,1
15,3,1,21,4,2,99,1,22,9,4,99,9999,1
16,5,7,21,1,1,17,1,19,1,4,3,9999,1
16,5,7,21,1,1,17,1,27,1,1,1,9999,1
21,6,1,21,10,2,99,1,52,1,3,14,1990,1
21,6,1,21,10,2,99,1,46,2,3,5,2000,1
16,12,4,21,1,1,8,1,23,1,1,9,9999,1
16,12,4,21,1,1,8,1,25,1,4,1,9999,1
23,1,6,21,1,1,3,1,34,1,1,9,2001,1
23,1,6,21,1,1,3,1,20,1,1,6,9999,1
16,5,7,21,5,2,99,1,31,2,5,2,9999,1
16,5,7,21,5,2,99,1,27,1,3,6,9999,1
22,2,1,21,1,1,7,1,57,1,1,2,1999,1
22,2,1,21,1,1,7,1,47,9,4,3,9999,1
21,6,1,21,17,2,99,9,999,9,2,3,2003,1
21,6,1,21,17,2,99,1,23,2,14,1,2010,1
23,1,6,21,10,1,1,1,24,1,3,9,1985,1
23,1,6,21,10,1,1,1,30,2,2,2,1997,1
23,1,6,21,8,1,1,1,30,2,5,2,1988,1
23,1,6,21,8,1,1,1,40,2,5,2,1988,1
23,1,6,21,8,1,1,9,999,9,1,5,9999,1
16,3,2,21,15,2,99,1,36,9,5,2,1994,1
16,3,2,21,15,2,99,1,36,9,3,4,9999,1
11,4,7,21,9,1,5,9,999,9,2,3,1976,1
11,4,7,21,9,1,5,9,999,9,2,1,1994,1
11,4,7,21,9,1,5,1,49,2,3,4,1996,1
21,11,7,21,1,1,13,1,37,9,3,4,1991,1
21,11,7,21,1,1,13,1,51,9,1,3,2001,1
19,7,1,21,1,2,99,1,23,1,1,5,1997,1
19,7,1,21,1,2,99,1,999,1,4,99,9999,1
17,12,5,21,6,2,99,1,999,1,5,2,1989,1
24,10,7,21,19,2,99,1,36,9,3,99,1987,1
24,10,7,21,19,2,99,1,32,9,1,9,1991,1
19,5,3,21,7,2,99,1,25,1,5,2,2010,1
19,5,3,21,7,2,99,1,23,1,14,99,9999,1
19,3,5,21,1,1,1,1,45,9,1,99,1998,1
19,3,5,21,1,1,1,2,48,9,1,3,9999,1
21,11,7,21,12,1,5,1,42,2,3,11,9999,1
21,11,7,21,12,1,5,1,37,1,10,2,9999,1
26,6,6,21,21,2,99,1,33,2,3,9,1994,1
26,6,6,21,21,2,99,9,999,9,9,9,1995,1
20,7,2,21,5,2,99,9,999,9,6,2,9999,1
20,7,2,21,5,2,99,1,20,1,4,5,9999,1
19,12,7,21,1,1,1,1,23,2,2,14,2004,1
19,12,7,21,1,1,1,1,40,9,12,6,9999,1
13,4,2,21,17,2,99,2,58,1,1,1,9999,1
13,4,2,21,17,2,99,1,62,1,6,1,9999,1
20,7,2,21,18,2,99,9,999,9,5,3,9999,1
19,9,7,21,17,2,99,9,999,9,1,99,9999,1
19,9,7,21,17,2,99,1,48,1,4,99,9999,1
15,4,4,21,10,2,2,1,44,2,3,99,9999,1
15,4,4,21,10,2,2,9,999,9,4,5,9999,1
15,4,4,21,10,2,2,9,999,9,4,1,9999,1
21,5,5,21,17,2,99,1,16,1,4,1,9999,1
29,1,5,21,5,2,99,9,999,9,6,99,9999,1
28,2,7,21,5,2,99,1,29,1,6,5,1998,1
22,8,7,21,1,1,3,2,24,1,1,5,9999,1
22,8,7,21,1,1,3,1,42,2,1,5,9999,1
28,6,1,21,11,2,99,9,999,9,1,5,1989,1
28,6,1,21,11,2,99,1,19,1,1,5,1989,1
22,7,4,21,15,2,99,1,43,1,1,2,9999,1
22,7,4,21,15,2,99,1,51,2,3,5,9999,1
22,3,1,21,1,1,2,2,32,9,1,4,2006,1
22,3,1,21,1,1,2,1,29,2,1,4,2010,1
22,3,1,21,5,1,99,1,29,1,4,2,2009,1
22,3,1,21,5,1,99,9,999,9,3,99,9999,1
22,3,1,21,5,2,99,1,17,1,4,99,9999,1
22,3,1,21,5,2,99,1,40,1,4,5,9999,1
17,4,6,21,1,1,15,1,20,1,1,6,1991,1
17,4,6,21,1,1,15,1,32,1,1,3,2002,1
29,10,5,21,1,1,12,1,23,1,3,5,9999,1
29,10,5,21,1,1,12,1,40,2,3,1,9999,1
22,12,3,21,1,1,19,9,999,9,1,4,1998,1
22,12,3,21,1,1,19,1,21,2,1,4,1998,1
22,8,7,21,20,1,99,9,999,9,3,1,1984,1
22,8,7,21,20,1,99,1,21,2,1,2,2001,1
31,1,7,21,20,2,99,1,34,1,2,3,1999,1
31,1,7,21,20,2,99,1,21,1,4,5,9999,1
27,5,4,21,20,2,99,1,60,1,3,9,1996,1
27,5,4,21,20,2,99,1,24,1,11,2,2003,1
31,1,7,21,9,2,99,2,30,9,2,99,9999,1
30,10,6,21,5,2,99,1,35,9,1,2,1999,1
30,10,6,21,5,2,99,1,21,9,2,9,2001,1
30,10,6,21,10,2,99,1,26,9,4,5,2008,1
30,10,6,21,10,2,99,1,21,9,14,1,9999,1
28,11,7,21,20,2,99,1,26,1,3,4,1993,1
28,11,7,21,20,2,99,1,22,2,2,5,1999,1
24,3,3,21,5,2,99,1,30,1,5,2,1994,1
24,3,3,21,5,2,99,1,49,1,6,1,1998,1
25,12,6,21,9,2,99,1,20,9,2,4,1987,1
18,4,7,21,4,2,99,1,48,1,2,9,1986,1
18,4,7,21,4,2,99,1,20,2,14,1,2004,1
25,8,3,21,1,1,12,1,48,1,3,11,9999,1
25,8,3,21,1,1,12,9,999,9,12,1,9999,1
19,4,1,21,1,1,11,2,999,1,1,3,2000,1
19,4,1,21,1,1,11,1,22,1,1,11,2008,1
29,11,1,21,17,1,99,1,19,1,4,99,9999,1
21,4,3,21,1,1,25,1,26,1,5,2,1992,1
21,4,3,21,1,1,25,1,27,1,1,4,1996,1
26,8,4,21,9,1,8,1,32,1,1,3,1997,1
26,8,4,21,9,1,8,9,999,9,3,5,9999,1
27,12,1,21,17,2,99,9,999,9,3,4,9999,1
27,12,1,21,17,2,99,9,999,9,3,4,9999,1
29,9,3,21,9,1,8,1,32,1,1,4,1999,1
29,9,3,21,9,1,8,1,30,2,3,11,9999,1
26,7,1,21,20,2,99,9,999,9,1,99,9999,1
26,7,1,21,20,2,99,1,25,9,4,99,9999,1
29,8,7,21,21,2,99,1,38,2,3,10,1998,1
29,8,7,21,21,2,99,1,29,1,6,2,1999,1
22,4,4,21,4,2,99,9,999,9,5,99,9999,1
22,4,4,21,4,2,99,1,20,1,4,99,9999,1
30,12,4,21,1,1,6,1,55,2,1,4,9999,1
30,12,4,21,1,1,1,1,59,2,1,4,1987,2
27,3,6,21,2,2,99,1,18,1,14,7,2009,1
30,7,5,21,1,1,18,9,999,9,99,99,9999,1
30,7,5,21,1,1,18,1,35,9,4,5,9999,1
26,4,1,21,10,1,1,1,20,2,14,1,2005,1
26,4,1,21,10,1,1,9,999,9,3,1,9999,1
26,4,1,21,10,1,1,9,999,9,2,6,9999,1
31,12,5,21,1,1,11,1,43,9,1,9,1991,1
31,12,5,21,1,1,11,1,21,9,1,4,2002,1
29,4,4,21,1,1,10,9,999,9,2,4,2009,1
31,7,6,21,1,1,7,1,19,9,1,2,2000,1
31,7,6,21,1,1,7,1,28,9,3,2,2000,1
30,4,5,21,6,2,99,1,42,1,2,14,1992,1
30,4,5,21,6,2,99,9,999,9,5,2,9999,1
1,1,5,21,18,2,99,2,17,9,4,99,9999,4
3,1,7,21,13,2,99,9,999,9,5,99,9999,2
3,3,3,21,13,2,99,1,23,2,3,1,9999,2
4,9,6,21,12,2,99,1,26,2,1,99,1998,2
4,12,6,21,17,2,99,1,27,2,4,1,9999,3
9,2,2,21,5,2,99,1,30,2,1,9,2000,1
6,3,6,21,9,2,99,9,999,9,12,1,1991,3
6,10,3,21,2,2,99,1,22,9,4,99,9999,3
8,6,2,21,1,1,11,1,44,1,1,3,9999,2
10,1,7,21,6,2,99,1,30,9,3,3,9999,2
8,3,1,21,1,1,6,1,35,2,1,6,9999,1
12,2,5,21,11,2,99,1,25,2,4,5,2010,2
6,8,5,21,7,2,99,1,35,2,8,9,1992,2
12,1,2,21,14,2,99,9,999,9,3,2,9999,3
4,4,7,21,5,2,99,1,54,9,2,4,1995,2
4,4,7,21,16,2,99,9,999,9,1,10,1980,2
9,12,4,21,10,2,99,1,25,9,2,4,9999,2
15,1,5,21,1,1,12,1,23,9,4,99,9999,4
10,7,5,21,6,2,99,1,26,1,4,4,9999,4
13,6,7,21,9,1,7,1,20,2,2,4,9999,2
16,2,2,21,17,2,99,1,26,9,3,6,1994,3
13,12,1,21,22,2,99,2,28,9,4,99,9999,2
23,1,6,21,1,1,4,1,34,2,3,2,2006,3
23,1,6,21,9,2,99,1,27,9,9,2,2007,3
16,3,2,21,9,2,99,1,31,2,3,6,9999,2
24,1,7,21,1,1,7,1,38,1,12,1,9999,2
16,3,2,21,4,2,99,1,21,9,4,5,9999,1
18,12,6,21,12,2,99,2,30,2,3,6,9999,2
24,10,7,21,14,2,99,1,999,9,3,1,9999,4
20,5,4,21,18,2,99,9,999,9,3,4,9999,2
19,12,7,21,19,2,99,1,21,2,14,1,2006,3
23,11,2,21,1,1,3,1,26,1,4,99,9999,1
23,11,2,21,1,1,3,1,27,1,1,3,9999,1
16,4,5,21,5,2,99,1,53,9,4,99,9999,4
24,11,3,21,16,2,99,1,51,2,4,1,9999,2
22,8,7,21,1,1,12,1,36,2,1,6,1994,2
23,9,4,21,12,2,99,1,16,1,4,1,9999,4
23,3,2,21,1,2,99,1,19,2,1,4,2002,2
31,1,7,21,15,2,99,1,15,9,4,2,9999,4
30,10,6,21,9,2,99,9,999,9,1,99,9999,1
31,10,7,21,1,1,5,1,22,2,1,99,9999,2
29,5,6,21,18,2,99,1,31,1,4,99,9999,4
30,5,7,21,18,2,99,1,31,1,4,3,2008,4
28,7,3,21,18,2,99,1,22,1,4,99,9999,2
28,7,3,21,14,2,99,9,999,9,3,99,9999,4
31,12,5,21,1,1,10,1,25,9,4,99,9999,2
1,11,1,22,1,1,3,1,28,9,3,5,2005,1
1,11,1,22,1,1,3,9,999,9,10,99,9999,1
1,4,4,22,1,1,3,1,28,2,3,2,9999,2
1,4,4,22,1,1,3,9,999,9,2,10,9999,2
1,8,7,22,9,1,1,1,47,1,3,2,1994,1
1,8,7,22,9,1,1,1,22,1,9,2,1997,1
2,10,6,22,17,2,99,9,999,9,1,99,9999,1
2,10,6,22,17,2,99,1,21,9,4,99,9999,1
1,11,1,22,16,1,5,1,29,9,5,2,9999,1
1,11,1,22,16,1,5,1,35,9,4,1,9999,1
1,5,6,22,9,2,99,9,999,9,8,4,1995,1
1,5,6,22,9,2,99,1,31,2,5,99,1997,1
2,6,3,22,9,1,7,9,999,9,11,2,9999,1
2,6,3,22,9,1,7,9,999,9,6,8,9999,1
3,7,6,22,2,2,99,1,16,9,4,1,9999,1
3,6,4,22,10,1,1,1,35,2,3,9,1990,1
3,6,4,22,10,1,1,9,999,9,4,1,9999,1
3,12,5,22,18,2,99,9,999,9,5,2,9999,1
3,6,4,22,9,1,1,1,35,1,3,9,1997,1
3,6,4,22,9,1,1,9,999,9,1,99,9999,1
3,8,2,22,1,1,1,1,19,9,4,1,9999,1
3,8,2,22,1,1,1,9,999,9,2,6,9999,1
4,1,1,22,6,1,99,9,999,9,3,2,2005,1
4,1,1,22,6,1,99,1,25,9,14,1,9999,1
3,11,3,22,9,2,99,1,33,1,3,3,9999,1
3,11,3,22,9,2,99,2,19,1,1,4,9999,1
4,9,6,22,22,2,99,1,999,1,3,1,1987,1
4,9,6,22,22,2,99,1,30,2,3,2,1996,1
4,12,6,22,20,2,99,1,18,1,4,99,9999,1
4,12,6,22,20,2,99,1,49,1,4,99,9999,1
2,4,5,22,9,1,3,1,22,2,1,6,1994,1
2,4,5,22,9,1,3,1,22,1,1,1,1996,1
6,10,3,22,19,2,99,1,43,1,6,3,1986,1
6,10,3,22,19,2,99,9,999,9,3,5,1986,1
9,2,2,22,7,2,99,1,67,9,3,6,1996,1
9,2,2,22,7,2,99,1,51,2,5,4,1998,1
6,10,3,22,16,2,99,9,999,9,1,4,1985,1
6,10,3,22,16,2,99,9,999,9,5,3,9999,1
6,10,3,22,16,2,99,9,999,9,1,6,9999,1
5,11,5,22,1,1,1,1,28,9,4,5,9999,1
5,11,5,22,1,1,1,1,21,9,1,1,9999,1
6,7,2,22,5,2,99,1,39,1,5,2,1996,1
6,7,2,22,5,2,99,1,58,1,3,5,2009,1
5,8,4,22,14,2,99,9,999,9,9,9,9999,1
5,8,4,22,14,2,99,1,36,2,4,1,9999,1
5,12,7,22,2,2,99,9,999,9,6,99,9999,1
7,3,7,22,6,2,99,9,999,9,1,2,1993,1
7,3,7,22,6,2,99,1,23,9,1,8,9999,1
11,2,4,22,17,1,99,1,14,9,4,99,9999,1
11,2,4,22,17,1,99,1,49,1,14,1,9999,1
6,9,1,22,10,2,99,1,18,2,14,1,2008,1
6,9,1,22,10,2,99,1,18,2,14,1,2009,1
6,12,1,22,1,1,1,1,36,1,1,2,2000,1
6,12,1,22,1,1,1,1,25,1,4,1,2001,1
8,10,5,22,16,1,99,1,33,2,3,1,1991,1
8,10,5,22,16,1,99,9,999,9,2,7,9999,1
7,11,7,22,6,1,99,1,32,9,2,2,9999,1
7,11,7,22,6,1,99,1,34,9,3,99,9999,1
7,11,7,22,10,1,99,1,24,9,3,2,9999,1
7,11,7,22,10,1,99,1,24,9,4,5,9999,1
9,7,5,22,5,2,99,1,35,1,5,2,1994,1
9,7,5,22,5,2,99,1,25,2,1,5,1999,1
9,7,5,22,5,2,99,1,19,1,4,5,2007,1
9,7,5,22,5,2,99,9,999,9,99,99,9999,1
5,5,3,22,17,2,99,9,999,9,4,99,9999,1
5,5,3,22,17,2,99,1,22,1,4,99,9999,1
7,8,6,22,1,1,5,1,29,2,1,99,2003,1
7,8,6,22,1,1,5,9,999,9,1,5,2008,1
8,9,3,22,10,1,99,1,15,9,4,1,9999,1
8,9,3,22,10,1,99,9,999,9,2,6,9999,1
13,2,6,22,1,1,16,1,47,9,2,2,1986,1
13,2,6,22,1,1,16,1,30,9,1,5,2006,1
13,1,3,22,5,2,99,1,18,9,1,9,9999,1
13,1,3,22,5,2,99,1,69,9,3,9,9999,1
13,2,6,22,12,2,99,9,999,9,99,99,9999,1
9,12,4,22,17,2,99,1,28,9,3,3,2011,1
9,12,4,22,17,2,99,1,16,9,4,3,9999,1
12,6,6,22,1,2,99,1,40,1,3,2,9999,1
12,6,6,22,1,2,99,1,24,1,4,99,9999,1
11,10,1,22,1,1,2,1,27,1,9,7,1992,1
11,10,1,22,1,1,2,1,24,1,4,5,9999,1
10,3,3,22,17,1,99,9,999,9,5,8,1991,1
10,3,3,22,17,1,99,1,48,9,3,10,9999,1
10,12,5,22,1,1,1,1,35,2,4,3,9999,1
10,12,5,22,1,1,1,1,21,1,3,6,9999,1
8,8,7,22,9,1,1,1,32,2,1,2,1994,1
8,8,7,22,9,1,1,1,24,1,1,11,2003,1
11,3,4,22,13,2,99,1,23,9,4,5,2008,1
11,3,4,22,13,2,99,1,27,9,4,5,2008,1
16,1,6,22,1,1,9,1,19,9,4,1,2000,1
16,1,6,22,1,1,9,1,29,9,1,4,2001,1
11,7,7,22,11,2,99,1,27,2,4,1,2008,1
11,7,7,22,11,2,99,1,25,1,4,1,9999,1
16,2,2,22,1,1,5,1,30,9,4,4,9999,1
16,2,2,22,1,1,5,9,999,9,3,99,9999,1
7,4,3,22,1,1,8,1,23,1,1,6,1993,1
7,4,3,22,1,1,8,1,21,1,4,1,2008,1
14,11,7,22,2,2,99,1,30,1,4,3,9999,1
14,11,7,22,2,2,99,1,31,2,4,1,9999,1
11,8,3,22,10,2,99,9,999,9,5,2,1992,1
11,8,3,22,10,2,99,9,999,9,6,2,9999,1
18,2,4,22,1,1,1,2,48,2,1,4,1998,1
18,2,4,22,1,1,1,1,38,1,1,8,9999,1
14,3,7,22,21,2,99,1,35,2,3,4,1990,1
14,3,7,22,21,2,99,1,42,2,1,2,9999,1
17,10,7,22,10,1,1,1,37,2,1,5,1988,1
17,10,7,22,10,1,1,1,39,1,1,2,2004,1
15,3,1,22,1,1,3,1,30,9,1,3,1983,1
