núm_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_hora,g_hora_5,g_modelo_veh
2780,17,2016,0,7,7,101,1,1,1,3,69,5,9999,1,1,1,6
2781,17,2016,7,7,7,101,1,1,1,99,56,99,9999,1,2,1,6
2782,17,2016,1,7,7,101,1,1,6,1,69,2,2011,1,1,1,5
2783,17,2016,7,7,7,101,1,1,13,1,69,2,2000,1,2,1,4
2784,17,2016,16,7,7,101,1,1,14,4,76,2,2014,1,3,2,5
2786,17,2016,13,7,7,101,1,1,7,1,28,2,9999,1,3,2,6
2787,17,2016,13,7,7,111,1,1,99,99,999,99,9999,1,3,2,6
2788,17,2016,16,7,7,109,1,1,99,1,69,5,1996,1,3,2,3
2789,17,2016,3,7,7,117,1,1,99,1,28,2,9999,1,1,1,6
2790,17,2016,22,7,7,2212,22,2,99,2,52,6,9999,1,4,3,6
2791,17,2016,15,7,7,2001,20,1,99,12,999,99,9999,1,3,2,6
2793,17,2016,17,7,7,1905,19,2,99,9,52,4,2013,1,3,2,5
2794,17,2016,22,7,7,501,5,1,99,4,35,3,9999,1,4,3,6
2796,17,2016,19,7,7,608,6,2,99,4,67,1,2015,1,4,3,5
2798,17,2016,20,7,7,602,6,2,99,1,69,4,1993,1,4,3,3
2800,17,2016,18,7,7,1002,10,2,99,6,19,1,9999,1,4,3,6
2801,17,2016,9,7,7,1101,11,1,99,4,27,4,9999,1,2,1,6
2802,17,2016,0,7,7,1301,13,1,99,2,56,2,2000,1,1,1,4
2804,17,2016,5,7,7,1601,16,1,99,6,999,99,9999,1,1,1,6
2805,17,2016,0,7,7,1604,16,2,99,5,23,2,9999,1,1,1,6
2806,17,2016,14,7,7,1502,15,2,99,4,999,99,9999,1,3,2,6
2808,17,2016,22,7,7,1802,18,2,99,9,999,99,9999,1,4,3,6
2810,17,2016,16,7,7,401,4,1,99,4,999,99,9999,1,3,2,6
2811,17,2016,1,7,7,303,3,1,99,3,999,99,9999,1,1,1,6
2812,17,2016,8,7,7,301,3,1,99,4,999,5,9999,1,2,1,6
2813,18,2016,18,7,1,2106,21,2,99,1,10,5,1997,1,4,3,3
2814,18,2016,14,7,1,501,5,2,99,4,27,1,2014,1,3,2,5
2815,18,2016,0,7,1,501,5,2,99,1,10,2,2008,1,1,1,4
2816,18,2016,14,7,1,501,5,2,99,6,19,2,9999,1,3,2,6
2818,18,2016,20,7,1,1001,10,1,99,4,6,1,2013,1,4,3,5
2819,18,2016,13,7,1,1102,11,2,99,3,69,4,2004,1,3,2,4
2820,18,2016,12,7,1,801,8,1,99,9,69,6,2004,1,3,2,4
2821,18,2016,9,7,1,1415,14,1,99,3,999,9,9999,1,2,1,6
2822,19,2016,0,7,2,101,1,1,5,1,17,5,2015,1,1,1,5
2824,19,2016,16,7,2,2106,21,2,99,2,69,4,2005,1,3,2,4
2825,19,2016,11,7,2,1906,19,2,99,14,6,1,9999,1,2,1,6
2826,19,2016,19,7,2,502,5,2,99,3,69,2,9999,1,4,3,6
2827,19,2016,14,7,2,1607,16,2,99,5,23,2,9999,1,3,2,6
2829,19,2016,16,7,2,1508,15,2,99,9,69,2,1999,1,3,2,3
2830,20,2016,13,7,3,101,1,1,7,5,41,2,9999,1,3,2,6
2832,20,2016,7,7,3,109,1,2,99,4,32,1,9999,1,2,1,6
2834,20,2016,5,7,3,203,2,2,99,5,41,2,9999,1,1,1,6
2835,20,2016,14,7,3,1801,18,1,99,5,999,7,9999,1,3,2,6
2836,21,2016,2,7,4,101,1,1,1,1,52,6,9999,1,1,1,6
2837,21,2016,14,7,4,101,1,1,11,1,48,2,1998,1,3,2,3
2838,21,2016,9,7,4,109,1,1,99,1,69,2,1997,1,2,1,3
2839,21,2016,7,7,4,2101,21,1,99,6,19,1,2001,1,2,1,4
2840,21,2016,19,7,4,1904,19,2,99,2,48,4,2010,1,4,3,5
2841,21,2016,20,7,4,1902,19,2,99,99,999,99,9999,1,4,3,6
2842,21,2016,19,7,4,503,5,2,99,12,30,2,1991,1,4,3,3
2845,21,2016,17,7,4,1614,16,2,99,99,999,99,9999,1,3,2,6
2846,21,2016,15,7,4,1801,18,2,99,1,21,6,1996,1,3,2,3
2847,21,2016,20,7,4,1801,18,2,99,99,999,99,9999,1,4,3,6
2848,21,2016,17,7,4,1801,18,2,99,1,999,99,9999,1,3,2,6
2849,22,2016,7,7,5,403,4,2,99,3,69,5,1992,1,2,1,3
2850,22,2016,16,7,5,101,1,1,8,1,999,99,9999,1,3,2,6
2851,22,2016,9,7,5,505,5,2,99,9,999,99,9999,1,2,1,6
2853,22,2016,16,7,5,511,5,2,99,4,999,99,9999,1,3,2,6
2854,22,2016,20,7,5,1301,13,1,99,1,69,1,9999,1,4,3,6
2855,22,2016,22,7,5,1801,18,1,99,4,6,5,9999,1,4,3,6
2856,22,2016,3,7,5,1805,18,1,99,6,999,99,9999,1,1,1,6
2857,22,2016,12,7,5,1107,11,1,99,3,69,4,9999,1,3,2,6
2858,22,2016,16,7,5,1904,19,1,99,1,15,3,1996,1,3,2,3
2859,22,2016,20,7,5,101,1,1,1,1,41,9,2012,1,4,3,5
2860,22,2016,21,7,5,101,1,1,5,1,56,5,1994,1,4,3,3
2861,22,2016,21,7,5,102,1,1,99,14,6,6,9999,1,4,3,6
2864,23,2016,3,7,6,101,1,1,6,1,56,1,9999,1,1,1,6
2865,23,2016,20,7,6,109,1,1,99,3,999,99,9999,1,4,3,6
2866,23,2016,23,7,6,109,1,1,99,4,999,5,9999,1,4,3,6
2867,23,2016,7,7,6,505,5,1,99,9,52,11,2007,1,2,1,4
2868,23,2016,8,7,6,504,5,2,99,5,26,2,1992,1,2,1,3
2870,23,2016,18,7,6,208,2,2,99,12,999,99,9999,1,4,3,6
2871,23,2016,18,7,6,1802,18,2,99,4,999,99,9999,1,4,3,6
2872,23,2016,13,7,6,1406,14,2,99,4,999,99,9999,1,3,2,6
2874,24,2016,22,7,7,111,1,1,99,1,4,4,9999,1,4,3,6
2875,24,2016,2,7,7,109,1,1,99,1,15,2,9999,1,1,1,6
2877,24,2016,1,7,7,101,1,1,12,99,999,99,9999,1,1,1,6
2879,24,2016,14,7,7,506,5,2,99,4,6,1,9999,1,3,2,6
2880,24,2016,12,7,7,605,6,2,99,4,999,99,9999,1,3,2,6
2886,24,2016,22,7,7,1401,14,1,99,1,48,9,9999,1,4,3,6
2887,24,2016,22,7,7,107,1,1,99,1,15,3,2001,1,4,3,4
2888,24,2016,22,7,7,901,9,1,99,2,10,99,2000,1,4,3,4
2889,24,2016,15,7,7,920,9,1,99,1,21,6,1994,1,3,2,3
2890,24,2016,23,7,7,110,1,1,99,6,999,2,9999,1,4,3,6
2891,24,2016,21,7,7,401,4,1,99,4,999,99,9999,1,4,3,6
2892,25,2016,14,7,1,101,1,1,18,12,50,3,9999,1,3,2,6
2893,25,2016,0,7,1,101,1,1,5,1,27,8,1986,1,1,1,2
2894,25,2016,13,7,1,101,1,1,12,12,999,1,9999,1,3,2,6
2895,25,2016,0,7,1,109,1,1,99,1,69,99,9999,1,1,1,6
2896,25,2016,10,7,1,111,1,1,99,4,999,99,9999,1,2,1,6
2897,25,2016,22,7,1,110,1,2,99,3,56,9,1993,1,4,3,3
2898,25,2016,23,7,1,117,1,1,99,1,10,3,1998,1,4,3,3
2899,25,2016,16,7,1,2205,22,2,99,4,999,99,9999,1,3,2,6
2902,25,2016,21,7,1,501,5,2,99,3,73,2,2016,1,4,3,5
2905,25,2016,19,7,1,1001,10,2,99,12,999,99,9999,1,4,3,6
2907,25,2016,20,7,1,1201,12,1,99,1,48,5,9999,1,4,3,6
2908,25,2016,19,7,1,1409,14,2,99,5,31,99,9999,1,4,3,6
2909,25,2016,7,7,1,401,4,1,99,11,999,99,9999,1,2,1,6
2910,25,2016,14,7,1,402,4,1,99,3,69,1,9999,1,3,2,6
2912,26,2016,20,7,2,108,1,2,99,9,31,4,9999,1,4,3,6
2915,26,2016,19,7,2,608,6,2,99,3,69,6,1995,1,4,3,3
2916,26,2016,21,7,2,201,2,2,99,14,6,1,9999,1,4,3,6
2917,26,2016,22,7,2,401,4,2,99,2,31,10,9999,1,4,3,6
2919,26,2016,0,7,2,106,1,1,99,1,48,11,2003,1,1,1,4
2920,26,2016,20,7,2,101,1,1,12,12,999,7,1993,1,4,3,3
2921,27,2016,9,7,3,101,1,1,3,3,69,4,2017,1,2,1,5
2922,27,2016,22,7,3,101,1,1,17,12,30,17,1994,1,4,3,3
2923,27,2016,9,7,3,1901,19,2,99,1,56,4,1989,1,2,1,2
2924,27,2016,19,7,3,1904,19,1,99,4,27,1,9999,1,4,3,6
2925,27,2016,8,7,3,1703,17,1,99,99,52,3,2016,1,2,1,5
2927,28,2016,20,7,4,105,1,2,99,1,69,3,1994,1,4,3,3
2928,28,2016,13,7,4,101,1,1,12,1,52,2,9999,1,3,2,6
2930,28,2016,22,7,4,117,1,1,99,4,6,3,9999,1,4,3,6
2932,28,2016,20,7,4,1901,19,2,99,1,73,1,9999,1,4,3,6
2934,28,2016,20,7,4,511,5,1,99,5,30,1,1995,1,4,3,3
2935,28,2016,15,7,4,513,5,2,99,99,999,99,9999,1,3,2,6
2937,28,2016,15,7,4,1217,12,2,99,6,19,7,9999,1,3,2,6
2938,28,2016,19,7,4,1508,15,2,99,5,999,99,9999,1,4,3,6
2939,28,2016,19,7,4,1406,14,2,99,6,999,99,9999,1,4,3,6
2940,29,2016,21,7,5,101,1,1,1,4,32,6,9999,1,4,3,6
2942,29,2016,5,7,5,117,1,1,99,1,48,6,9999,1,1,1,6
2944,29,2016,15,7,5,1504,15,1,99,4,999,99,9999,1,3,2,6
2946,29,2016,7,7,5,1801,18,2,99,1,999,4,2016,1,2,1,5
2947,29,2016,11,7,5,1710,17,2,99,4,999,99,9999,1,2,1,6
2948,30,2016,4,7,6,101,1,1,2,2,27,9,2008,1,1,1,4
2949,30,2016,15,7,6,101,1,1,8,1,74,1,2004,1,3,2,4
2952,30,2016,23,7,6,106,1,2,99,1,41,99,2015,1,4,3,5
2953,30,2016,6,7,6,101,1,1,12,1,52,1,1998,1,2,1,3
2954,30,2016,21,7,6,109,1,1,99,4,6,5,9999,1,4,3,6
2956,30,2016,18,7,6,113,1,1,99,1,48,4,1993,1,4,3,3
2958,30,2016,18,7,6,511,5,2,99,2,48,5,2008,1,4,3,4
2959,30,2016,11,7,6,1101,11,2,99,6,30,1,1998,1,2,1,3
2960,30,2016,10,7,6,1601,16,2,99,4,76,5,2014,1,2,1,5
2963,30,2016,20,7,6,203,2,2,99,6,999,2,2015,1,4,3,5
2965,30,2016,21,7,6,201,2,2,99,4,999,99,9999,1,4,3,6
2968,30,2016,10,7,6,1406,14,2,99,2,999,7,9999,1,2,1,6
2969,30,2016,21,7,6,312,3,2,99,3,10,5,2005,1,4,3,4
2971,31,2016,11,7,7,101,1,1,9,1,27,4,2005,1,2,1,4
2972,31,2016,19,7,7,101,1,1,1,1,52,4,9999,1,4,3,6
2974,31,2016,10,7,7,115,1,2,99,3,69,2,1982,1,2,1,2
2979,31,2016,22,7,7,513,5,2,99,4,6,1,2012,1,4,3,5
2981,31,2016,21,7,7,601,6,2,99,5,19,2,9999,1,4,3,6
2982,31,2016,18,7,7,601,6,2,99,3,999,2,9999,1,4,3,6
2986,31,2016,20,7,7,1601,16,2,99,4,27,1,9999,1,4,3,6
2987,31,2016,20,7,7,1804,18,2,99,4,999,99,9999,1,4,3,6
2991,1,2016,10,8,1,101,1,1,1,3,56,2,1986,1,2,1,2
2992,1,2016,9,8,1,1014,10,2,99,3,56,2,2015,1,2,1,5
2993,1,2016,11,8,1,1712,17,2,99,14,6,1,2013,1,2,1,5
2994,1,2016,11,8,1,312,3,2,99,3,69,4,2013,1,2,1,5
2997,1,2016,13,8,1,501,5,2,99,4,32,1,2015,1,3,2,5
2998,1,2016,22,8,1,601,6,2,99,3,48,4,2014,1,4,3,5
2999,1,2016,19,8,1,416,4,2,99,3,999,1,2000,1,4,3,4
3000,1,2016,14,8,1,1101,11,1,99,2,52,2,9999,1,3,2,6
3003,1,2016,6,8,1,901,9,1,99,2,14,3,1982,1,2,1,2
3004,2,2016,22,8,2,103,1,2,99,1,48,2,9999,1,4,3,6
3005,2,2016,23,8,2,504,5,2,99,1,52,7,9999,1,4,3,6
3006,2,2016,18,8,2,501,5,2,99,4,27,2,2006,1,4,3,4
3008,2,2016,7,8,2,611,6,2,99,5,26,2,2016,1,2,1,5
3009,2,2016,4,8,2,920,9,2,99,9,41,4,9999,1,1,1,6
3010,2,2016,12,8,2,922,9,2,99,1,69,3,1992,1,3,2,3
3011,2,2016,21,8,2,1601,16,1,99,1,52,99,9999,1,4,3,6
3012,2,2016,22,8,2,114,1,2,99,11,52,2,9999,1,4,3,6
3013,3,2016,8,8,3,101,1,1,18,1,48,9,2008,1,2,1,4
3014,3,2016,9,8,3,101,1,1,18,1,21,11,1993,1,2,1,3
3015,3,2016,18,8,3,117,1,1,99,9,30,2,9999,1,4,3,6
